model,substrate,quant,stack,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
35b_a3b_moe,instruct,q1_k_m,baseline,4800,0.0006,0.0006,0.0223,0.1919,0.626,0.0102,0.5577,4.7383,-0.4708,cascade
35b_a3b_moe,instruct,q1_k_m,cognitive_25_structural_75,4800,0.0658,0.0504,0.2913,0.5577,0.3375,0.0156,0.4606,2.6873,-0.2252,cascade
35b_a3b_moe,instruct,q1_k_m,cognitive_cyber_equal,4800,0.0029,0.0027,0.0673,0.385,0.5533,0.0737,0.5435,4.2873,-0.4359,cascade
35b_a3b_moe,instruct,q1_k_m,cognitive_only,4800,0.0008,0.0004,0.0377,0.3073,0.6048,0.0508,0.5913,4.5792,-0.4674,cascade
35b_a3b_moe,instruct,q1_k_m,cognitive_structural_equal,4800,0.029,0.0231,0.193,0.4983,0.3935,0.0346,0.5025,3.2635,-0.3052,cascade
35b_a3b_moe,instruct,q1_k_m,cyber_25_structural_75,4800,0.0838,0.0627,0.3154,0.5606,0.3421,0.029,0.426,2.5465,-0.2071,cascade
35b_a3b_moe,instruct,q1_k_m,cyber_only,4800,0.004,0.0025,0.0619,0.3402,0.5354,0.0815,0.5125,4.3398,-0.4324,cascade
35b_a3b_moe,instruct,q1_k_m,cyber_structural_equal,4800,0.0465,0.0352,0.2278,0.5294,0.3912,0.0573,0.4719,3.0552,-0.2841,cascade
35b_a3b_moe,instruct,q1_k_m,structural_only,4800,0.0638,0.05,0.2678,0.504,0.3635,0.0163,0.4775,2.7577,-0.2384,cascade
35b_a3b_moe,instruct,q1_k_m,tri_equal,4800,0.039,0.0317,0.2189,0.5325,0.3973,0.064,0.4873,3.0667,-0.2926,cascade
35b_a3b_moe,instruct,q1_k_m,tri_naive_all_fire,4800,0.0592,0.0371,0.2642,0.5475,0.3513,0.3106,0.5563,2.714,-0.3106,cascade
35b_a3b_moe,instruct,q1_k_m,tri_routed_68_20_12,4800,0.1481,0.1131,0.4129,0.6415,0.286,0.0375,0.4346,2.0956,-0.1197,cascade
35b_a3b_moe,instruct,q1_k_m,tri_routed_72_18_10,4800,0.1796,0.1335,0.4402,0.6388,0.274,0.0292,0.4444,1.9479,-0.0874,cascade
35b_a3b_moe,instruct,q1_k_m,tri_stability_70,4800,0.155,0.1158,0.4236,0.6323,0.2819,0.0331,0.4402,2.0146,-0.1113,cascade
35b_a3b_moe,instruct,q1_k_m,tri_structural_65,4800,0.1319,0.1006,0.3962,0.6256,0.2904,0.036,0.4381,2.1685,-0.1372,cascade
35b_a3b_moe,instruct,q8_k_m,baseline,4800,0.8658,0.7804,0.9104,0.94,0.0229,0.011,0.1069,0.3104,0.7473,none
35b_a3b_moe,instruct,q8_k_m,cognitive_25_structural_75,4800,0.9604,0.8383,0.9703,0.9908,0.0223,0.0177,0.1225,0.0583,0.8154,none
35b_a3b_moe,instruct,q8_k_m,cognitive_cyber_equal,4800,0.9448,0.7527,0.9645,0.9892,0.0352,0.0771,0.1479,0.0542,0.7122,none
35b_a3b_moe,instruct,q8_k_m,cognitive_only,4800,0.9308,0.7719,0.9534,0.9881,0.0348,0.0498,0.1473,0.1169,0.7339,none
35b_a3b_moe,instruct,q8_k_m,cognitive_structural_equal,4800,0.9567,0.825,0.971,0.9923,0.0292,0.0302,0.1181,0.0479,0.7984,none
35b_a3b_moe,instruct,q8_k_m,cyber_25_structural_75,4800,0.9594,0.8387,0.9724,0.9898,0.0248,0.0262,0.1106,0.0475,0.8148,none
35b_a3b_moe,instruct,q8_k_m,cyber_only,4800,0.9273,0.7519,0.9533,0.9698,0.035,0.0758,0.1385,0.0958,0.7103,none
35b_a3b_moe,instruct,q8_k_m,cyber_structural_equal,4800,0.9552,0.8106,0.9692,0.9877,0.0283,0.0465,0.1194,0.0527,0.7806,none
35b_a3b_moe,instruct,q8_k_m,structural_only,4800,0.9635,0.8535,0.9736,0.9888,0.0196,0.016,0.109,0.0488,0.8333,none
35b_a3b_moe,instruct,q8_k_m,tri_equal,4800,0.9585,0.786,0.9699,0.9883,0.0262,0.0642,0.134,0.0481,0.7522,none
35b_a3b_moe,instruct,q8_k_m,tri_naive_all_fire,4800,0.9194,0.5327,0.9315,0.9894,0.0535,0.3137,0.1902,0.045,0.4364,none
35b_a3b_moe,instruct,q8_k_m,tri_routed_68_20_12,4800,0.9625,0.8329,0.9725,0.9881,0.0213,0.0375,0.111,0.0496,0.8077,none
35b_a3b_moe,instruct,q8_k_m,tri_routed_72_18_10,4800,0.9667,0.8406,0.9735,0.9883,0.019,0.031,0.1142,0.0475,0.8172,none
35b_a3b_moe,instruct,q8_k_m,tri_stability_70,4800,0.9621,0.836,0.974,0.9927,0.0204,0.029,0.1138,0.0477,0.8126,none
35b_a3b_moe,instruct,q8_k_m,tri_structural_65,4800,0.9642,0.8221,0.9722,0.9875,0.0227,0.0398,0.1185,0.0469,0.7955,none
4b,base,base_f16,baseline,4800,0.8656,0.7752,0.9105,0.9477,0.0198,0.0133,0.1094,0.3208,0.7418,none
4b,base,base_f16,cognitive_25_structural_75,4800,0.9615,0.8435,0.9726,0.9906,0.021,0.0183,0.1144,0.0506,0.8219,none
4b,base,base_f16,cognitive_cyber_equal,4800,0.9531,0.7825,0.9694,0.99,0.0267,0.0796,0.1158,0.054,0.7466,none
4b,base,base_f16,cognitive_only,4800,0.9613,0.8081,0.9715,0.9923,0.0238,0.0427,0.1296,0.0492,0.7796,none
4b,base,base_f16,cognitive_structural_equal,4800,0.9633,0.8342,0.9725,0.9879,0.0204,0.0358,0.1121,0.05,0.8094,none
4b,base,base_f16,cyber_25_structural_75,4800,0.964,0.8377,0.9728,0.9875,0.0202,0.0298,0.1115,0.0496,0.8143,none
4b,base,base_f16,cyber_only,4800,0.9529,0.7767,0.9703,0.9885,0.0262,0.0796,0.1183,0.0504,0.7409,none
4b,base,base_f16,cyber_structural_equal,4800,0.961,0.8133,0.9718,0.9898,0.0221,0.0517,0.1152,0.0506,0.7846,none
4b,base,base_f16,structural_only,4800,0.9654,0.8492,0.9735,0.9892,0.0202,0.0167,0.1144,0.0473,0.8283,none
4b,base,base_f16,tri_equal,4800,0.9688,0.8015,0.9739,0.9915,0.0185,0.0696,0.116,0.0481,0.7703,none
4b,base,base_f16,tri_naive_all_fire,4800,0.9219,0.5373,0.9319,0.9883,0.0475,0.3148,0.179,0.0542,0.4431,none
4b,base,base_f16,tri_routed_68_20_12,4800,0.9592,0.8242,0.9726,0.9906,0.0248,0.0442,0.1029,0.0485,0.7972,none
4b,base,base_f16,tri_routed_72_18_10,4800,0.9671,0.8298,0.9744,0.99,0.0171,0.0379,0.1156,0.046,0.8055,none
4b,base,base_f16,tri_stability_70,4800,0.9654,0.8354,0.9751,0.9933,0.0196,0.0394,0.1079,0.0467,0.8107,none
4b,base,base_f16,tri_structural_65,4800,0.964,0.8233,0.9735,0.99,0.0217,0.046,0.1131,0.0462,0.7963,none
4b,base,collapsed_q2_edge,baseline,4800,0.0004,0.0004,0.021,0.1825,0.789,0.0138,0.6733,4.719,-0.5288,cascade
4b,base,collapsed_q2_edge,cognitive_25_structural_75,4800,0.1087,0.0846,0.3511,0.6292,0.3942,0.0202,0.529,2.3308,-0.1966,cascade
4b,base,collapsed_q2_edge,cognitive_cyber_equal,4800,0.0196,0.0142,0.1484,0.5917,0.6038,0.0794,0.5952,3.5298,-0.4069,cascade
4b,base,collapsed_q2_edge,cognitive_only,4800,0.0096,0.0073,0.0895,0.4758,0.6892,0.0471,0.6479,4.0554,-0.4635,cascade
4b,base,collapsed_q2_edge,cognitive_structural_equal,4800,0.0656,0.0504,0.2687,0.6315,0.4715,0.0342,0.5644,2.7733,-0.2817,cascade
4b,base,collapsed_q2_edge,cyber_25_structural_75,4800,0.1296,0.0931,0.3668,0.6175,0.4033,0.0321,0.5042,2.1856,-0.1839,cascade
4b,base,collapsed_q2_edge,cyber_only,4800,0.0183,0.0131,0.1182,0.4819,0.6298,0.0804,0.5798,3.779,-0.4272,cascade
4b,base,collapsed_q2_edge,cyber_structural_equal,4800,0.0854,0.0606,0.2953,0.6081,0.455,0.054,0.4885,2.6035,-0.2559,cascade
4b,base,collapsed_q2_edge,structural_only,4800,0.0675,0.0546,0.2756,0.5104,0.4525,0.0131,0.5262,2.6221,-0.257,cascade
4b,base,collapsed_q2_edge,tri_equal,4800,0.1044,0.0717,0.3448,0.6946,0.4185,0.0796,0.5394,2.3858,-0.2323,cascade
4b,base,collapsed_q2_edge,tri_naive_all_fire,4800,0.1921,0.0983,0.4653,0.751,0.3296,0.3071,0.5802,1.6987,-0.1933,cascade
4b,base,collapsed_q2_edge,tri_routed_68_20_12,4800,0.2446,0.1785,0.508,0.7215,0.3162,0.0425,0.5125,1.5954,-0.0456,cascade
4b,base,collapsed_q2_edge,tri_routed_72_18_10,4800,0.271,0.1902,0.5325,0.7292,0.3052,0.0352,0.506,1.4888,-0.0233,cascade
4b,base,collapsed_q2_edge,tri_stability_70,4800,0.2533,0.1794,0.5161,0.7267,0.3108,0.0327,0.519,1.5677,-0.0403,cascade
4b,base,collapsed_q2_edge,tri_structural_65,4800,0.2183,0.1537,0.4877,0.7267,0.3346,0.0444,0.5094,1.689,-0.0807,cascade
4b,base,damaged_q2,baseline,4800,0.0081,0.0077,0.0892,0.3367,0.5552,0.0104,0.5608,4.0185,-0.4067,cascade
4b,base,damaged_q2,cognitive_25_structural_75,4800,0.3335,0.2442,0.5935,0.7892,0.2525,0.0246,0.4471,1.32,0.0617,cascade
4b,base,damaged_q2,cognitive_cyber_equal,4800,0.096,0.0702,0.3504,0.7535,0.3769,0.0771,0.4942,2.4581,-0.2207,cascade
4b,base,damaged_q2,cognitive_only,4800,0.0502,0.0392,0.2496,0.6473,0.4365,0.0475,0.5467,2.9854,-0.2943,cascade
4b,base,damaged_q2,cognitive_structural_equal,4800,0.2298,0.161,0.5052,0.7785,0.2762,0.035,0.5102,1.7317,-0.0562,cascade
4b,base,damaged_q2,cyber_25_structural_75,4800,0.3583,0.2515,0.6077,0.7669,0.2369,0.0294,0.4352,1.241,0.0777,none
4b,base,damaged_q2,cyber_only,4800,0.0769,0.0567,0.2889,0.6298,0.3952,0.0771,0.4975,2.7219,-0.2532,cascade
4b,base,damaged_q2,cyber_structural_equal,4800,0.2771,0.1998,0.5284,0.7425,0.2756,0.0502,0.419,1.5875,-0.0058,cascade
4b,base,damaged_q2,structural_only,4800,0.2467,0.1827,0.5083,0.6698,0.2769,0.0181,0.4546,1.6096,-0.0208,cascade
4b,base,damaged_q2,tri_equal,4800,0.3075,0.2098,0.5831,0.8267,0.255,0.0688,0.4487,1.3948,0.0139,cascade
4b,base,damaged_q2,tri_naive_all_fire,4800,0.4502,0.2281,0.6845,0.8602,0.2098,0.3217,0.4804,0.8263,0.0211,distractor_capture
4b,base,damaged_q2,tri_routed_68_20_12,4800,0.5725,0.3908,0.7533,0.8598,0.1835,0.0433,0.4279,0.6748,0.2591,none
4b,base,damaged_q2,tri_routed_72_18_10,4800,0.5915,0.4108,0.7699,0.8638,0.1862,0.0385,0.4244,0.5915,0.2837,none
4b,base,damaged_q2,tri_stability_70,4800,0.5785,0.3956,0.758,0.8612,0.189,0.0419,0.4323,0.6412,0.2639,none
4b,base,damaged_q2,tri_structural_65,4800,0.5492,0.3748,0.7401,0.8498,0.1927,0.051,0.4165,0.716,0.2377,none
4b,base,damaged_q3,baseline,4800,0.0927,0.0748,0.3415,0.5863,0.2742,0.0129,0.3531,2.5046,-0.1635,classification_miss
4b,base,damaged_q3,cognitive_25_structural_75,4800,0.8415,0.6192,0.9109,0.9629,0.1115,0.0183,0.3004,0.1325,0.5514,none
4b,base,damaged_q3,cognitive_cyber_equal,4800,0.4506,0.329,0.6897,0.9231,0.1629,0.0819,0.3231,1.1144,0.1821,none
4b,base,damaged_q3,cognitive_only,4800,0.3117,0.2479,0.5931,0.8796,0.1963,0.0475,0.3533,1.5246,0.075,primitive_gap
4b,base,damaged_q3,cognitive_structural_equal,4800,0.7421,0.5413,0.8532,0.9733,0.1244,0.039,0.3137,0.4238,0.4499,none
4b,base,damaged_q3,cyber_25_structural_75,4800,0.8165,0.6106,0.8973,0.9254,0.109,0.0338,0.2771,0.1696,0.5405,none
4b,base,damaged_q3,cyber_only,4800,0.3767,0.2717,0.6225,0.83,0.185,0.0846,0.3292,1.3177,0.107,none
4b,base,damaged_q3,cyber_structural_equal,4800,0.7075,0.5283,0.8356,0.8975,0.1294,0.0517,0.2879,0.4113,0.4356,none
4b,base,damaged_q3,structural_only,4800,0.7415,0.5621,0.8516,0.8735,0.1204,0.0173,0.3044,0.3225,0.482,none
4b,base,damaged_q3,tri_equal,4800,0.8073,0.576,0.8935,0.9727,0.1173,0.0667,0.3056,0.2198,0.4921,none
4b,base,damaged_q3,tri_naive_all_fire,4800,0.8385,0.4142,0.8939,0.9812,0.1152,0.3231,0.3442,0.0737,0.2838,none
4b,base,damaged_q3,tri_routed_68_20_12,4800,0.879,0.631,0.9346,0.984,0.0985,0.0442,0.2871,0.0544,0.567,none
4b,base,damaged_q3,tri_routed_72_18_10,4800,0.8758,0.6423,0.9354,0.9854,0.1021,0.0367,0.276,0.0492,0.5798,none
4b,base,damaged_q3,tri_stability_70,4800,0.8796,0.6438,0.9361,0.9833,0.0963,0.0387,0.2725,0.0531,0.5827,none
4b,base,damaged_q3,tri_structural_65,4800,0.8798,0.6396,0.9359,0.9842,0.0963,0.0421,0.281,0.0523,0.5772,none
4b,base,damaged_q4,baseline,4800,0.2417,0.2056,0.5224,0.7046,0.1567,0.0154,0.2565,1.7842,0.0458,primitive_gap
4b,base,damaged_q4,cognitive_25_structural_75,4800,0.9044,0.7006,0.9464,0.9921,0.0777,0.0246,0.2369,0.0535,0.6508,none
4b,base,damaged_q4,cognitive_cyber_equal,4800,0.7367,0.5513,0.8564,0.9842,0.1029,0.0731,0.2456,0.4531,0.4634,none
4b,base,damaged_q4,cognitive_only,4800,0.5725,0.4465,0.7712,0.9702,0.1152,0.0427,0.275,0.8529,0.3387,none
4b,base,damaged_q4,cognitive_structural_equal,4800,0.8946,0.6721,0.9414,0.9912,0.0831,0.0296,0.2508,0.0648,0.6179,none
4b,base,damaged_q4,cyber_25_structural_75,4800,0.9048,0.7056,0.9462,0.9808,0.0717,0.0315,0.2229,0.0563,0.6572,none
4b,base,damaged_q4,cyber_only,4800,0.6188,0.4675,0.7849,0.8935,0.1033,0.0771,0.2575,0.6977,0.3656,none
4b,base,damaged_q4,cyber_structural_equal,4800,0.8931,0.6908,0.9403,0.9729,0.0777,0.0494,0.209,0.0746,0.6372,none
4b,base,damaged_q4,structural_only,4800,0.8896,0.6863,0.9362,0.9621,0.0781,0.016,0.2442,0.0704,0.6366,none
4b,base,damaged_q4,tri_equal,4800,0.9004,0.6571,0.9458,0.9915,0.0798,0.0746,0.2404,0.0498,0.5965,none
4b,base,damaged_q4,tri_naive_all_fire,4800,0.8725,0.4523,0.9113,0.9927,0.0946,0.32,0.2871,0.0488,0.3345,none
4b,base,damaged_q4,tri_routed_68_20_12,4800,0.9113,0.7027,0.9505,0.9904,0.0681,0.0383,0.219,0.0508,0.6545,none
4b,base,damaged_q4,tri_routed_72_18_10,4800,0.906,0.7019,0.9477,0.9881,0.076,0.0331,0.2248,0.0496,0.652,none
4b,base,damaged_q4,tri_stability_70,4800,0.9054,0.7008,0.9477,0.9877,0.0737,0.0387,0.221,0.0525,0.6506,none
4b,base,damaged_q4,tri_structural_65,4800,0.9158,0.694,0.9507,0.9923,0.0685,0.0479,0.2233,0.051,0.6434,none
4b,base,healthy_q6,baseline,4800,0.5519,0.4788,0.7444,0.8285,0.0725,0.0129,0.1833,0.9177,0.3939,none
4b,base,healthy_q6,cognitive_25_structural_75,4800,0.9392,0.7854,0.962,0.9902,0.0456,0.0192,0.1625,0.0496,0.7524,none
4b,base,healthy_q6,cognitive_cyber_equal,4800,0.9285,0.7094,0.9571,0.9915,0.0515,0.0756,0.1854,0.0571,0.6611,none
4b,base,healthy_q6,cognitive_only,4800,0.9044,0.7148,0.9394,0.9908,0.06,0.0479,0.1921,0.1396,0.6649,none
4b,base,healthy_q6,cognitive_structural_equal,4800,0.9294,0.7615,0.9593,0.9898,0.0544,0.0327,0.1723,0.0454,0.7226,none
4b,base,healthy_q6,cyber_25_structural_75,4800,0.9367,0.7721,0.9606,0.9892,0.0465,0.0365,0.1617,0.0529,0.7353,none
4b,base,healthy_q6,cyber_only,4800,0.899,0.6935,0.9361,0.9712,0.0571,0.0756,0.1879,0.1344,0.6395,none
4b,base,healthy_q6,cyber_structural_equal,4800,0.9304,0.7456,0.9586,0.9908,0.0558,0.0517,0.1698,0.0485,0.7025,none
4b,base,healthy_q6,structural_only,4800,0.9323,0.7723,0.9601,0.99,0.0525,0.0156,0.17,0.0458,0.7375,none
4b,base,healthy_q6,tri_equal,4800,0.935,0.7327,0.959,0.9892,0.0502,0.0656,0.175,0.0508,0.688,none
4b,base,healthy_q6,tri_naive_all_fire,4800,0.899,0.5031,0.9232,0.9929,0.0704,0.3106,0.2283,0.0515,0.399,none
4b,base,healthy_q6,tri_routed_68_20_12,4800,0.936,0.7669,0.9613,0.9888,0.046,0.0425,0.1633,0.0481,0.7291,none
4b,base,healthy_q6,tri_routed_72_18_10,4800,0.9354,0.7715,0.9614,0.9906,0.0479,0.0437,0.1577,0.0504,0.7332,none
4b,base,healthy_q6,tri_stability_70,4800,0.9277,0.7602,0.9595,0.99,0.0527,0.0404,0.1629,0.0492,0.7208,none
4b,base,healthy_q6,tri_structural_65,4800,0.935,0.769,0.961,0.9879,0.0483,0.0396,0.1544,0.05,0.7317,none
4b,base,healthy_q8,baseline,4800,0.7171,0.6231,0.8321,0.8935,0.0469,0.0106,0.1569,0.5983,0.5645,none
4b,base,healthy_q8,cognitive_25_structural_75,4800,0.9467,0.8037,0.9667,0.9906,0.0379,0.0269,0.1375,0.0477,0.7736,none
4b,base,healthy_q8,cognitive_cyber_equal,4800,0.9417,0.7442,0.9631,0.99,0.0415,0.0856,0.1542,0.051,0.6997,none
4b,base,healthy_q8,cognitive_only,4800,0.9415,0.7575,0.961,0.991,0.0404,0.0475,0.17,0.0608,0.7192,none
4b,base,healthy_q8,cognitive_structural_equal,4800,0.9442,0.7929,0.965,0.9856,0.0396,0.0258,0.1446,0.0444,0.7621,none
4b,base,healthy_q8,cyber_25_structural_75,4800,0.9463,0.7969,0.9671,0.9923,0.0379,0.0346,0.1358,0.0477,0.7653,none
4b,base,healthy_q8,cyber_only,4800,0.9435,0.7473,0.9626,0.9883,0.036,0.08,0.154,0.0604,0.7051,none
4b,base,healthy_q8,cyber_structural_equal,4800,0.9429,0.7856,0.9659,0.9908,0.0433,0.0506,0.131,0.0446,0.7498,none
4b,base,healthy_q8,structural_only,4800,0.9504,0.809,0.9665,0.9873,0.0321,0.0163,0.1435,0.0517,0.782,none
4b,base,healthy_q8,tri_equal,4800,0.9396,0.7585,0.964,0.9906,0.0429,0.0769,0.1392,0.0492,0.7167,none
4b,base,healthy_q8,tri_naive_all_fire,4800,0.9106,0.5148,0.9276,0.9929,0.0612,0.3144,0.2075,0.0488,0.4145,none
4b,base,healthy_q8,tri_routed_68_20_12,4800,0.9513,0.7929,0.9658,0.9879,0.035,0.0373,0.1442,0.0502,0.7609,none
4b,base,healthy_q8,tri_routed_72_18_10,4800,0.9542,0.8073,0.9698,0.99,0.0281,0.0369,0.13,0.0479,0.7787,none
4b,base,healthy_q8,tri_stability_70,4800,0.9527,0.7908,0.9673,0.991,0.0302,0.0373,0.1502,0.051,0.7597,none
4b,base,healthy_q8,tri_structural_65,4800,0.9537,0.7915,0.9686,0.9904,0.031,0.049,0.1358,0.0477,0.7591,none
4b,base,q1_k_m,baseline,4800,0.0,0.0,0.0013,0.0319,0.9006,0.0146,0.816,4.8923,-0.583,cascade
4b,base,q1_k_m,cognitive_25_structural_75,4800,0.0217,0.0173,0.1421,0.446,0.6475,0.0192,0.6713,3.4481,-0.4069,cascade
4b,base,q1_k_m,cognitive_cyber_equal,4800,0.0025,0.0019,0.0362,0.3775,0.8219,0.0729,0.7029,4.5131,-0.5412,cascade
4b,base,q1_k_m,cognitive_only,4800,0.0002,0.0,0.02,0.2767,0.8552,0.0435,0.7762,4.73,-0.5639,cascade
4b,base,q1_k_m,cognitive_structural_equal,4800,0.0121,0.0083,0.0938,0.4258,0.7275,0.0358,0.6769,3.93,-0.4677,cascade
4b,base,q1_k_m,cyber_25_structural_75,4800,0.0254,0.0198,0.1521,0.4179,0.6388,0.0281,0.5988,3.3506,-0.3929,cascade
4b,base,q1_k_m,cyber_only,4800,0.0025,0.0013,0.0289,0.2777,0.8273,0.0827,0.6906,4.594,-0.5484,cascade
4b,base,q1_k_m,cyber_structural_equal,4800,0.015,0.0094,0.1112,0.4233,0.7002,0.0565,0.606,3.7292,-0.4469,cascade
4b,base,q1_k_m,structural_only,4800,0.0127,0.0094,0.0951,0.3169,0.7096,0.0156,0.6454,3.7598,-0.4462,cascade
4b,base,q1_k_m,tri_equal,4800,0.0169,0.0119,0.1316,0.4921,0.6733,0.0677,0.6344,3.5444,-0.4316,cascade
4b,base,q1_k_m,tri_naive_all_fire,4800,0.0575,0.0348,0.2382,0.5944,0.53,0.3077,0.6735,2.7829,-0.3788,cascade
4b,base,q1_k_m,tri_routed_68_20_12,4800,0.0585,0.0433,0.2481,0.5365,0.5344,0.0398,0.6054,2.7392,-0.3103,cascade
4b,base,q1_k_m,tri_routed_72_18_10,4800,0.0633,0.046,0.2655,0.5456,0.5221,0.0375,0.601,2.6165,-0.297,cascade
4b,base,q1_k_m,tri_stability_70,4800,0.0669,0.0494,0.2576,0.5323,0.5279,0.0331,0.5996,2.6675,-0.297,cascade
4b,base,q1_k_m,tri_structural_65,4800,0.059,0.0417,0.239,0.5267,0.541,0.0473,0.5975,2.8119,-0.3185,cascade
4b,base,q8_k_m,baseline,4800,0.7748,0.6829,0.8617,0.9065,0.0333,0.0135,0.1369,0.4938,0.6346,none
4b,base,q8_k_m,cognitive_25_structural_75,4800,0.9554,0.8177,0.9694,0.9896,0.0277,0.0215,0.1323,0.049,0.7921,none
4b,base,q8_k_m,cognitive_cyber_equal,4800,0.9465,0.7681,0.9669,0.9915,0.0321,0.0735,0.1408,0.0529,0.7299,none
4b,base,q8_k_m,cognitive_only,4800,0.9454,0.7846,0.965,0.9898,0.0327,0.0442,0.1477,0.0585,0.7512,none
4b,base,q8_k_m,cognitive_structural_equal,4800,0.9506,0.7983,0.9672,0.99,0.0346,0.0335,0.1425,0.0477,0.7675,none
4b,base,q8_k_m,cyber_25_structural_75,4800,0.9583,0.8248,0.9714,0.9908,0.0281,0.0312,0.1204,0.045,0.7982,none
4b,base,q8_k_m,cyber_only,4800,0.9544,0.7654,0.9678,0.9894,0.0283,0.0802,0.1388,0.0525,0.7272,none
4b,base,q8_k_m,cyber_structural_equal,4800,0.9577,0.795,0.9706,0.9885,0.026,0.0569,0.1302,0.0458,0.7631,none
4b,base,q8_k_m,structural_only,4800,0.9494,0.8229,0.9676,0.9894,0.0333,0.0152,0.1304,0.05,0.7969,none
4b,base,q8_k_m,tri_equal,4800,0.9573,0.7877,0.9693,0.9877,0.0273,0.0719,0.1285,0.0494,0.7524,none
4b,base,q8_k_m,tri_naive_all_fire,4800,0.9173,0.5252,0.9302,0.9931,0.0537,0.3208,0.2004,0.0488,0.4264,none
4b,base,q8_k_m,tri_routed_68_20_12,4800,0.9617,0.8273,0.9716,0.9921,0.0252,0.0396,0.1121,0.0531,0.8002,none
4b,base,q8_k_m,tri_routed_72_18_10,4800,0.9583,0.8127,0.9704,0.989,0.0242,0.0352,0.1329,0.0483,0.7854,none
4b,base,q8_k_m,tri_stability_70,4800,0.9535,0.8127,0.969,0.9883,0.0304,0.0387,0.1223,0.0488,0.7836,none
4b,base,q8_k_m,tri_structural_65,4800,0.9579,0.7971,0.97,0.991,0.0269,0.0488,0.1342,0.0483,0.7661,none
4b,degraded_instruct,base_f16,baseline,4800,0.8515,0.7662,0.9087,0.9485,0.0206,0.0098,0.1169,0.3248,0.7325,none
4b,degraded_instruct,base_f16,cognitive_25_structural_75,4800,0.9615,0.8387,0.9736,0.9883,0.0219,0.0279,0.1121,0.0433,0.8155,none
4b,degraded_instruct,base_f16,cognitive_cyber_equal,4800,0.9487,0.7469,0.9666,0.9917,0.0323,0.0902,0.1492,0.0498,0.7047,none
4b,degraded_instruct,base_f16,cognitive_only,4800,0.9529,0.7902,0.9681,0.9892,0.0275,0.0502,0.1377,0.0535,0.7582,none
4b,degraded_instruct,base_f16,cognitive_structural_equal,4800,0.9617,0.821,0.972,0.99,0.0229,0.0362,0.1202,0.0485,0.7949,none
4b,degraded_instruct,base_f16,cyber_25_structural_75,4800,0.9633,0.8248,0.9732,0.9921,0.0217,0.0331,0.1202,0.0473,0.7997,none
4b,degraded_instruct,base_f16,cyber_only,4800,0.9487,0.765,0.9663,0.9898,0.0352,0.0858,0.1254,0.0552,0.7245,none
4b,degraded_instruct,base_f16,cyber_structural_equal,4800,0.9563,0.8,0.9703,0.9883,0.0279,0.0583,0.1185,0.0473,0.7681,none
4b,degraded_instruct,base_f16,structural_only,4800,0.9656,0.8492,0.9742,0.9902,0.0204,0.0163,0.1144,0.0448,0.8284,none
4b,degraded_instruct,base_f16,tri_equal,4800,0.959,0.7875,0.9711,0.9898,0.026,0.0758,0.1229,0.0477,0.7523,none
4b,degraded_instruct,base_f16,tri_naive_all_fire,4800,0.9208,0.5227,0.9313,0.9902,0.0467,0.321,0.2004,0.0498,0.426,none
4b,degraded_instruct,base_f16,tri_routed_68_20_12,4800,0.96,0.8225,0.9725,0.9908,0.0229,0.0462,0.1069,0.0506,0.7953,none
4b,degraded_instruct,base_f16,tri_routed_72_18_10,4800,0.9625,0.8271,0.9727,0.989,0.0217,0.0469,0.1067,0.0494,0.8002,none
4b,degraded_instruct,base_f16,tri_stability_70,4800,0.9575,0.8237,0.9716,0.989,0.0269,0.0423,0.1083,0.0483,0.7961,none
4b,degraded_instruct,base_f16,tri_structural_65,4800,0.9621,0.8194,0.9726,0.99,0.0223,0.0517,0.1123,0.0492,0.7909,none
4b,degraded_instruct,collapsed_q2_edge,baseline,4800,0.001,0.0008,0.0187,0.1742,0.7842,0.0125,0.6675,4.7354,-0.5271,cascade
4b,degraded_instruct,collapsed_q2_edge,cognitive_25_structural_75,4800,0.1037,0.0771,0.3322,0.5969,0.4048,0.0223,0.5327,2.3912,-0.211,cascade
4b,degraded_instruct,collapsed_q2_edge,cognitive_cyber_equal,4800,0.0083,0.0065,0.0985,0.4731,0.6654,0.0785,0.6154,3.9225,-0.4542,cascade
4b,degraded_instruct,collapsed_q2_edge,cognitive_only,4800,0.0033,0.0023,0.062,0.3783,0.7148,0.0529,0.6717,4.319,-0.4924,cascade
4b,degraded_instruct,collapsed_q2_edge,cognitive_structural_equal,4800,0.0515,0.0406,0.2406,0.579,0.4829,0.036,0.56,2.9102,-0.3018,cascade
4b,degraded_instruct,collapsed_q2_edge,cyber_25_structural_75,4800,0.124,0.0862,0.3485,0.605,0.4165,0.0335,0.5162,2.2669,-0.2,cascade
4b,degraded_instruct,collapsed_q2_edge,cyber_only,4800,0.0075,0.0054,0.0861,0.4019,0.666,0.0829,0.5944,4.0517,-0.4611,cascade
4b,degraded_instruct,collapsed_q2_edge,cyber_structural_equal,4800,0.069,0.0481,0.2641,0.5787,0.4704,0.0619,0.5123,2.7563,-0.2842,cascade
4b,degraded_instruct,collapsed_q2_edge,structural_only,4800,0.0773,0.0594,0.2841,0.5152,0.4506,0.0146,0.5506,2.5648,-0.251,cascade
