model,substrate,quant,stack,pass_lift,clean_pass_lift,score_lift,cascade_delta,echo_delta,distractor_delta
4b,instruct,damaged_q3,tri_structural_65,0.7456,0.5356,0.5642,-0.1414,0.0271,-0.0675
4b,instruct,damaged_q4,cognitive_25_structural_75,0.6483,0.485,0.4103,-0.0606,0.0063,-0.0457
4b,instruct,damaged_q4,cognitive_cyber_equal,0.2235,0.1441,0.1676,-0.0154,0.0659,-0.0057
4b,instruct,damaged_q4,cognitive_only,0.0725,0.0393,0.0705,0.01,0.04,0.0368
4b,instruct,damaged_q4,cognitive_structural_equal,0.5994,0.4279,0.3763,-0.0556,0.0194,-0.0171
4b,instruct,damaged_q4,cyber_25_structural_75,0.6392,0.4769,0.405,-0.0627,0.0173,-0.0579
4b,instruct,damaged_q4,cyber_only,0.1794,0.106,0.1306,-0.0042,0.0655,-0.0006
4b,instruct,damaged_q4,cyber_structural_equal,0.5831,0.4216,0.3692,-0.0558,0.0461,-0.0461
4b,instruct,damaged_q4,structural_only,0.6346,0.4775,0.4015,-0.065,0.0082,-0.0484
4b,instruct,damaged_q4,tri_equal,0.6035,0.4152,0.3831,-0.0508,0.0536,-0.0292
4b,instruct,damaged_q4,tri_naive_all_fire,0.5729,0.2085,0.352,-0.0369,0.3032,0.0446
4b,instruct,damaged_q4,tri_routed_68_20_12,0.6683,0.4752,0.4174,-0.0744,0.0238,-0.0304
4b,instruct,damaged_q4,tri_routed_72_18_10,0.6612,0.4896,0.4162,-0.0719,0.0163,-0.0536
4b,instruct,damaged_q4,tri_stability_70,0.656,0.4814,0.4148,-0.065,0.0184,-0.0492
4b,instruct,damaged_q4,tri_structural_65,0.6571,0.4693,0.4135,-0.0629,0.0332,-0.0373
4b,instruct,healthy_q6,cognitive_25_structural_75,0.3684,0.2769,0.2113,-0.0227,0.0065,-0.005
4b,instruct,healthy_q6,cognitive_cyber_equal,0.2417,0.1265,0.1413,0.0069,0.0675,0.0342
4b,instruct,healthy_q6,cognitive_only,0.1113,0.049,0.0691,0.0083,0.0382,0.0427
4b,instruct,healthy_q6,cognitive_structural_equal,0.3569,0.244,0.2072,-0.0129,0.023,0.006
4b,instruct,healthy_q6,cyber_25_structural_75,0.3665,0.2838,0.2123,-0.0219,0.0121,-0.0215
4b,instruct,healthy_q6,cyber_only,0.1763,0.0925,0.0997,-0.0021,0.0605,0.015
4b,instruct,healthy_q6,cyber_structural_equal,0.3609,0.2477,0.2081,-0.0206,0.0394,-0.0042
4b,instruct,healthy_q6,structural_only,0.3659,0.2836,0.2105,-0.0237,0.0073,-0.0156
4b,instruct,healthy_q6,tri_equal,0.3575,0.225,0.207,-0.0121,0.0498,0.006
4b,instruct,healthy_q6,tri_naive_all_fire,0.3269,0.0,0.1697,0.0044,0.3023,0.0698
4b,instruct,healthy_q6,tri_routed_68_20_12,0.3719,0.2725,0.214,-0.0265,0.0217,-0.014
4b,instruct,healthy_q6,tri_routed_72_18_10,0.3655,0.2786,0.211,-0.0198,0.0148,-0.016
4b,instruct,healthy_q6,tri_stability_70,0.3679,0.2723,0.2105,-0.0258,0.0217,-0.0125
4b,instruct,healthy_q6,tri_structural_65,0.3617,0.2603,0.2088,-0.0175,0.0288,-0.0113
4b,instruct,healthy_q8,cognitive_25_structural_75,0.2269,0.1708,0.1332,-0.0087,0.0058,-0.005
4b,instruct,healthy_q8,cognitive_cyber_equal,0.1963,0.0723,0.1143,0.0042,0.0696,0.0321
4b,instruct,healthy_q8,cognitive_only,0.1165,0.0483,0.065,0.0109,0.0294,0.0346
4b,instruct,healthy_q8,cognitive_structural_equal,0.224,0.1548,0.1319,-0.0033,0.0175,0.004
4b,instruct,healthy_q8,cyber_25_structural_75,0.2288,0.1752,0.1352,-0.0071,0.0135,-0.0116
4b,instruct,healthy_q8,cyber_only,0.1332,0.03,0.0763,0.0067,0.0592,0.0425
4b,instruct,healthy_q8,cyber_structural_equal,0.2263,0.1531,0.1346,-0.0043,0.0327,-0.0083
4b,instruct,healthy_q8,structural_only,0.2363,0.1794,0.1381,-0.0146,0.004,-0.0006
4b,instruct,healthy_q8,tri_equal,0.2257,0.116,0.132,-0.0045,0.0477,0.0192
4b,instruct,healthy_q8,tri_naive_all_fire,0.1884,-0.1215,0.0942,0.0192,0.3,0.0765
4b,instruct,healthy_q8,tri_routed_68_20_12,0.2315,0.1631,0.1344,-0.0108,0.0213,-0.0018
4b,instruct,healthy_q8,tri_routed_72_18_10,0.2409,0.1781,0.1396,-0.0143,0.0163,-0.0131
4b,instruct,healthy_q8,tri_stability_70,0.2409,0.171,0.1381,-0.0143,0.0171,-0.0027
4b,instruct,healthy_q8,tri_structural_65,0.235,0.1716,0.1373,-0.0118,0.0238,-0.0131
4b,instruct,q1_k_m,cognitive_25_structural_75,0.0125,0.01,0.098,-0.2116,0.0086,-0.1404
4b,instruct,q1_k_m,cognitive_cyber_equal,0.0002,0.0,0.0071,-0.0435,0.0615,-0.0302
4b,instruct,q1_k_m,cognitive_only,0.0002,0.0002,0.0029,-0.0193,0.0398,0.0102
4b,instruct,q1_k_m,cognitive_structural_equal,0.0048,0.0037,0.0507,-0.1398,0.0211,-0.0723
4b,instruct,q1_k_m,cyber_25_structural_75,0.0173,0.0123,0.1114,-0.222,0.0153,-0.1639
4b,instruct,q1_k_m,cyber_only,0.0,0.0,0.0065,-0.04,0.0721,-0.0315
4b,instruct,q1_k_m,cyber_structural_equal,0.0069,0.0037,0.0642,-0.1495,0.0382,-0.1473
4b,instruct,q1_k_m,structural_only,0.0117,0.0063,0.0846,-0.1818,0.0069,-0.1177
4b,instruct,q1_k_m,tri_equal,0.0058,0.0046,0.0679,-0.1648,0.0588,-0.0981
4b,instruct,q1_k_m,tri_naive_all_fire,0.0119,0.006,0.0936,-0.2337,0.2994,-0.0471
4b,instruct,q1_k_m,tri_routed_68_20_12,0.034,0.0244,0.1768,-0.3054,0.024,-0.1675
4b,instruct,q1_k_m,tri_routed_72_18_10,0.0458,0.0327,0.1972,-0.335,0.018,-0.1579
4b,instruct,q1_k_m,tri_stability_70,0.0398,0.0294,0.1901,-0.3327,0.0213,-0.1698
4b,instruct,q1_k_m,tri_structural_65,0.0265,0.0192,0.1632,-0.3062,0.0238,-0.1721
4b,instruct,q8_k_m,cognitive_25_structural_75,0.186,0.1433,0.1111,-0.0071,0.0106,-0.0042
4b,instruct,q8_k_m,cognitive_cyber_equal,0.1602,0.0638,0.0963,0.0083,0.0627,0.0241
4b,instruct,q8_k_m,cognitive_only,0.1029,0.0383,0.0613,0.0106,0.0373,0.0333
4b,instruct,q8_k_m,cognitive_structural_equal,0.1877,0.1327,0.1109,-0.0071,0.0227,0.0087
4b,instruct,q8_k_m,cyber_25_structural_75,0.187,0.1375,0.1118,-0.0069,0.0175,-0.0007
4b,instruct,q8_k_m,cyber_only,0.1123,0.0167,0.0675,0.0096,0.074,0.0364
4b,instruct,q8_k_m,cyber_structural_equal,0.1798,0.1077,0.1088,-0.0019,0.0423,0.0047
4b,instruct,q8_k_m,structural_only,0.1879,0.15,0.1123,-0.0112,0.0065,-0.0025
4b,instruct,q8_k_m,tri_equal,0.1818,0.0958,0.1082,-0.001,0.0517,0.0131
4b,instruct,q8_k_m,tri_naive_all_fire,0.1368,-0.1617,0.0679,0.0269,0.2921,0.0877
4b,instruct,q8_k_m,tri_routed_68_20_12,0.1843,0.1335,0.1113,-0.0069,0.0246,-0.0013
4b,instruct,q8_k_m,tri_routed_72_18_10,0.1852,0.1415,0.1097,-0.0062,0.0206,-0.0023
4b,instruct,q8_k_m,tri_stability_70,0.1843,0.1344,0.1113,-0.001,0.0219,-0.0032
4b,instruct,q8_k_m,tri_structural_65,0.1806,0.1256,0.1094,-0.0012,0.035,-0.0088
9b,base,base_f16,cognitive_25_structural_75,0.0931,0.0633,0.057,0.0019,0.0085,0.0048
9b,base,base_f16,cognitive_cyber_equal,0.0881,0.0145,0.0568,0.0052,0.0639,0.0023
9b,base,base_f16,cognitive_only,0.0913,0.0377,0.0565,-0.0004,0.0379,0.0013
9b,base,base_f16,cognitive_structural_equal,0.0933,0.0633,0.0582,-0.0002,0.0152,-0.0029
9b,base,base_f16,cyber_25_structural_75,0.0936,0.0602,0.0575,0.0017,0.0179,-0.0012
9b,base,base_f16,cyber_only,0.0894,0.0041,0.0557,0.0044,0.0658,0.0092
9b,base,base_f16,cyber_structural_equal,0.0906,0.0285,0.0562,0.0027,0.0471,0.0
9b,base,base_f16,structural_only,0.0936,0.0716,0.0582,0.0006,0.005,-0.0035
9b,base,base_f16,tri_equal,0.0917,0.0229,0.0565,0.0023,0.0614,-0.0056
9b,base,base_f16,tri_naive_all_fire,0.0492,-0.2421,0.0166,0.0275,0.3037,0.0617
9b,base,base_f16,tri_routed_68_20_12,0.0919,0.0495,0.0584,0.0048,0.0321,-0.005
9b,base,base_f16,tri_routed_72_18_10,0.0921,0.0543,0.0574,0.0029,0.0273,-0.0069
9b,base,base_f16,tri_stability_70,0.0952,0.0614,0.0578,-0.0006,0.0241,-0.0077
9b,base,base_f16,tri_structural_65,0.0933,0.0462,0.0577,0.0019,0.0346,-0.0037
9b,base,collapsed_q2_edge,cognitive_25_structural_75,0.1704,0.1279,0.4008,-0.3539,0.0087,-0.0911
9b,base,collapsed_q2_edge,cognitive_cyber_equal,0.0383,0.0271,0.1865,-0.2041,0.0619,-0.0617
9b,base,collapsed_q2_edge,cognitive_only,0.0144,0.0106,0.1085,-0.1177,0.0329,-0.014
9b,base,collapsed_q2_edge,cognitive_structural_equal,0.11,0.0814,0.3196,-0.3098,0.0287,-0.0765
9b,base,collapsed_q2_edge,cyber_25_structural_75,0.1883,0.1341,0.4208,-0.3644,0.0212,-0.1217
9b,base,collapsed_q2_edge,cyber_only,0.0292,0.0208,0.1446,-0.1954,0.0692,-0.0884
9b,base,collapsed_q2_edge,cyber_structural_equal,0.141,0.0958,0.354,-0.3171,0.0481,-0.1434
9b,base,collapsed_q2_edge,structural_only,0.1315,0.0981,0.3343,-0.3185,0.01,-0.1002
9b,base,collapsed_q2_edge,tri_equal,0.1712,0.1166,0.4057,-0.3433,0.0652,-0.1117
9b,base,collapsed_q2_edge,tri_naive_all_fire,0.2783,0.1504,0.5161,-0.4156,0.3106,-0.0654
9b,base,collapsed_q2_edge,tri_routed_68_20_12,0.3502,0.2433,0.5615,-0.4214,0.0275,-0.1327
9b,base,collapsed_q2_edge,tri_routed_72_18_10,0.3698,0.2612,0.5831,-0.4323,0.0315,-0.1504
9b,base,collapsed_q2_edge,tri_stability_70,0.3577,0.261,0.5728,-0.4277,0.0298,-0.1546
9b,base,collapsed_q2_edge,tri_structural_65,0.33,0.2314,0.5512,-0.4223,0.0383,-0.1479
9b,base,damaged_q2,cognitive_25_structural_75,0.4381,0.3219,0.5406,-0.2427,0.0104,-0.0707
9b,base,damaged_q2,cognitive_cyber_equal,0.1366,0.1,0.2945,-0.1432,0.0665,-0.0471
9b,base,damaged_q2,cognitive_only,0.0683,0.0569,0.1853,-0.0786,0.0369,-0.0107
9b,base,damaged_q2,cognitive_structural_equal,0.3052,0.2239,0.4507,-0.2161,0.0179,-0.0463
9b,base,damaged_q2,cyber_25_structural_75,0.4685,0.3358,0.5499,-0.2467,0.0188,-0.0865
9b,base,damaged_q2,cyber_only,0.1106,0.0748,0.2344,-0.1288,0.0621,-0.0571
9b,base,damaged_q2,cyber_structural_equal,0.3416,0.2441,0.4682,-0.2142,0.0402,-0.0973
9b,base,damaged_q2,structural_only,0.3256,0.2437,0.4485,-0.2148,0.0044,-0.064
9b,base,damaged_q2,tri_equal,0.4235,0.2923,0.5342,-0.2352,0.0554,-0.0794
9b,base,damaged_q2,tri_naive_all_fire,0.5575,0.2877,0.6145,-0.2584,0.3094,-0.0315
9b,base,damaged_q2,tri_routed_68_20_12,0.6906,0.4727,0.6853,-0.2909,0.0244,-0.0963
9b,base,damaged_q2,tri_routed_72_18_10,0.7158,0.4933,0.7014,-0.2957,0.0227,-0.1007
9b,base,damaged_q2,tri_stability_70,0.7012,0.4858,0.6941,-0.2927,0.0281,-0.1015
9b,base,damaged_q2,tri_structural_65,0.6504,0.4525,0.6662,-0.2761,0.0296,-0.0926
9b,base,damaged_q3,cognitive_25_structural_75,0.7505,0.5473,0.5235,-0.1319,0.0092,-0.0531
9b,base,damaged_q3,cognitive_cyber_equal,0.4123,0.2859,0.3468,-0.075,0.0688,-0.0263
9b,base,damaged_q3,cognitive_only,0.274,0.204,0.2572,-0.0579,0.034,-0.0073
9b,base,damaged_q3,cognitive_structural_equal,0.7028,0.5036,0.492,-0.1162,0.0221,-0.0321
9b,base,damaged_q3,cyber_25_structural_75,0.7209,0.5367,0.5098,-0.1187,0.0165,-0.0708
9b,base,damaged_q3,cyber_only,0.3334,0.2286,0.2819,-0.0677,0.0704,-0.0406
9b,base,damaged_q3,cyber_structural_equal,0.6757,0.4936,0.4756,-0.121,0.0421,-0.0613
9b,base,damaged_q3,structural_only,0.7055,0.5223,0.4931,-0.1237,0.0013,-0.0431
9b,base,damaged_q3,tri_equal,0.738,0.5156,0.5159,-0.1262,0.0548,-0.0563
9b,base,damaged_q3,tri_naive_all_fire,0.71,0.3102,0.4848,-0.1027,0.2946,0.006
9b,base,damaged_q3,tri_routed_68_20_12,0.7611,0.544,0.5271,-0.1381,0.0271,-0.06
9b,base,damaged_q3,tri_routed_72_18_10,0.7605,0.5613,0.5298,-0.1375,0.0223,-0.074
9b,base,damaged_q3,tri_stability_70,0.7596,0.5344,0.5271,-0.1333,0.0269,-0.0492
9b,base,damaged_q3,tri_structural_65,0.754,0.5494,0.5279,-0.1329,0.0288,-0.0742
9b,base,damaged_q4,cognitive_25_structural_75,0.5825,0.443,0.3499,-0.0602,0.0073,-0.0329
9b,base,damaged_q4,cognitive_cyber_equal,0.4987,0.3475,0.3003,-0.0496,0.0623,-0.0134
9b,base,damaged_q4,cognitive_only,0.37,0.2725,0.2346,-0.0321,0.0321,0.0075
9b,base,damaged_q4,cognitive_structural_equal,0.5839,0.4344,0.3492,-0.0625,0.0162,-0.0273
9b,base,damaged_q4,cyber_25_structural_75,0.5781,0.4509,0.3478,-0.0523,0.0165,-0.0486
9b,base,damaged_q4,cyber_only,0.3754,0.2623,0.2356,-0.0375,0.0656,-0.0142
9b,base,damaged_q4,cyber_structural_equal,0.5837,0.4348,0.3498,-0.0627,0.0352,-0.0417
9b,base,damaged_q4,structural_only,0.581,0.4515,0.3479,-0.0639,0.0021,-0.0386
9b,base,damaged_q4,tri_equal,0.5862,0.4125,0.3506,-0.0614,0.0623,-0.04
9b,base,damaged_q4,tri_naive_all_fire,0.5531,0.1857,0.3126,-0.0454,0.3042,0.0381
9b,base,damaged_q4,tri_routed_68_20_12,0.5831,0.4355,0.3509,-0.0627,0.0325,-0.0415
9b,base,damaged_q4,tri_routed_72_18_10,0.5854,0.44,0.3508,-0.0614,0.0254,-0.0423
9b,base,damaged_q4,tri_stability_70,0.5904,0.4544,0.3528,-0.0677,0.0285,-0.0534
9b,base,damaged_q4,tri_structural_65,0.5893,0.4375,0.3511,-0.0681,0.0325,-0.0367
9b,base,healthy_q6,cognitive_25_structural_75,0.2644,0.2029,0.1545,-0.0204,0.0109,-0.0114
9b,base,healthy_q6,cognitive_cyber_equal,0.2617,0.1642,0.153,-0.0189,0.0598,-0.012
9b,base,healthy_q6,cognitive_only,0.2581,0.1629,0.1499,-0.0121,0.0355,0.0086
9b,base,healthy_q6,cognitive_structural_equal,0.2744,0.1975,0.1577,-0.0243,0.023,-0.0062
9b,base,healthy_q6,cyber_25_structural_75,0.2677,0.2011,0.1555,-0.0191,0.0196,-0.0189
9b,base,healthy_q6,cyber_only,0.2575,0.1502,0.1495,-0.0127,0.0663,-0.0079
9b,base,healthy_q6,cyber_structural_equal,0.2691,0.1933,0.1579,-0.02,0.0425,-0.0235
9b,base,healthy_q6,structural_only,0.2681,0.2046,0.1553,-0.0221,0.0073,-0.007
9b,base,healthy_q6,tri_equal,0.2714,0.1748,0.1554,-0.0223,0.0559,-0.0129
9b,base,healthy_q6,tri_naive_all_fire,0.2292,-0.0621,0.1178,0.0044,0.2982,0.0465
9b,base,healthy_q6,tri_routed_68_20_12,0.2746,0.2019,0.1581,-0.026,0.034,-0.0227
9b,base,healthy_q6,tri_routed_72_18_10,0.2771,0.2033,0.1588,-0.0316,0.0284,-0.0166
9b,base,healthy_q6,tri_stability_70,0.2698,0.2071,0.1567,-0.0235,0.029,-0.0302
9b,base,healthy_q6,tri_structural_65,0.2714,0.2031,0.1573,-0.0237,0.0313,-0.0227
9b,base,healthy_q8,cognitive_25_structural_75,0.1623,0.1248,0.0956,-0.0081,0.0098,-0.0044
9b,base,healthy_q8,cognitive_cyber_equal,0.1629,0.0852,0.0959,-0.0096,0.0617,-0.0078
9b,base,healthy_q8,cognitive_only,0.1617,0.0881,0.0944,-0.009,0.0371,0.0125
9b,base,healthy_q8,cognitive_structural_equal,0.1635,0.12,0.0972,-0.009,0.021,-0.01
9b,base,healthy_q8,cyber_25_structural_75,0.1652,0.1317,0.0979,-0.011,0.0212,-0.0227
9b,base,healthy_q8,cyber_only,0.1625,0.079,0.0963,-0.0087,0.0717,-0.0111
9b,base,healthy_q8,cyber_structural_equal,0.1717,0.1225,0.1005,-0.0123,0.0446,-0.0257
9b,base,healthy_q8,structural_only,0.1725,0.1427,0.1003,-0.0146,0.0098,-0.0155
9b,base,healthy_q8,tri_equal,0.1687,0.0902,0.0977,-0.0121,0.0623,-0.0107
9b,base,healthy_q8,tri_naive_all_fire,0.1296,-0.1496,0.0599,0.0117,0.3042,0.035
9b,base,healthy_q8,tri_routed_68_20_12,0.1681,0.1183,0.0982,-0.0104,0.0298,-0.0186
9b,base,healthy_q8,tri_routed_72_18_10,0.1706,0.1294,0.0991,-0.0163,0.0246,-0.0211
9b,base,healthy_q8,tri_stability_70,0.1687,0.1246,0.0989,-0.0133,0.0267,-0.0171
9b,base,healthy_q8,tri_structural_65,0.1733,0.1142,0.0999,-0.0125,0.0358,-0.0113
9b,base,q1_k_m,cognitive_25_structural_75,0.0419,0.0308,0.2049,-0.3194,0.0077,-0.1471
9b,base,q1_k_m,cognitive_cyber_equal,0.0067,0.0048,0.068,-0.1227,0.0694,-0.0937
9b,base,q1_k_m,cognitive_only,0.0015,0.0008,0.0349,-0.0606,0.0332,-0.0364
9b,base,q1_k_m,cognitive_structural_equal,0.0227,0.0175,0.1484,-0.2458,0.0252,-0.121
9b,base,q1_k_m,cyber_25_structural_75,0.0458,0.0358,0.2184,-0.3286,0.0194,-0.1791
9b,base,q1_k_m,cyber_only,0.0046,0.0033,0.0515,-0.1036,0.0682,-0.0985
9b,base,q1_k_m,cyber_structural_equal,0.0288,0.0225,0.1714,-0.2733,0.0463,-0.1787
9b,base,q1_k_m,structural_only,0.0258,0.0208,0.1565,-0.2661,0.0042,-0.1408
9b,base,q1_k_m,tri_equal,0.04,0.0323,0.2076,-0.3073,0.0594,-0.1504
9b,base,q1_k_m,tri_naive_all_fire,0.0958,0.0527,0.3219,-0.439,0.3057,-0.1237
9b,base,q1_k_m,tri_routed_68_20_12,0.116,0.0815,0.3486,-0.4227,0.0296,-0.1668
9b,base,q1_k_m,tri_routed_72_18_10,0.1208,0.0829,0.3576,-0.4419,0.0288,-0.1795
9b,base,q1_k_m,tri_stability_70,0.12,0.0858,0.3574,-0.4373,0.0279,-0.1785
9b,base,q1_k_m,tri_structural_65,0.1004,0.0719,0.3268,-0.4294,0.0342,-0.1979
9b,base,q8_k_m,cognitive_25_structural_75,0.14,0.1123,0.0835,-0.006,0.0052,-0.0031
9b,base,q8_k_m,cognitive_cyber_equal,0.1396,0.054,0.0828,-0.0066,0.0664,0.0015
9b,base,q8_k_m,cognitive_only,0.1312,0.0723,0.0808,0.0,0.0308,0.004
9b,base,q8_k_m,cognitive_structural_equal,0.1402,0.0913,0.0837,-0.0018,0.0202,0.0023
9b,base,q8_k_m,cyber_25_structural_75,0.1369,0.0977,0.0832,-0.002,0.0121,0.0
9b,base,q8_k_m,cyber_only,0.1271,0.045,0.0794,0.0011,0.0633,0.0062
9b,base,q8_k_m,cyber_structural_equal,0.14,0.0794,0.0845,-0.0048,0.0431,-0.0025
9b,base,q8_k_m,structural_only,0.1423,0.1188,0.085,-0.0046,0.0041,-0.011
9b,base,q8_k_m,tri_equal,0.14,0.0709,0.0826,-0.0052,0.0535,-0.004
9b,base,q8_k_m,tri_naive_all_fire,0.0979,-0.201,0.0436,0.0269,0.305,0.0646
9b,base,q8_k_m,tri_routed_68_20_12,0.139,0.1019,0.0842,-0.0039,0.0225,-0.0125
9b,base,q8_k_m,tri_routed_72_18_10,0.1404,0.1061,0.0834,-0.006,0.0175,-0.0104
9b,base,q8_k_m,tri_stability_70,0.145,0.1005,0.0861,-0.0095,0.0287,-0.0142
9b,base,q8_k_m,tri_structural_65,0.1367,0.0882,0.0822,-0.0054,0.0291,-0.0054
9b,degraded_instruct,base_f16,cognitive_25_structural_75,0.0971,0.069,0.0594,-0.0021,0.0123,0.0052
9b,degraded_instruct,base_f16,cognitive_cyber_equal,0.0827,-0.0069,0.0552,0.005,0.0711,0.0204
9b,degraded_instruct,base_f16,cognitive_only,0.0818,0.0123,0.0534,0.0048,0.0419,0.0213
9b,degraded_instruct,base_f16,cognitive_structural_equal,0.0921,0.0444,0.0589,0.0002,0.0288,0.0115
9b,degraded_instruct,base_f16,cyber_25_structural_75,0.0968,0.0544,0.0598,-0.0035,0.0219,0.0086
9b,degraded_instruct,base_f16,cyber_only,0.0829,-0.0067,0.0548,0.0054,0.0742,0.0198
9b,degraded_instruct,base_f16,cyber_structural_equal,0.0925,0.0338,0.058,0.0019,0.0469,0.0032
9b,degraded_instruct,base_f16,structural_only,0.0902,0.0742,0.059,-0.0029,0.0054,-0.0046
9b,degraded_instruct,base_f16,tri_equal,0.0945,0.0136,0.0588,-0.0002,0.0656,0.0117
9b,degraded_instruct,base_f16,tri_naive_all_fire,0.0448,-0.2552,0.0167,0.0296,0.3131,0.0813
9b,degraded_instruct,base_f16,tri_routed_68_20_12,0.1014,0.0604,0.062,-0.004,0.0327,-0.0054
9b,degraded_instruct,base_f16,tri_routed_72_18_10,0.0933,0.0446,0.0586,-0.0019,0.0315,0.0063
9b,degraded_instruct,base_f16,tri_stability_70,0.0948,0.0573,0.0604,-0.0025,0.0331,-0.0081
9b,degraded_instruct,base_f16,tri_structural_65,0.0962,0.0488,0.0609,-0.0044,0.0419,-0.0066
9b,degraded_instruct,collapsed_q2_edge,cognitive_25_structural_75,0.1612,0.1227,0.3897,-0.3421,0.0156,-0.0946
9b,degraded_instruct,collapsed_q2_edge,cognitive_cyber_equal,0.0191,0.0137,0.1182,-0.1498,0.0796,-0.0323
9b,degraded_instruct,collapsed_q2_edge,cognitive_only,0.0071,0.005,0.0591,-0.0771,0.0369,-0.0021
9b,degraded_instruct,collapsed_q2_edge,cognitive_structural_equal,0.0858,0.0647,0.2799,-0.2992,0.0262,-0.0713
9b,degraded_instruct,collapsed_q2_edge,cyber_25_structural_75,0.1906,0.142,0.4125,-0.3457,0.0217,-0.1331
9b,degraded_instruct,collapsed_q2_edge,cyber_only,0.0143,0.0102,0.0936,-0.1302,0.0785,-0.0425
9b,degraded_instruct,collapsed_q2_edge,cyber_structural_equal,0.1148,0.0791,0.3169,-0.3021,0.0429,-0.1265
9b,degraded_instruct,collapsed_q2_edge,structural_only,0.1318,0.1022,0.3326,-0.3254,0.0058,-0.0985
9b,degraded_instruct,collapsed_q2_edge,tri_equal,0.1195,0.0812,0.3375,-0.315,0.0667,-0.1008
9b,degraded_instruct,collapsed_q2_edge,tri_naive_all_fire,0.1873,0.101,0.4264,-0.3725,0.3112,-0.0381
9b,degraded_instruct,collapsed_q2_edge,tri_routed_68_20_12,0.3198,0.2256,0.5404,-0.4148,0.0364,-0.1279
9b,degraded_instruct,collapsed_q2_edge,tri_routed_72_18_10,0.3539,0.2495,0.5662,-0.4417,0.031,-0.1461
9b,degraded_instruct,collapsed_q2_edge,tri_stability_70,0.332,0.2285,0.5513,-0.4167,0.035,-0.1273
9b,degraded_instruct,collapsed_q2_edge,tri_structural_65,0.2948,0.2056,0.5156,-0.3977,0.0387,-0.1411
9b,degraded_instruct,damaged_q2,cognitive_25_structural_75,0.4343,0.3161,0.5362,-0.2563,0.0123,-0.0913
9b,degraded_instruct,damaged_q2,cognitive_cyber_equal,0.0718,0.0536,0.2024,-0.1109,0.0623,-0.0382
9b,degraded_instruct,damaged_q2,cognitive_only,0.03,0.0265,0.1167,-0.0617,0.0375,-0.0117
9b,degraded_instruct,damaged_q2,cognitive_structural_equal,0.2645,0.1959,0.409,-0.2113,0.026,-0.0615
9b,degraded_instruct,damaged_q2,cyber_25_structural_75,0.4525,0.3255,0.5436,-0.2579,0.0238,-0.1084
9b,degraded_instruct,damaged_q2,cyber_only,0.0652,0.0478,0.17,-0.1152,0.0719,-0.045
9b,degraded_instruct,damaged_q2,cyber_structural_equal,0.3075,0.2246,0.4323,-0.2165,0.0483,-0.0942
9b,degraded_instruct,damaged_q2,structural_only,0.3402,0.2625,0.4665,-0.2384,0.0077,-0.0994
9b,degraded_instruct,damaged_q2,tri_equal,0.3406,0.2442,0.4749,-0.2271,0.0554,-0.0871
9b,degraded_instruct,damaged_q2,tri_naive_all_fire,0.4366,0.2223,0.5385,-0.2525,0.3071,-0.0238
9b,degraded_instruct,damaged_q2,tri_routed_68_20_12,0.6514,0.4461,0.6704,-0.2909,0.0373,-0.1155
9b,degraded_instruct,damaged_q2,tri_routed_72_18_10,0.6785,0.4548,0.6825,-0.2971,0.026,-0.1052
9b,degraded_instruct,damaged_q2,tri_stability_70,0.68,0.4736,0.6828,-0.299,0.0304,-0.1265
9b,degraded_instruct,damaged_q2,tri_structural_65,0.6368,0.4459,0.6615,-0.2973,0.0352,-0.1294
9b,degraded_instruct,damaged_q3,cognitive_25_structural_75,0.7277,0.5313,0.5054,-0.106,0.0073,-0.0581
9b,degraded_instruct,damaged_q3,cognitive_cyber_equal,0.2816,0.1959,0.2553,-0.0371,0.0675,-0.0169
9b,degraded_instruct,damaged_q3,cognitive_only,0.1456,0.1109,0.1558,-0.0188,0.0348,-0.0019
9b,degraded_instruct,damaged_q3,cognitive_structural_equal,0.6575,0.4765,0.4598,-0.0954,0.0234,-0.0396
9b,degraded_instruct,damaged_q3,cyber_25_structural_75,0.7156,0.5244,0.4966,-0.1065,0.0177,-0.071
9b,degraded_instruct,damaged_q3,cyber_only,0.2454,0.1682,0.2079,-0.0331,0.0765,-0.0377
9b,degraded_instruct,damaged_q3,cyber_structural_equal,0.6341,0.4728,0.4444,-0.099,0.0438,-0.0708
9b,degraded_instruct,damaged_q3,structural_only,0.6962,0.519,0.4855,-0.1019,0.0042,-0.0612
9b,degraded_instruct,damaged_q3,tri_equal,0.6887,0.4632,0.4807,-0.1008,0.0684,-0.0477
9b,degraded_instruct,damaged_q3,tri_naive_all_fire,0.6931,0.2965,0.4641,-0.0869,0.3094,0.0107
9b,degraded_instruct,damaged_q3,tri_routed_68_20_12,0.7535,0.5407,0.5178,-0.1183,0.0282,-0.0712
9b,degraded_instruct,damaged_q3,tri_routed_72_18_10,0.7535,0.5394,0.5172,-0.1206,0.0286,-0.0731
9b,degraded_instruct,damaged_q3,tri_stability_70,0.7537,0.5375,0.5168,-0.1167,0.0344,-0.0664
9b,degraded_instruct,damaged_q3,tri_structural_65,0.7475,0.5346,0.5151,-0.1165,0.0329,-0.0652
9b,degraded_instruct,damaged_q4,cognitive_25_structural_75,0.5871,0.4369,0.3481,-0.0712,0.0104,-0.0225
9b,degraded_instruct,damaged_q4,cognitive_cyber_equal,0.3858,0.2502,0.2403,-0.0335,0.0706,0.0023
