model,substrate,quant,stack,pressure_band,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
9b,instruct,damaged_q2,cognitive_structural_equal,medium,1200,0.2442,0.1958,0.518,0.7433,0.205,0.03,0.3717,1.6717,0.015,primitive_gap
9b,instruct,damaged_q2,cyber_25_structural_75,extreme,1200,0.275,0.1417,0.5247,0.7142,0.3042,0.0483,0.6508,1.6833,-0.0955,cascade
9b,instruct,damaged_q2,cyber_25_structural_75,high,1200,0.365,0.2658,0.5771,0.7542,0.2367,0.0242,0.4175,1.4108,0.0861,none
9b,instruct,damaged_q2,cyber_25_structural_75,low,1200,0.49,0.39,0.7483,0.8342,0.12,0.0142,0.2217,0.5883,0.304,none
9b,instruct,damaged_q2,cyber_25_structural_75,medium,1200,0.455,0.3575,0.6716,0.7958,0.1783,0.0267,0.3067,1.0025,0.224,none
9b,instruct,damaged_q2,cyber_only,extreme,1200,0.01,0.005,0.1294,0.4367,0.5308,0.1242,0.7392,4.0792,-0.4422,cascade
9b,instruct,damaged_q2,cyber_only,high,1200,0.0275,0.0192,0.1745,0.5225,0.4475,0.0692,0.5175,3.3808,-0.3394,cascade
9b,instruct,damaged_q2,cyber_only,low,1200,0.0792,0.0567,0.3896,0.655,0.2,0.0542,0.2475,1.7533,-0.1216,classification_miss
9b,instruct,damaged_q2,cyber_only,medium,1200,0.0608,0.0475,0.2896,0.6117,0.3042,0.0675,0.3858,2.6942,-0.2228,primitive_gap
9b,instruct,damaged_q2,cyber_structural_equal,extreme,1200,0.1508,0.0858,0.3903,0.6492,0.3758,0.0825,0.65,2.36,-0.2134,cascade
9b,instruct,damaged_q2,cyber_structural_equal,high,1200,0.1992,0.1542,0.4567,0.7075,0.3017,0.0442,0.4267,1.9308,-0.0758,cascade
9b,instruct,damaged_q2,cyber_structural_equal,low,1200,0.3233,0.245,0.6309,0.7767,0.1142,0.03,0.21,0.9883,0.1385,none
9b,instruct,damaged_q2,cyber_structural_equal,medium,1200,0.3108,0.2475,0.5621,0.7683,0.2142,0.04,0.33,1.46,0.0758,none
9b,instruct,damaged_q2,structural_only,extreme,1200,0.1975,0.0917,0.4505,0.63,0.3158,0.0333,0.6908,2.0375,-0.1669,cascade
9b,instruct,damaged_q2,structural_only,high,1200,0.295,0.2125,0.5321,0.6983,0.2492,0.0133,0.4617,1.5708,0.0196,cascade
9b,instruct,damaged_q2,structural_only,low,1200,0.4183,0.3242,0.7028,0.7925,0.1208,0.0025,0.2533,0.7175,0.2313,none
9b,instruct,damaged_q2,structural_only,medium,1200,0.3767,0.3225,0.6203,0.7442,0.1867,0.01,0.3158,1.1892,0.1798,none
9b,instruct,damaged_q2,tri_equal,extreme,1200,0.1442,0.07,0.4086,0.6858,0.3367,0.1025,0.6925,2.3792,-0.2259,cascade
9b,instruct,damaged_q2,tri_equal,high,1200,0.2108,0.1567,0.4629,0.7208,0.29,0.065,0.4467,1.9358,-0.0759,cascade
9b,instruct,damaged_q2,tri_equal,low,1200,0.3442,0.2567,0.6712,0.835,0.1275,0.0408,0.2608,0.8567,0.1465,none
9b,instruct,damaged_q2,tri_equal,medium,1200,0.2975,0.2217,0.5764,0.7942,0.2042,0.0525,0.3475,1.4375,0.0502,primitive_gap
9b,instruct,damaged_q2,tri_naive_all_fire,extreme,1200,0.1567,0.0642,0.4291,0.6783,0.3375,0.3808,0.7667,1.9575,-0.2725,cascade
9b,instruct,damaged_q2,tri_naive_all_fire,high,1200,0.2658,0.1517,0.5294,0.7617,0.2517,0.3108,0.5092,1.4858,-0.101,cascade
9b,instruct,damaged_q2,tri_naive_all_fire,low,1200,0.4275,0.2525,0.6962,0.8292,0.1392,0.2342,0.2833,0.6708,0.1077,none
9b,instruct,damaged_q2,tri_naive_all_fire,medium,1200,0.3508,0.2258,0.6153,0.7808,0.2025,0.2767,0.3692,1.1058,0.0249,none
9b,instruct,damaged_q2,tri_routed_68_20_12,extreme,1200,0.4292,0.2208,0.6428,0.7608,0.2383,0.0617,0.5925,1.145,0.0323,cascade
9b,instruct,damaged_q2,tri_routed_68_20_12,high,1200,0.5283,0.3742,0.7024,0.8267,0.2008,0.0408,0.3992,0.8758,0.23,none
9b,instruct,damaged_q2,tri_routed_68_20_12,low,1200,0.7175,0.56,0.8692,0.8933,0.0792,0.0158,0.2325,0.2392,0.5025,none
9b,instruct,damaged_q2,tri_routed_68_20_12,medium,1200,0.6217,0.4625,0.7919,0.8617,0.1292,0.0225,0.3308,0.55,0.3653,none
9b,instruct,damaged_q2,tri_routed_72_18_10,extreme,1200,0.4833,0.2458,0.6807,0.7883,0.2225,0.0542,0.6458,0.965,0.0683,distractor_capture
9b,instruct,damaged_q2,tri_routed_72_18_10,high,1200,0.555,0.3925,0.7344,0.8433,0.175,0.0333,0.4158,0.7592,0.2621,none
9b,instruct,damaged_q2,tri_routed_72_18_10,low,1200,0.7517,0.5758,0.8726,0.8908,0.0892,0.0167,0.245,0.215,0.5154,none
9b,instruct,damaged_q2,tri_routed_72_18_10,medium,1200,0.6483,0.4875,0.8043,0.8467,0.1308,0.0208,0.3133,0.48,0.395,none
9b,instruct,damaged_q2,tri_stability_70,extreme,1200,0.4592,0.2375,0.6533,0.7658,0.2375,0.0558,0.6383,1.0825,0.0499,distractor_capture
9b,instruct,damaged_q2,tri_stability_70,high,1200,0.5025,0.355,0.6971,0.8208,0.2092,0.0292,0.4333,0.8683,0.2083,none
9b,instruct,damaged_q2,tri_stability_70,low,1200,0.7083,0.565,0.8728,0.9225,0.1092,0.0117,0.2133,0.2217,0.5018,none
9b,instruct,damaged_q2,tri_stability_70,medium,1200,0.6433,0.4875,0.7977,0.8667,0.135,0.035,0.2908,0.5325,0.3901,none
9b,instruct,damaged_q2,tri_structural_65,extreme,1200,0.4167,0.2117,0.6212,0.7683,0.2658,0.07,0.6517,1.225,0.0045,cascade
9b,instruct,damaged_q2,tri_structural_65,high,1200,0.47,0.3317,0.6665,0.7975,0.2125,0.0342,0.4233,1.01,0.1767,none
9b,instruct,damaged_q2,tri_structural_65,low,1200,0.6483,0.5008,0.8301,0.8675,0.1008,0.0267,0.2267,0.3358,0.4303,none
9b,instruct,damaged_q2,tri_structural_65,medium,1200,0.5875,0.45,0.766,0.8525,0.1492,0.0225,0.3308,0.6367,0.3424,none
9b,instruct,damaged_q3,baseline,extreme,1200,0.0783,0.0533,0.3186,0.5958,0.2917,0.0258,0.5208,3.0283,-0.2324,primitive_gap
9b,instruct,damaged_q3,baseline,high,1200,0.1508,0.1275,0.3975,0.61,0.2217,0.0058,0.3492,2.355,-0.0859,classification_miss
9b,instruct,damaged_q3,baseline,low,1200,0.1783,0.1483,0.5301,0.7008,0.1142,0.0,0.18,1.3183,0.0338,low_score
9b,instruct,damaged_q3,baseline,medium,1200,0.1792,0.1617,0.4562,0.665,0.1742,0.0067,0.2475,1.9892,-0.0112,primitive_gap
9b,instruct,damaged_q3,cognitive_25_structural_75,extreme,1200,0.795,0.4792,0.8708,0.9283,0.1317,0.0333,0.4525,0.2408,0.3848,none
9b,instruct,damaged_q3,cognitive_25_structural_75,high,1200,0.8292,0.6058,0.9037,0.9542,0.1033,0.0133,0.305,0.1667,0.5394,none
9b,instruct,damaged_q3,cognitive_25_structural_75,low,1200,0.8975,0.7583,0.9551,0.9892,0.0592,0.0083,0.1567,0.0458,0.7241,none
9b,instruct,damaged_q3,cognitive_25_structural_75,medium,1200,0.8808,0.695,0.9328,0.9642,0.0875,0.0167,0.2183,0.0817,0.6439,none
9b,instruct,damaged_q3,cognitive_cyber_equal,extreme,1200,0.2,0.1,0.4952,0.7817,0.2425,0.1158,0.5625,2.1183,-0.1468,primitive_gap
9b,instruct,damaged_q3,cognitive_cyber_equal,high,1200,0.3092,0.2425,0.5573,0.8367,0.195,0.0633,0.3725,1.6792,0.0576,primitive_gap
9b,instruct,damaged_q3,cognitive_cyber_equal,low,1200,0.3317,0.2642,0.6768,0.88,0.0942,0.0542,0.1892,0.9267,0.1636,none
9b,instruct,damaged_q3,cognitive_cyber_equal,medium,1200,0.3792,0.3083,0.632,0.8658,0.1608,0.0792,0.2308,1.325,0.1595,none
9b,instruct,damaged_q3,cognitive_only,extreme,1200,0.12,0.075,0.3838,0.6992,0.2917,0.0742,0.5325,2.69,-0.2044,primitive_gap
9b,instruct,damaged_q3,cognitive_only,high,1200,0.1975,0.1542,0.4659,0.7333,0.2142,0.0642,0.3942,2.065,-0.0577,primitive_gap
9b,instruct,damaged_q3,cognitive_only,low,1200,0.2758,0.2125,0.6114,0.8367,0.1375,0.04,0.2017,1.0917,0.0925,low_score
9b,instruct,damaged_q3,cognitive_only,medium,1200,0.26,0.2217,0.5311,0.7483,0.165,0.0492,0.2817,1.7108,0.0543,primitive_gap
9b,instruct,damaged_q3,cognitive_structural_equal,extreme,1200,0.5542,0.3467,0.7295,0.8792,0.1942,0.0525,0.4767,0.9058,0.1945,none
9b,instruct,damaged_q3,cognitive_structural_equal,high,1200,0.6792,0.5042,0.7968,0.9208,0.1358,0.0208,0.3292,0.6242,0.4017,none
9b,instruct,damaged_q3,cognitive_structural_equal,low,1200,0.7717,0.6358,0.9097,0.98,0.0675,0.0125,0.1808,0.1875,0.5892,none
9b,instruct,damaged_q3,cognitive_structural_equal,medium,1200,0.755,0.6042,0.8537,0.9475,0.0917,0.0267,0.2283,0.4383,0.5312,none
9b,instruct,damaged_q3,cyber_25_structural_75,extreme,1200,0.7833,0.4967,0.8699,0.8967,0.1333,0.055,0.3908,0.2233,0.4032,none
9b,instruct,damaged_q3,cyber_25_structural_75,high,1200,0.785,0.59,0.8752,0.9133,0.115,0.0242,0.2875,0.2525,0.515,none
9b,instruct,damaged_q3,cyber_25_structural_75,low,1200,0.885,0.7375,0.9426,0.9558,0.0625,0.0092,0.1642,0.06,0.7008,none
9b,instruct,damaged_q3,cyber_25_structural_75,medium,1200,0.8683,0.6942,0.9278,0.9433,0.0875,0.0217,0.2067,0.0867,0.6427,none
9b,instruct,damaged_q3,cyber_only,extreme,1200,0.2183,0.1283,0.4814,0.7367,0.2683,0.1142,0.5333,2.1008,-0.1227,primitive_gap
9b,instruct,damaged_q3,cyber_only,high,1200,0.255,0.1975,0.5154,0.78,0.195,0.0825,0.3725,1.8542,-0.0,primitive_gap
9b,instruct,damaged_q3,cyber_only,low,1200,0.285,0.2233,0.6394,0.815,0.1042,0.0617,0.2042,0.9892,0.114,low_score
9b,instruct,damaged_q3,cyber_only,medium,1200,0.3333,0.2692,0.588,0.79,0.1575,0.0717,0.235,1.4633,0.1156,none
9b,instruct,damaged_q3,cyber_structural_equal,extreme,1200,0.6583,0.3775,0.7828,0.8558,0.1567,0.0808,0.4675,0.6217,0.2459,none
9b,instruct,damaged_q3,cyber_structural_equal,high,1200,0.6483,0.4867,0.7919,0.8792,0.1642,0.0442,0.2958,0.5575,0.377,none
9b,instruct,damaged_q3,cyber_structural_equal,low,1200,0.7858,0.6442,0.9016,0.9217,0.0558,0.0275,0.16,0.1883,0.5997,none
9b,instruct,damaged_q3,cyber_structural_equal,medium,1200,0.735,0.58,0.8482,0.8908,0.1,0.0508,0.2183,0.3908,0.5028,none
9b,instruct,damaged_q3,structural_only,extreme,1200,0.7717,0.4417,0.856,0.8983,0.1317,0.0333,0.4667,0.285,0.3439,none
9b,instruct,damaged_q3,structural_only,high,1200,0.78,0.5808,0.87,0.9058,0.1258,0.0092,0.3092,0.2467,0.5042,none
9b,instruct,damaged_q3,structural_only,low,1200,0.8925,0.7508,0.947,0.9575,0.0558,0.0025,0.1617,0.0558,0.7179,none
9b,instruct,damaged_q3,structural_only,medium,1200,0.855,0.6842,0.9192,0.9342,0.09,0.0167,0.2225,0.1083,0.6306,none
9b,instruct,damaged_q3,tri_equal,extreme,1200,0.6733,0.3908,0.7927,0.8933,0.1667,0.0967,0.475,0.5825,0.2544,none
9b,instruct,damaged_q3,tri_equal,high,1200,0.715,0.5183,0.8186,0.9092,0.1267,0.05,0.3133,0.5075,0.4199,none
9b,instruct,damaged_q3,tri_equal,low,1200,0.8183,0.6525,0.9225,0.9708,0.0742,0.0467,0.1617,0.1342,0.6013,none
9b,instruct,damaged_q3,tri_equal,medium,1200,0.7592,0.5892,0.8634,0.9258,0.1,0.06,0.2192,0.355,0.5119,none
9b,instruct,damaged_q3,tri_naive_all_fire,extreme,1200,0.625,0.2333,0.7687,0.8417,0.1525,0.4092,0.5325,0.4267,0.0418,distractor_capture
9b,instruct,damaged_q3,tri_naive_all_fire,high,1200,0.6767,0.3375,0.8144,0.8983,0.1567,0.2967,0.3775,0.3275,0.1846,none
9b,instruct,damaged_q3,tri_naive_all_fire,low,1200,0.8567,0.5367,0.9135,0.9542,0.0875,0.2333,0.22,0.0542,0.4434,none
9b,instruct,damaged_q3,tri_naive_all_fire,medium,1200,0.7808,0.4433,0.8692,0.935,0.0983,0.2958,0.2883,0.2067,0.3213,none
9b,instruct,damaged_q3,tri_routed_68_20_12,extreme,1200,0.8492,0.5183,0.9068,0.9517,0.1208,0.0525,0.4367,0.0817,0.4326,none
9b,instruct,damaged_q3,tri_routed_68_20_12,high,1200,0.89,0.6408,0.934,0.9733,0.0867,0.0283,0.2925,0.0658,0.5825,none
9b,instruct,damaged_q3,tri_routed_68_20_12,low,1200,0.9125,0.7458,0.9594,0.99,0.0575,0.0183,0.1708,0.0308,0.7097,none
9b,instruct,damaged_q3,tri_routed_68_20_12,medium,1200,0.9133,0.725,0.9514,0.9892,0.07,0.0242,0.2033,0.0492,0.6804,none
9b,instruct,damaged_q3,tri_routed_72_18_10,extreme,1200,0.8633,0.5192,0.9128,0.9567,0.1108,0.0608,0.4392,0.0675,0.4352,none
9b,instruct,damaged_q3,tri_routed_72_18_10,high,1200,0.8792,0.6492,0.9355,0.98,0.1042,0.0208,0.2733,0.045,0.5896,none
9b,instruct,damaged_q3,tri_routed_72_18_10,low,1200,0.9142,0.7608,0.9597,0.985,0.0508,0.0175,0.1583,0.0358,0.7276,none
9b,instruct,damaged_q3,tri_routed_72_18_10,medium,1200,0.9075,0.7225,0.9496,0.9858,0.0808,0.0292,0.1883,0.0442,0.6751,none
9b,instruct,damaged_q3,tri_stability_70,extreme,1200,0.8583,0.5283,0.9141,0.9625,0.1175,0.06,0.4133,0.0675,0.4446,none
9b,instruct,damaged_q3,tri_stability_70,high,1200,0.8858,0.6333,0.9313,0.9775,0.095,0.0275,0.2992,0.0683,0.572,none
9b,instruct,damaged_q3,tri_stability_70,low,1200,0.9042,0.7508,0.9568,0.9867,0.05,0.0142,0.1725,0.0458,0.7169,none
9b,instruct,damaged_q3,tri_stability_70,medium,1200,0.9208,0.7133,0.9515,0.9892,0.0617,0.0267,0.2208,0.055,0.6691,none
9b,instruct,damaged_q3,tri_structural_65,extreme,1200,0.8308,0.53,0.9023,0.955,0.1383,0.065,0.4042,0.0917,0.4386,none
9b,instruct,damaged_q3,tri_structural_65,high,1200,0.88,0.6392,0.9303,0.9725,0.0967,0.0367,0.2775,0.0742,0.5769,none
9b,instruct,damaged_q3,tri_structural_65,low,1200,0.9017,0.75,0.9571,0.9917,0.0667,0.025,0.1592,0.0333,0.7106,none
9b,instruct,damaged_q3,tri_structural_65,medium,1200,0.9083,0.7217,0.9495,0.9825,0.0717,0.0392,0.1967,0.0517,0.674,none
9b,instruct,damaged_q4,baseline,extreme,1200,0.2458,0.1625,0.5155,0.7208,0.1883,0.03,0.3808,2.0742,-0.0342,primitive_gap
9b,instruct,damaged_q4,baseline,high,1200,0.3433,0.295,0.5793,0.7592,0.1433,0.0067,0.3025,1.6117,0.1459,none
9b,instruct,damaged_q4,baseline,low,1200,0.37,0.3217,0.6914,0.8317,0.0708,0.0,0.1333,0.8808,0.2457,none
9b,instruct,damaged_q4,baseline,medium,1200,0.3958,0.3558,0.6317,0.7792,0.0967,0.0092,0.1958,1.35,0.2418,none
9b,instruct,damaged_q4,cognitive_25_structural_75,extreme,1200,0.8883,0.5792,0.9286,0.9917,0.1,0.0508,0.355,0.075,0.5069,none
9b,instruct,damaged_q4,cognitive_25_structural_75,high,1200,0.8992,0.6942,0.9432,0.9858,0.0858,0.0125,0.2342,0.0558,0.6444,none
9b,instruct,damaged_q4,cognitive_25_structural_75,low,1200,0.905,0.7733,0.9596,0.9908,0.0383,0.0075,0.145,0.0575,0.7459,none
9b,instruct,damaged_q4,cognitive_25_structural_75,medium,1200,0.93,0.7767,0.9594,0.9892,0.0525,0.0125,0.165,0.05,0.7427,none
9b,instruct,damaged_q4,cognitive_cyber_equal,extreme,1200,0.5217,0.33,0.7109,0.8817,0.1467,0.125,0.365,1.1442,0.1746,none
9b,instruct,damaged_q4,cognitive_cyber_equal,high,1200,0.5792,0.44,0.7402,0.9158,0.1325,0.0683,0.2917,0.9258,0.317,none
9b,instruct,damaged_q4,cognitive_cyber_equal,low,1200,0.5883,0.4925,0.8301,0.9458,0.06,0.0392,0.1458,0.4642,0.4318,none
9b,instruct,damaged_q4,cognitive_cyber_equal,medium,1200,0.6167,0.495,0.786,0.9042,0.0925,0.0725,0.2308,0.7142,0.3986,none
9b,instruct,damaged_q4,cognitive_only,extreme,1200,0.3417,0.2342,0.5979,0.8317,0.1625,0.0675,0.4292,1.7342,0.0509,primitive_gap
9b,instruct,damaged_q4,cognitive_only,high,1200,0.4375,0.3483,0.6629,0.8508,0.1325,0.0442,0.33,1.2708,0.2098,none
9b,instruct,damaged_q4,cognitive_only,low,1200,0.4583,0.3875,0.757,0.9008,0.0817,0.0283,0.17,0.67,0.3102,none
9b,instruct,damaged_q4,cognitive_only,medium,1200,0.4725,0.3858,0.701,0.8692,0.1025,0.0417,0.2425,1.0783,0.2734,none
9b,instruct,damaged_q4,cognitive_structural_equal,extreme,1200,0.8842,0.555,0.9175,0.9875,0.0958,0.0567,0.395,0.1267,0.477,none
9b,instruct,damaged_q4,cognitive_structural_equal,high,1200,0.8975,0.6733,0.9378,0.99,0.0858,0.0275,0.2583,0.0792,0.6175,none
9b,instruct,damaged_q4,cognitive_structural_equal,low,1200,0.9233,0.7708,0.9604,0.9775,0.04,0.0167,0.1542,0.0417,0.7411,none
9b,instruct,damaged_q4,cognitive_structural_equal,medium,1200,0.9133,0.7292,0.9511,0.985,0.065,0.03,0.1925,0.0567,0.6854,none
9b,instruct,damaged_q4,cyber_25_structural_75,extreme,1200,0.89,0.615,0.9316,0.9808,0.0975,0.0383,0.3167,0.0658,0.5495,none
9b,instruct,damaged_q4,cyber_25_structural_75,high,1200,0.905,0.7092,0.9465,0.9883,0.0758,0.0217,0.225,0.0608,0.661,none
9b,instruct,damaged_q4,cyber_25_structural_75,low,1200,0.9192,0.7908,0.9637,0.9925,0.0458,0.0117,0.1342,0.0383,0.7621,none
9b,instruct,damaged_q4,cyber_25_structural_75,medium,1200,0.9283,0.7725,0.9593,0.9892,0.055,0.0258,0.1633,0.0475,0.7354,none
9b,instruct,damaged_q4,cyber_only,extreme,1200,0.4642,0.2833,0.6665,0.8117,0.1617,0.1142,0.4275,1.2742,0.1141,none
9b,instruct,damaged_q4,cyber_only,high,1200,0.5258,0.3958,0.6975,0.855,0.1317,0.0733,0.2892,1.0733,0.2649,none
9b,instruct,damaged_q4,cyber_only,low,1200,0.5117,0.4217,0.7798,0.8733,0.0717,0.0475,0.1433,0.5742,0.3505,none
9b,instruct,damaged_q4,cyber_only,medium,1200,0.5642,0.4558,0.7482,0.8733,0.125,0.0683,0.2033,0.8233,0.3472,none
9b,instruct,damaged_q4,cyber_structural_equal,extreme,1200,0.8317,0.5542,0.8976,0.93,0.1167,0.055,0.3533,0.1483,0.4725,none
9b,instruct,damaged_q4,cyber_structural_equal,high,1200,0.8742,0.6642,0.9263,0.9533,0.085,0.0442,0.23,0.1083,0.606,none
9b,instruct,damaged_q4,cyber_structural_equal,low,1200,0.9258,0.7825,0.9652,0.9867,0.0442,0.0292,0.1392,0.0308,0.7507,none
9b,instruct,damaged_q4,cyber_structural_equal,medium,1200,0.9042,0.745,0.9451,0.9658,0.07,0.0342,0.1592,0.07,0.7009,none
9b,instruct,damaged_q4,structural_only,extreme,1200,0.8833,0.5908,0.9262,0.9667,0.0958,0.0333,0.3433,0.0717,0.5244,none
9b,instruct,damaged_q4,structural_only,high,1200,0.905,0.6917,0.9435,0.9883,0.0842,0.0108,0.2467,0.0558,0.6417,none
9b,instruct,damaged_q4,structural_only,low,1200,0.9158,0.785,0.9634,0.9892,0.0392,0.0083,0.1383,0.0442,0.7583,none
9b,instruct,damaged_q4,structural_only,medium,1200,0.9233,0.7833,0.9556,0.9825,0.055,0.0133,0.1533,0.06,0.7489,none
9b,instruct,damaged_q4,tri_equal,extreme,1200,0.8525,0.5067,0.9088,0.9633,0.1042,0.1058,0.3958,0.1258,0.4163,none
9b,instruct,damaged_q4,tri_equal,high,1200,0.8983,0.6575,0.9411,0.98,0.0858,0.0692,0.2375,0.0583,0.596,none
9b,instruct,damaged_q4,tri_equal,low,1200,0.9267,0.7658,0.9659,0.9917,0.045,0.0433,0.1433,0.03,0.7307,none
9b,instruct,damaged_q4,tri_equal,medium,1200,0.9017,0.7067,0.9505,0.9925,0.0775,0.0633,0.1792,0.0542,0.6537,none
9b,instruct,damaged_q4,tri_naive_all_fire,extreme,1200,0.7758,0.33,0.8526,0.9358,0.1433,0.3708,0.475,0.11,0.1693,none
9b,instruct,damaged_q4,tri_naive_all_fire,high,1200,0.8583,0.4175,0.9002,0.9658,0.0983,0.3292,0.3117,0.0708,0.2937,none
9b,instruct,damaged_q4,tri_naive_all_fire,low,1200,0.8992,0.5733,0.9335,0.9875,0.0633,0.2342,0.1942,0.0425,0.4898,none
9b,instruct,damaged_q4,tri_naive_all_fire,medium,1200,0.8708,0.4908,0.9156,0.9792,0.0875,0.2883,0.2558,0.0567,0.3836,none
9b,instruct,damaged_q4,tri_routed_68_20_12,extreme,1200,0.9,0.6158,0.9359,0.9942,0.0925,0.055,0.3233,0.0617,0.5481,none
9b,instruct,damaged_q4,tri_routed_68_20_12,high,1200,0.9217,0.7308,0.9509,0.9825,0.0692,0.0333,0.1975,0.0517,0.685,none
9b,instruct,damaged_q4,tri_routed_68_20_12,low,1200,0.9192,0.7908,0.9652,0.9933,0.04,0.0225,0.13,0.0408,0.7619,none
9b,instruct,damaged_q4,tri_routed_68_20_12,medium,1200,0.93,0.7517,0.9588,0.9933,0.0567,0.0317,0.1767,0.0475,0.7118,none
9b,instruct,damaged_q4,tri_routed_72_18_10,extreme,1200,0.9058,0.6167,0.9376,0.9858,0.085,0.055,0.3183,0.0567,0.5519,none
9b,instruct,damaged_q4,tri_routed_72_18_10,high,1200,0.9192,0.7075,0.9519,0.9908,0.0717,0.0267,0.2208,0.0442,0.6608,none
9b,instruct,damaged_q4,tri_routed_72_18_10,low,1200,0.925,0.7917,0.9661,0.9917,0.0433,0.0192,0.1358,0.0325,0.7623,none
9b,instruct,damaged_q4,tri_routed_72_18_10,medium,1200,0.9317,0.7508,0.958,0.9892,0.05,0.0292,0.185,0.0533,0.7125,none
9b,instruct,damaged_q4,tri_stability_70,extreme,1200,0.9067,0.6275,0.938,0.985,0.0817,0.0625,0.2983,0.0658,0.5633,none
9b,instruct,damaged_q4,tri_stability_70,high,1200,0.9258,0.7225,0.9525,0.9892,0.0658,0.0225,0.2292,0.045,0.6777,none
9b,instruct,damaged_q4,tri_stability_70,low,1200,0.935,0.8233,0.9713,0.9917,0.0383,0.015,0.1067,0.0267,0.799,none
9b,instruct,damaged_q4,tri_stability_70,medium,1200,0.92,0.77,0.9569,0.9883,0.0625,0.025,0.1558,0.0492,0.7313,none
9b,instruct,damaged_q4,tri_structural_65,extreme,1200,0.8833,0.5758,0.9295,0.9925,0.1092,0.0683,0.3442,0.0558,0.4991,none
9b,instruct,damaged_q4,tri_structural_65,high,1200,0.9158,0.69,0.9481,0.99,0.075,0.0325,0.2417,0.0492,0.6392,none
9b,instruct,damaged_q4,tri_structural_65,low,1200,0.9267,0.8017,0.9661,0.9817,0.0425,0.0242,0.1133,0.0308,0.7735,none
9b,instruct,damaged_q4,tri_structural_65,medium,1200,0.9308,0.7617,0.9611,0.9958,0.0542,0.0325,0.17,0.045,0.7231,none
9b,instruct,healthy_q6,baseline,extreme,1200,0.6167,0.4625,0.7565,0.8458,0.0867,0.0383,0.2675,0.9775,0.3586,none
9b,instruct,healthy_q6,baseline,high,1200,0.6783,0.5825,0.7954,0.8592,0.0617,0.0058,0.2058,0.735,0.5096,none
9b,instruct,healthy_q6,baseline,low,1200,0.6517,0.5883,0.8522,0.8892,0.0358,0.0,0.1033,0.3825,0.5502,none
9b,instruct,healthy_q6,baseline,medium,1200,0.7067,0.6317,0.8214,0.8875,0.0517,0.0133,0.135,0.6208,0.5717,none
9b,instruct,healthy_q6,cognitive_25_structural_75,extreme,1200,0.9275,0.6842,0.9497,0.9942,0.0642,0.055,0.2567,0.0592,0.6304,none
9b,instruct,healthy_q6,cognitive_25_structural_75,high,1200,0.9283,0.7758,0.9565,0.9908,0.0642,0.0133,0.165,0.0525,0.7381,none
9b,instruct,healthy_q6,cognitive_25_structural_75,low,1200,0.9417,0.8492,0.9738,0.9925,0.0308,0.0083,0.0958,0.0283,0.8292,none
9b,instruct,healthy_q6,cognitive_25_structural_75,medium,1200,0.9383,0.8167,0.9648,0.9933,0.045,0.0108,0.1242,0.0517,0.7885,none
9b,instruct,healthy_q6,cognitive_cyber_equal,extreme,1200,0.8642,0.5692,0.8993,0.9692,0.0767,0.105,0.3167,0.2775,0.486,none
9b,instruct,healthy_q6,cognitive_cyber_equal,high,1200,0.8817,0.6742,0.9212,0.9817,0.065,0.0725,0.2175,0.1992,0.6128,none
9b,instruct,healthy_q6,cognitive_cyber_equal,low,1200,0.9075,0.7433,0.962,0.9883,0.0358,0.0592,0.1217,0.0567,0.7082,none
9b,instruct,healthy_q6,cognitive_cyber_equal,medium,1200,0.9067,0.7158,0.9442,0.985,0.045,0.075,0.1708,0.1275,0.6673,none
9b,instruct,healthy_q6,cognitive_only,extreme,1200,0.7208,0.4783,0.8163,0.9367,0.1108,0.0775,0.3425,0.6683,0.3688,none
9b,instruct,healthy_q6,cognitive_only,high,1200,0.8017,0.6608,0.8681,0.9658,0.07,0.0442,0.2042,0.4667,0.5913,none
9b,instruct,healthy_q6,cognitive_only,low,1200,0.8158,0.6925,0.9279,0.9825,0.0392,0.0325,0.1275,0.1733,0.6554,none
9b,instruct,healthy_q6,cognitive_only,medium,1200,0.8358,0.7017,0.9023,0.9717,0.0567,0.0417,0.1708,0.2992,0.6477,none
9b,instruct,healthy_q6,cognitive_structural_equal,extreme,1200,0.9175,0.6433,0.9458,0.9917,0.0658,0.0642,0.2867,0.0633,0.5846,none
9b,instruct,healthy_q6,cognitive_structural_equal,high,1200,0.9483,0.7792,0.963,0.9883,0.0383,0.0258,0.1767,0.0525,0.7457,none
9b,instruct,healthy_q6,cognitive_structural_equal,low,1200,0.9317,0.8192,0.9689,0.9867,0.0308,0.0083,0.1158,0.0375,0.7971,none
9b,instruct,healthy_q6,cognitive_structural_equal,medium,1200,0.9392,0.7917,0.9647,0.9867,0.0417,0.0283,0.1433,0.045,0.7598,none
9b,instruct,healthy_q6,cyber_25_structural_75,extreme,1200,0.9183,0.6633,0.9462,0.9908,0.07,0.0492,0.2692,0.0617,0.6079,none
9b,instruct,healthy_q6,cyber_25_structural_75,high,1200,0.9408,0.7792,0.9603,0.9858,0.0475,0.0158,0.18,0.0483,0.7449,none
9b,instruct,healthy_q6,cyber_25_structural_75,low,1200,0.9417,0.855,0.9744,0.9925,0.0283,0.0092,0.0908,0.0317,0.8358,none
