model,substrate,quant,stack,family,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
4b,base,damaged_q3,structural_only,forensic,480,0.7896,0.6104,0.8695,0.9354,0.1271,0.0167,0.3104,0.3042,0.5289,none
4b,base,damaged_q3,structural_only,generalist,480,0.6521,0.5062,0.8048,0.7958,0.1333,0.0292,0.3021,0.4104,0.4157,none
4b,base,damaged_q3,structural_only,math,480,0.7042,0.5021,0.8292,0.8479,0.1083,0.0146,0.3542,0.4562,0.4155,none
4b,base,damaged_q3,structural_only,planning,480,0.775,0.6062,0.8553,0.8438,0.0833,0.0146,0.2479,0.35,0.541,none
4b,base,damaged_q3,structural_only,rhetoric,480,0.6792,0.525,0.8129,0.8313,0.1292,0.0125,0.3042,0.4479,0.437,none
4b,base,damaged_q3,structural_only,spatial,480,0.7458,0.575,0.8455,0.8438,0.125,0.0146,0.2708,0.3292,0.4965,none
4b,base,damaged_q3,tri_equal,adversarial,480,0.8604,0.6083,0.9287,0.9917,0.1187,0.0604,0.2917,0.0646,0.5341,none
4b,base,damaged_q3,tri_equal,boundary,480,0.8604,0.5437,0.9199,0.9875,0.1125,0.0708,0.3833,0.0729,0.4615,none
4b,base,damaged_q3,tri_equal,coding,480,0.7812,0.5938,0.8873,0.975,0.1292,0.0708,0.2417,0.2562,0.5087,none
4b,base,damaged_q3,tri_equal,epistemic,480,0.7875,0.5479,0.8941,0.9833,0.1229,0.0521,0.3542,0.1854,0.463,none
4b,base,damaged_q3,tri_equal,forensic,480,0.8292,0.5854,0.8971,0.9875,0.1187,0.0771,0.3146,0.2146,0.4985,none
4b,base,damaged_q3,tri_equal,generalist,480,0.7771,0.5667,0.8851,0.9708,0.1313,0.075,0.2833,0.2292,0.4782,none
4b,base,damaged_q3,tri_equal,math,480,0.7604,0.5437,0.8644,0.9417,0.0938,0.0625,0.3312,0.4021,0.4565,none
4b,base,damaged_q3,tri_equal,planning,480,0.8042,0.6042,0.89,0.9542,0.1292,0.0646,0.2375,0.2146,0.5228,none
4b,base,damaged_q3,tri_equal,rhetoric,480,0.7958,0.5417,0.8834,0.9688,0.1104,0.0771,0.3625,0.2646,0.4509,none
4b,base,damaged_q3,tri_equal,spatial,480,0.8167,0.625,0.885,0.9667,0.1062,0.0563,0.2562,0.2938,0.5467,none
4b,base,damaged_q3,tri_naive_all_fire,adversarial,480,0.8313,0.4083,0.8921,0.9917,0.1313,0.3438,0.3646,0.0458,0.2687,none
4b,base,damaged_q3,tri_naive_all_fire,boundary,480,0.8187,0.3812,0.8844,0.9854,0.1396,0.3563,0.3833,0.0479,0.2351,none
4b,base,damaged_q3,tri_naive_all_fire,coding,480,0.8229,0.4604,0.8906,0.975,0.1375,0.2979,0.3042,0.0604,0.3322,none
4b,base,damaged_q3,tri_naive_all_fire,epistemic,480,0.8479,0.4042,0.8995,0.9917,0.1313,0.3229,0.3521,0.0333,0.2704,none
4b,base,damaged_q3,tri_naive_all_fire,forensic,480,0.8313,0.3708,0.8888,0.9979,0.1292,0.3542,0.3458,0.0875,0.2292,none
4b,base,damaged_q3,tri_naive_all_fire,generalist,480,0.8479,0.3979,0.8974,0.9708,0.0854,0.3375,0.3646,0.0646,0.2724,none
4b,base,damaged_q3,tri_naive_all_fire,math,480,0.8229,0.3937,0.8785,0.9563,0.0875,0.2938,0.4146,0.1896,0.2661,none
4b,base,damaged_q3,tri_naive_all_fire,planning,480,0.8688,0.4667,0.9096,0.9833,0.0875,0.2958,0.2875,0.0542,0.3555,none
4b,base,damaged_q3,tri_naive_all_fire,rhetoric,480,0.8583,0.4125,0.9011,0.9812,0.0896,0.3333,0.3583,0.0792,0.2863,none
4b,base,damaged_q3,tri_naive_all_fire,spatial,480,0.8354,0.4458,0.8972,0.9792,0.1333,0.2958,0.2667,0.075,0.3216,none
4b,base,damaged_q3,tri_routed_68_20_12,adversarial,480,0.8604,0.6417,0.9319,0.9938,0.1313,0.0542,0.2687,0.0354,0.5682,none
4b,base,damaged_q3,tri_routed_68_20_12,boundary,480,0.8833,0.5896,0.9321,0.9917,0.0958,0.0417,0.3479,0.0563,0.5219,none
4b,base,damaged_q3,tri_routed_68_20_12,coding,480,0.8979,0.6562,0.9426,0.9875,0.0875,0.0583,0.2542,0.0458,0.5957,none
4b,base,damaged_q3,tri_routed_68_20_12,epistemic,480,0.875,0.6062,0.9374,0.9938,0.1,0.0333,0.2958,0.0396,0.5439,none
4b,base,damaged_q3,tri_routed_68_20_12,forensic,480,0.875,0.6271,0.934,0.9833,0.1062,0.0708,0.2708,0.05,0.5569,none
4b,base,damaged_q3,tri_routed_68_20_12,generalist,480,0.8729,0.6458,0.9368,0.9812,0.0896,0.0417,0.2771,0.0521,0.5859,none
4b,base,damaged_q3,tri_routed_68_20_12,math,480,0.8833,0.6146,0.9295,0.9688,0.0708,0.0333,0.3563,0.0917,0.5536,none
4b,base,damaged_q3,tri_routed_68_20_12,planning,480,0.8854,0.6646,0.9374,0.9833,0.1042,0.0354,0.2437,0.0458,0.6045,none
4b,base,damaged_q3,tri_routed_68_20_12,rhetoric,480,0.875,0.6062,0.9292,0.9812,0.0979,0.0333,0.3208,0.0708,0.541,none
4b,base,damaged_q3,tri_routed_68_20_12,spatial,480,0.8812,0.6583,0.9355,0.975,0.1021,0.0396,0.2354,0.0563,0.5981,none
4b,base,damaged_q3,tri_routed_72_18_10,adversarial,480,0.8708,0.6229,0.9295,0.9854,0.1083,0.0417,0.2958,0.0688,0.555,none
4b,base,damaged_q3,tri_routed_72_18_10,boundary,480,0.875,0.625,0.9317,0.9875,0.1125,0.0375,0.3,0.0479,0.5574,none
4b,base,damaged_q3,tri_routed_72_18_10,coding,480,0.8646,0.6208,0.9332,0.9812,0.1104,0.0333,0.2583,0.0479,0.558,none
4b,base,damaged_q3,tri_routed_72_18_10,epistemic,480,0.8875,0.6521,0.942,0.9979,0.0917,0.0208,0.2833,0.0396,0.5958,none
4b,base,damaged_q3,tri_routed_72_18_10,forensic,480,0.8708,0.6479,0.9352,0.9896,0.1187,0.0437,0.2833,0.0292,0.5794,none
4b,base,damaged_q3,tri_routed_72_18_10,generalist,480,0.8333,0.5979,0.9211,0.9771,0.1333,0.0437,0.3,0.0479,0.5228,none
4b,base,damaged_q3,tri_routed_72_18_10,math,480,0.8854,0.6625,0.9391,0.9792,0.0875,0.0312,0.275,0.0542,0.6053,none
4b,base,damaged_q3,tri_routed_72_18_10,planning,480,0.9125,0.675,0.9495,0.9917,0.0625,0.0396,0.2521,0.05,0.6257,none
4b,base,damaged_q3,tri_routed_72_18_10,rhetoric,480,0.8729,0.625,0.9311,0.9729,0.0979,0.0375,0.2896,0.0604,0.5619,none
4b,base,damaged_q3,tri_routed_72_18_10,spatial,480,0.8854,0.6937,0.9419,0.9917,0.0979,0.0375,0.2229,0.0458,0.6367,none
4b,base,damaged_q3,tri_stability_70,adversarial,480,0.8792,0.6229,0.9319,0.9917,0.1021,0.0417,0.3083,0.0688,0.5559,none
4b,base,damaged_q3,tri_stability_70,boundary,480,0.8812,0.6229,0.9355,0.9875,0.1042,0.0479,0.3,0.0396,0.5561,none
4b,base,damaged_q3,tri_stability_70,coding,480,0.8854,0.6625,0.9373,0.9688,0.1,0.0458,0.2354,0.0375,0.6026,none
4b,base,damaged_q3,tri_stability_70,epistemic,480,0.8562,0.625,0.9272,0.9792,0.1125,0.0271,0.2812,0.0563,0.5605,none
4b,base,damaged_q3,tri_stability_70,forensic,480,0.9,0.6708,0.9454,0.9958,0.0875,0.0458,0.2771,0.0333,0.6116,none
4b,base,damaged_q3,tri_stability_70,generalist,480,0.8688,0.6375,0.9361,0.975,0.0833,0.0479,0.2792,0.0563,0.5778,none
4b,base,damaged_q3,tri_stability_70,math,480,0.8729,0.6312,0.9333,0.9812,0.0917,0.0396,0.2917,0.075,0.5687,none
4b,base,damaged_q3,tri_stability_70,planning,480,0.8875,0.6771,0.9427,0.9938,0.0979,0.025,0.225,0.0396,0.6227,none
4b,base,damaged_q3,tri_stability_70,rhetoric,480,0.8792,0.6521,0.9359,0.975,0.0938,0.0229,0.2646,0.0563,0.5954,none
4b,base,damaged_q3,tri_stability_70,spatial,480,0.8854,0.6354,0.9356,0.9854,0.0896,0.0437,0.2625,0.0688,0.5754,none
4b,base,damaged_q3,tri_structural_65,adversarial,480,0.8812,0.6396,0.9333,0.9854,0.1,0.0583,0.2875,0.0604,0.5719,none
4b,base,damaged_q3,tri_structural_65,boundary,480,0.8854,0.6417,0.9373,0.9979,0.0979,0.0417,0.2958,0.0542,0.5776,none
4b,base,damaged_q3,tri_structural_65,coding,480,0.8812,0.6271,0.9359,0.9792,0.0833,0.0625,0.2625,0.0729,0.5649,none
4b,base,damaged_q3,tri_structural_65,epistemic,480,0.8812,0.6438,0.9379,0.9896,0.0896,0.0292,0.2979,0.0458,0.5849,none
4b,base,damaged_q3,tri_structural_65,forensic,480,0.8875,0.6479,0.9397,0.9875,0.1042,0.0437,0.2542,0.0354,0.5858,none
4b,base,damaged_q3,tri_structural_65,generalist,480,0.8583,0.6271,0.9301,0.9646,0.0958,0.0396,0.2979,0.0479,0.5642,none
4b,base,damaged_q3,tri_structural_65,math,480,0.8812,0.6146,0.9328,0.975,0.0854,0.0292,0.3271,0.0729,0.5533,none
4b,base,damaged_q3,tri_structural_65,planning,480,0.875,0.6458,0.9336,0.9896,0.1083,0.0396,0.2604,0.0542,0.5819,none
4b,base,damaged_q3,tri_structural_65,rhetoric,480,0.8896,0.6188,0.9396,0.9854,0.0875,0.05,0.3104,0.0417,0.5556,none
4b,base,damaged_q3,tri_structural_65,spatial,480,0.8771,0.6896,0.9392,0.9875,0.1104,0.0271,0.2167,0.0375,0.6318,none
4b,base,damaged_q4,baseline,adversarial,480,0.2146,0.1729,0.5136,0.7042,0.1812,0.0167,0.2729,2.0208,-0.0077,primitive_gap
4b,base,damaged_q4,baseline,boundary,480,0.2146,0.1792,0.4925,0.6792,0.1562,0.0292,0.3187,2.0417,-0.0011,primitive_gap
4b,base,damaged_q4,baseline,coding,480,0.2562,0.2271,0.5414,0.7125,0.1583,0.0146,0.2042,1.7354,0.0736,primitive_gap
4b,base,damaged_q4,baseline,epistemic,480,0.175,0.1458,0.5087,0.7083,0.1479,0.0,0.2958,1.6062,-0.0025,primitive_gap
4b,base,damaged_q4,baseline,forensic,480,0.2812,0.2396,0.5162,0.675,0.1375,0.0229,0.2667,1.7625,0.0843,classification_miss
4b,base,damaged_q4,baseline,generalist,480,0.2021,0.1771,0.5099,0.7083,0.1562,0.0208,0.2437,1.6979,0.0216,primitive_gap
4b,base,damaged_q4,baseline,math,480,0.275,0.225,0.5491,0.7292,0.1646,0.025,0.275,1.7688,0.0602,primitive_gap
4b,base,damaged_q4,baseline,planning,480,0.2812,0.2437,0.5392,0.7354,0.1396,0.0063,0.2146,1.7312,0.0969,primitive_gap
4b,base,damaged_q4,baseline,rhetoric,480,0.2375,0.2083,0.5172,0.7042,0.1625,0.0104,0.2604,1.8062,0.0464,primitive_gap
4b,base,damaged_q4,baseline,spatial,480,0.2792,0.2375,0.5365,0.6896,0.1625,0.0083,0.2125,1.6708,0.0865,primitive_gap
4b,base,damaged_q4,cognitive_25_structural_75,adversarial,480,0.9,0.6833,0.9438,0.9979,0.0917,0.0375,0.2437,0.05,0.6263,none
4b,base,damaged_q4,cognitive_25_structural_75,boundary,480,0.9083,0.6958,0.9455,0.9938,0.0813,0.0437,0.2458,0.0521,0.6404,none
4b,base,damaged_q4,cognitive_25_structural_75,coding,480,0.8938,0.7083,0.948,1.0,0.0896,0.0354,0.2,0.0479,0.656,none
4b,base,damaged_q4,cognitive_25_structural_75,epistemic,480,0.9062,0.6979,0.9483,0.9854,0.0729,0.0125,0.25,0.0354,0.6518,none
4b,base,damaged_q4,cognitive_25_structural_75,forensic,480,0.8938,0.6771,0.9386,0.9854,0.0771,0.0167,0.2542,0.0792,0.6263,none
4b,base,damaged_q4,cognitive_25_structural_75,generalist,480,0.8938,0.6937,0.9457,0.9938,0.0771,0.0312,0.2479,0.05,0.642,none
4b,base,damaged_q4,cognitive_25_structural_75,math,480,0.9021,0.6708,0.9432,0.9938,0.0771,0.0104,0.2896,0.0604,0.6194,none
4b,base,damaged_q4,cognitive_25_structural_75,planning,480,0.9146,0.7438,0.9482,0.9917,0.0729,0.0146,0.1917,0.0667,0.7003,none
4b,base,damaged_q4,cognitive_25_structural_75,rhetoric,480,0.9146,0.6896,0.9467,0.9875,0.0646,0.0187,0.2562,0.0646,0.6427,none
4b,base,damaged_q4,cognitive_25_structural_75,spatial,480,0.9167,0.7458,0.9558,0.9917,0.0729,0.025,0.1896,0.0292,0.7023,none
4b,base,damaged_q4,cognitive_cyber_equal,adversarial,480,0.8438,0.6083,0.9125,0.9833,0.0813,0.0729,0.2583,0.2188,0.5378,none
4b,base,damaged_q4,cognitive_cyber_equal,boundary,480,0.8417,0.5875,0.9158,0.9875,0.1146,0.0729,0.2687,0.1417,0.51,none
4b,base,damaged_q4,cognitive_cyber_equal,coding,480,0.7063,0.5292,0.8446,0.9792,0.1042,0.0792,0.2083,0.5229,0.4393,none
4b,base,damaged_q4,cognitive_cyber_equal,epistemic,480,0.7104,0.525,0.864,0.9917,0.1042,0.075,0.2604,0.3667,0.4396,none
4b,base,damaged_q4,cognitive_cyber_equal,forensic,480,0.7292,0.5625,0.8531,0.9875,0.1083,0.0604,0.2562,0.45,0.4749,none
4b,base,damaged_q4,cognitive_cyber_equal,generalist,480,0.7292,0.5583,0.8671,0.9896,0.0979,0.0958,0.2375,0.3854,0.4715,none
4b,base,damaged_q4,cognitive_cyber_equal,math,480,0.6354,0.4854,0.8008,0.9604,0.1021,0.0688,0.2854,0.7583,0.3803,none
4b,base,damaged_q4,cognitive_cyber_equal,planning,480,0.7604,0.5729,0.8566,0.9875,0.0958,0.0833,0.2333,0.4667,0.4855,none
4b,base,damaged_q4,cognitive_cyber_equal,rhetoric,480,0.7333,0.5542,0.8492,0.9938,0.0979,0.0583,0.2542,0.5062,0.4675,none
4b,base,damaged_q4,cognitive_cyber_equal,spatial,480,0.6771,0.5292,0.7998,0.9812,0.1229,0.0646,0.1938,0.7146,0.4281,none
4b,base,damaged_q4,cognitive_only,adversarial,480,0.5333,0.4042,0.7506,0.9604,0.1375,0.0479,0.2708,1.0312,0.2801,none
4b,base,damaged_q4,cognitive_only,boundary,480,0.4646,0.3417,0.7122,0.9208,0.1229,0.0458,0.3104,1.125,0.2145,none
4b,base,damaged_q4,cognitive_only,coding,480,0.5396,0.4271,0.7476,0.9354,0.1042,0.0479,0.2375,0.9604,0.3192,none
4b,base,damaged_q4,cognitive_only,epistemic,480,0.6062,0.4979,0.8073,0.9958,0.1062,0.0375,0.2646,0.6292,0.4059,none
4b,base,damaged_q4,cognitive_only,forensic,480,0.5208,0.4313,0.7259,0.9521,0.1229,0.0458,0.2542,1.0146,0.3141,none
4b,base,damaged_q4,cognitive_only,generalist,480,0.5771,0.4521,0.7986,0.9917,0.1313,0.0396,0.2771,0.6438,0.3504,none
4b,base,damaged_q4,cognitive_only,math,480,0.5521,0.4021,0.7605,0.975,0.1187,0.0417,0.3625,0.9479,0.2817,none
4b,base,damaged_q4,cognitive_only,planning,480,0.6875,0.5333,0.817,0.9917,0.0979,0.0437,0.2542,0.6583,0.442,none
4b,base,damaged_q4,cognitive_only,rhetoric,480,0.5958,0.4542,0.793,0.9917,0.1187,0.0375,0.275,0.7667,0.3507,none
4b,base,damaged_q4,cognitive_only,spatial,480,0.6479,0.5208,0.7989,0.9875,0.0917,0.0396,0.2437,0.7521,0.4283,none
4b,base,damaged_q4,cognitive_structural_equal,adversarial,480,0.8792,0.6562,0.9367,0.9896,0.0917,0.0292,0.275,0.0688,0.5975,none
4b,base,damaged_q4,cognitive_structural_equal,boundary,480,0.9021,0.6687,0.9416,0.9917,0.0896,0.0333,0.275,0.05,0.6107,none
4b,base,damaged_q4,cognitive_structural_equal,coding,480,0.8979,0.6896,0.9468,0.9979,0.0813,0.0354,0.2125,0.0604,0.6381,none
4b,base,damaged_q4,cognitive_structural_equal,epistemic,480,0.8917,0.6458,0.9418,0.9917,0.0833,0.0208,0.2708,0.0437,0.5928,none
4b,base,damaged_q4,cognitive_structural_equal,forensic,480,0.8875,0.6875,0.933,0.9896,0.0958,0.0333,0.2229,0.1021,0.6291,none
4b,base,damaged_q4,cognitive_structural_equal,generalist,480,0.8958,0.6854,0.9458,0.9875,0.0771,0.0312,0.2188,0.0521,0.6359,none
4b,base,damaged_q4,cognitive_structural_equal,math,480,0.9,0.6583,0.9427,0.9958,0.0729,0.0354,0.2771,0.0792,0.6033,none
4b,base,damaged_q4,cognitive_structural_equal,planning,480,0.9021,0.6729,0.9436,0.9896,0.075,0.0208,0.2562,0.0563,0.6229,none
4b,base,damaged_q4,cognitive_structural_equal,rhetoric,480,0.9021,0.65,0.9401,0.9896,0.075,0.0292,0.2979,0.0688,0.5944,none
4b,base,damaged_q4,cognitive_structural_equal,spatial,480,0.8875,0.7063,0.9416,0.9896,0.0896,0.0271,0.2021,0.0667,0.6545,none
4b,base,damaged_q4,cyber_25_structural_75,adversarial,480,0.9125,0.7104,0.9505,0.9896,0.0813,0.0312,0.2104,0.0375,0.6611,none
4b,base,damaged_q4,cyber_25_structural_75,boundary,480,0.9125,0.6896,0.9494,0.9896,0.0688,0.0437,0.2729,0.0375,0.6365,none
4b,base,damaged_q4,cyber_25_structural_75,coding,480,0.9021,0.7104,0.9492,0.9875,0.0729,0.0458,0.2,0.0521,0.6608,none
4b,base,damaged_q4,cyber_25_structural_75,epistemic,480,0.8812,0.6771,0.9396,0.9875,0.0896,0.0187,0.2521,0.0521,0.6237,none
4b,base,damaged_q4,cyber_25_structural_75,forensic,480,0.9083,0.6875,0.9456,0.9875,0.0708,0.0354,0.2333,0.0667,0.6372,none
4b,base,damaged_q4,cyber_25_structural_75,generalist,480,0.9167,0.7083,0.9517,0.9708,0.0479,0.0333,0.2083,0.0542,0.6679,none
4b,base,damaged_q4,cyber_25_structural_75,math,480,0.8979,0.6792,0.9374,0.9688,0.0729,0.025,0.2687,0.0813,0.6267,none
4b,base,damaged_q4,cyber_25_structural_75,planning,480,0.9062,0.7375,0.9465,0.9792,0.0729,0.0187,0.2021,0.0563,0.6929,none
4b,base,damaged_q4,cyber_25_structural_75,rhetoric,480,0.9104,0.7333,0.9474,0.9708,0.0708,0.0396,0.1812,0.0563,0.6869,none
4b,base,damaged_q4,cyber_25_structural_75,spatial,480,0.9,0.7229,0.9449,0.9771,0.0688,0.0229,0.2,0.0688,0.6783,none
4b,base,damaged_q4,cyber_only,adversarial,480,0.8354,0.6104,0.9127,0.9917,0.1104,0.0813,0.25,0.1854,0.5318,none
4b,base,damaged_q4,cyber_only,boundary,480,0.8688,0.5938,0.9198,0.9875,0.0979,0.1062,0.275,0.1417,0.514,none
4b,base,damaged_q4,cyber_only,coding,480,0.5833,0.4667,0.7717,0.8979,0.125,0.0813,0.2271,0.7542,0.357,none
4b,base,damaged_q4,cyber_only,epistemic,480,0.5687,0.4542,0.7692,0.8646,0.1,0.0542,0.2437,0.675,0.3601,none
4b,base,damaged_q4,cyber_only,forensic,480,0.725,0.5292,0.8308,0.9917,0.0813,0.1,0.2687,0.5875,0.4339,none
4b,base,damaged_q4,cyber_only,generalist,480,0.5333,0.3979,0.7496,0.8542,0.1083,0.0813,0.2417,0.7729,0.2912,none
4b,base,damaged_q4,cyber_only,math,480,0.4583,0.3438,0.6953,0.8125,0.1021,0.0729,0.3,1.1562,0.2167,none
4b,base,damaged_q4,cyber_only,planning,480,0.5687,0.4354,0.7456,0.8375,0.0854,0.0667,0.2896,0.8313,0.3317,none
4b,base,damaged_q4,cyber_only,rhetoric,480,0.5312,0.4104,0.7473,0.8896,0.1146,0.0667,0.2833,0.875,0.2963,none
4b,base,damaged_q4,cyber_only,spatial,480,0.5146,0.4333,0.7066,0.8083,0.1083,0.0604,0.1958,0.9979,0.3232,none
4b,base,damaged_q4,cyber_structural_equal,adversarial,480,0.9042,0.7104,0.9493,0.9896,0.0854,0.0521,0.1771,0.05,0.6577,none
4b,base,damaged_q4,cyber_structural_equal,boundary,480,0.8854,0.6687,0.9387,0.9896,0.1021,0.0604,0.2354,0.0521,0.6046,none
4b,base,damaged_q4,cyber_structural_equal,coding,480,0.9021,0.7188,0.9459,0.9812,0.075,0.0646,0.1729,0.0688,0.6661,none
4b,base,damaged_q4,cyber_structural_equal,epistemic,480,0.8854,0.6708,0.9396,0.9812,0.0854,0.0271,0.2542,0.0542,0.6168,none
4b,base,damaged_q4,cyber_structural_equal,forensic,480,0.9167,0.6917,0.9553,1.0,0.0771,0.0604,0.2083,0.0312,0.6382,none
4b,base,damaged_q4,cyber_structural_equal,generalist,480,0.875,0.6813,0.9283,0.9396,0.0646,0.0417,0.2229,0.1042,0.6305,none
4b,base,damaged_q4,cyber_structural_equal,math,480,0.8854,0.6542,0.9315,0.9583,0.0688,0.0417,0.2604,0.1104,0.5989,none
4b,base,damaged_q4,cyber_structural_equal,planning,480,0.8875,0.6979,0.9402,0.9688,0.0708,0.05,0.1875,0.0813,0.6476,none
4b,base,damaged_q4,cyber_structural_equal,rhetoric,480,0.8792,0.6729,0.933,0.9708,0.0938,0.0458,0.2167,0.0854,0.614,none
4b,base,damaged_q4,cyber_structural_equal,spatial,480,0.9104,0.7417,0.9413,0.95,0.0542,0.05,0.1542,0.1083,0.6977,none
4b,base,damaged_q4,structural_only,adversarial,480,0.9,0.6917,0.9442,0.9854,0.0792,0.0208,0.2375,0.0583,0.6418,none
4b,base,damaged_q4,structural_only,boundary,480,0.9021,0.6896,0.9435,0.9938,0.0875,0.0292,0.2542,0.0542,0.6345,none
4b,base,damaged_q4,structural_only,coding,480,0.9062,0.7042,0.9411,0.9688,0.0688,0.0146,0.2292,0.075,0.6585,none
4b,base,damaged_q4,structural_only,epistemic,480,0.8854,0.6542,0.9313,0.9479,0.0667,0.0021,0.3146,0.0646,0.6054,none
4b,base,damaged_q4,structural_only,forensic,480,0.9104,0.7188,0.9473,0.9958,0.0771,0.0208,0.2188,0.0563,0.6711,none
4b,base,damaged_q4,structural_only,generalist,480,0.875,0.6583,0.9312,0.9479,0.0813,0.0312,0.25,0.0688,0.6043,none
4b,base,damaged_q4,structural_only,math,480,0.8938,0.675,0.9355,0.9688,0.075,0.0125,0.2646,0.0854,0.6246,none
4b,base,damaged_q4,structural_only,planning,480,0.8917,0.725,0.9336,0.9354,0.0771,0.0125,0.1854,0.0771,0.6807,none
4b,base,damaged_q4,structural_only,rhetoric,480,0.8646,0.6625,0.9234,0.9229,0.075,0.0021,0.2708,0.0917,0.6133,none
4b,base,damaged_q4,structural_only,spatial,480,0.8667,0.6833,0.9305,0.9542,0.0938,0.0146,0.2167,0.0729,0.6313,none
4b,base,damaged_q4,tri_equal,adversarial,480,0.8979,0.6604,0.9479,0.9896,0.0792,0.0688,0.2354,0.0417,0.602,none
4b,base,damaged_q4,tri_equal,boundary,480,0.8833,0.6354,0.9376,0.9938,0.1042,0.0771,0.2646,0.05,0.5651,none
4b,base,damaged_q4,tri_equal,coding,480,0.8958,0.6833,0.9471,0.9917,0.0938,0.075,0.1771,0.0437,0.6239,none
4b,base,damaged_q4,tri_equal,epistemic,480,0.9021,0.6417,0.9462,0.9938,0.0729,0.0563,0.2833,0.0417,0.5838,none
4b,base,damaged_q4,tri_equal,forensic,480,0.9104,0.6604,0.9479,0.9917,0.0708,0.0833,0.2437,0.0521,0.6004,none
4b,base,damaged_q4,tri_equal,generalist,480,0.8833,0.6479,0.9425,0.9833,0.0771,0.0813,0.2375,0.0542,0.5868,none
4b,base,damaged_q4,tri_equal,math,480,0.9125,0.6271,0.9431,0.9896,0.0604,0.0792,0.2979,0.0792,0.5653,none
4b,base,damaged_q4,tri_equal,planning,480,0.9083,0.6813,0.9489,0.9875,0.0771,0.0854,0.2083,0.0437,0.6222,none
4b,base,damaged_q4,tri_equal,rhetoric,480,0.9021,0.6229,0.9468,0.9979,0.0833,0.0667,0.2771,0.0375,0.5605,none
4b,base,damaged_q4,tri_equal,spatial,480,0.9083,0.7104,0.9503,0.9958,0.0792,0.0729,0.1792,0.0542,0.655,none
4b,base,damaged_q4,tri_naive_all_fire,adversarial,480,0.8625,0.4437,0.9076,0.9917,0.0958,0.3104,0.3125,0.0542,0.3252,none
4b,base,damaged_q4,tri_naive_all_fire,boundary,480,0.8458,0.4229,0.8983,0.9938,0.1208,0.3521,0.3187,0.0458,0.2885,none
4b,base,damaged_q4,tri_naive_all_fire,coding,480,0.8979,0.4833,0.9211,0.9958,0.0771,0.3083,0.2542,0.0417,0.3761,none
4b,base,damaged_q4,tri_naive_all_fire,epistemic,480,0.8479,0.4458,0.9081,0.9875,0.1062,0.2979,0.2792,0.0542,0.3293,none
4b,base,damaged_q4,tri_naive_all_fire,forensic,480,0.8917,0.4688,0.9168,0.9917,0.0875,0.3187,0.2896,0.0458,0.3533,none
4b,base,damaged_q4,tri_naive_all_fire,generalist,480,0.8542,0.4167,0.905,1.0,0.1042,0.3354,0.3083,0.0458,0.2914,none
4b,base,damaged_q4,tri_naive_all_fire,math,480,0.8812,0.4333,0.9133,0.9938,0.0729,0.3229,0.3438,0.0667,0.316,none
4b,base,damaged_q4,tri_naive_all_fire,planning,480,0.8958,0.4792,0.9153,0.9896,0.0792,0.3,0.2583,0.0521,0.3721,none
4b,base,damaged_q4,tri_naive_all_fire,rhetoric,480,0.875,0.4688,0.9186,0.9896,0.0958,0.3083,0.2542,0.0333,0.3563,none
4b,base,damaged_q4,tri_naive_all_fire,spatial,480,0.8729,0.4604,0.9091,0.9938,0.1062,0.3458,0.2521,0.0479,0.3368,none
4b,base,damaged_q4,tri_routed_68_20_12,adversarial,480,0.8979,0.6687,0.9455,0.9958,0.0813,0.0625,0.2354,0.0542,0.6103,none
4b,base,damaged_q4,tri_routed_68_20_12,boundary,480,0.8979,0.6708,0.946,0.9958,0.0813,0.0375,0.2417,0.0563,0.6168,none
4b,base,damaged_q4,tri_routed_68_20_12,coding,480,0.9167,0.7146,0.9515,0.9938,0.0688,0.025,0.2146,0.0521,0.6692,none
4b,base,damaged_q4,tri_routed_68_20_12,epistemic,480,0.9021,0.7167,0.9471,0.9854,0.0729,0.0312,0.2042,0.0563,0.6694,none
4b,base,damaged_q4,tri_routed_68_20_12,forensic,480,0.9208,0.6958,0.9517,0.9833,0.0625,0.0479,0.2146,0.0479,0.6479,none
4b,base,damaged_q4,tri_routed_68_20_12,generalist,480,0.9062,0.7146,0.955,0.9958,0.0646,0.0437,0.1979,0.0417,0.6685,none
4b,base,damaged_q4,tri_routed_68_20_12,math,480,0.9125,0.7146,0.951,0.9896,0.0604,0.025,0.2229,0.0625,0.6705,none
4b,base,damaged_q4,tri_routed_68_20_12,planning,480,0.9208,0.75,0.9533,0.9875,0.0625,0.0333,0.175,0.0521,0.708,none
4b,base,damaged_q4,tri_routed_68_20_12,rhetoric,480,0.9125,0.6917,0.9502,0.9917,0.0708,0.0437,0.2417,0.0458,0.64,none
4b,base,damaged_q4,tri_routed_68_20_12,spatial,480,0.925,0.6896,0.9535,0.9854,0.0563,0.0333,0.2417,0.0396,0.6447,none
4b,base,damaged_q4,tri_routed_72_18_10,adversarial,480,0.9,0.6708,0.9433,0.9854,0.0813,0.0312,0.2458,0.0563,0.6177,none
4b,base,damaged_q4,tri_routed_72_18_10,boundary,480,0.8896,0.6646,0.9376,0.9833,0.0875,0.0396,0.2479,0.0708,0.607,none
4b,base,damaged_q4,tri_routed_72_18_10,coding,480,0.9146,0.7375,0.9536,0.9938,0.0708,0.0312,0.1938,0.0458,0.6922,none
