model,substrate,quant,stack,family,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
35b_a3b_moe,degraded_instruct,healthy_q8,q2_amplifier_low_echo,epistemic,560,0.9339,0.5482,0.9365,0.9821,0.0375,0.2839,0.1911,0.0518,0.4623,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_amplifier_low_echo,forensic,560,0.9357,0.6018,0.9443,0.9929,0.0464,0.2768,0.1357,0.0411,0.5196,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_amplifier_low_echo,generalist,560,0.9107,0.5411,0.9312,0.9875,0.0536,0.2982,0.1679,0.0446,0.4497,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_amplifier_low_echo,math,560,0.9321,0.5946,0.9423,0.9929,0.0446,0.2375,0.2089,0.0464,0.5147,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_amplifier_low_echo,planning,560,0.9339,0.575,0.9387,0.9946,0.0429,0.2839,0.1714,0.0429,0.4895,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_amplifier_low_echo,rhetoric,560,0.9161,0.5232,0.9349,0.9893,0.05,0.3089,0.1946,0.0429,0.4287,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_amplifier_low_echo,spatial,560,0.9375,0.5696,0.9425,0.9946,0.025,0.2946,0.1732,0.0589,0.4864,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_routed_tri_68,adversarial,560,0.9696,0.8286,0.9753,0.9964,0.0214,0.0482,0.1018,0.0518,0.8018,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_routed_tri_68,boundary,560,0.9571,0.8196,0.9726,0.9946,0.0268,0.0696,0.0893,0.0589,0.7876,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_routed_tri_68,coding,560,0.9625,0.8429,0.9738,0.9839,0.0214,0.0357,0.0929,0.0429,0.8197,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_routed_tri_68,epistemic,560,0.9393,0.7982,0.9689,0.9929,0.0304,0.0304,0.1321,0.0464,0.7701,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_routed_tri_68,forensic,560,0.9768,0.8393,0.9736,0.9857,0.0161,0.0536,0.0982,0.0554,0.8131,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_routed_tri_68,generalist,560,0.9393,0.8071,0.9699,0.9893,0.0304,0.0482,0.0964,0.0464,0.7784,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_routed_tri_68,math,560,0.9625,0.7768,0.9713,0.9964,0.0214,0.0375,0.1839,0.0429,0.746,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_routed_tri_68,planning,560,0.9768,0.8464,0.976,0.9946,0.0125,0.0375,0.1,0.0518,0.8246,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_routed_tri_68,rhetoric,560,0.9714,0.8071,0.9756,0.9946,0.0196,0.0554,0.1214,0.0446,0.7782,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_routed_tri_68,spatial,560,0.9554,0.8643,0.9714,0.9929,0.0196,0.0304,0.0786,0.0696,0.8426,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_stability_tri_72,adversarial,560,0.9679,0.8411,0.9733,0.9911,0.0196,0.0482,0.0946,0.0643,0.8147,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_stability_tri_72,boundary,560,0.9643,0.8089,0.972,0.9929,0.0321,0.0732,0.1125,0.0411,0.7736,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_stability_tri_72,coding,560,0.9696,0.825,0.9723,0.9929,0.0161,0.0464,0.1107,0.0625,0.7989,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_stability_tri_72,epistemic,560,0.9589,0.7946,0.972,0.9911,0.0214,0.0232,0.1536,0.0375,0.7694,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_stability_tri_72,forensic,560,0.9714,0.8393,0.9762,0.9964,0.0214,0.0393,0.1054,0.0446,0.8143,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_stability_tri_72,generalist,560,0.9464,0.8268,0.97,0.9857,0.0179,0.0464,0.1036,0.0589,0.8009,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_stability_tri_72,math,560,0.9732,0.7839,0.9717,0.9946,0.0161,0.0429,0.1821,0.05,0.7535,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_stability_tri_72,planning,560,0.9643,0.8357,0.9685,0.9821,0.0286,0.0339,0.1107,0.0518,0.8089,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_stability_tri_72,rhetoric,560,0.9643,0.8089,0.9709,0.9893,0.0268,0.0446,0.1321,0.0464,0.7791,none
35b_a3b_moe,degraded_instruct,healthy_q8,q3_stability_tri_72,spatial,560,0.9732,0.8214,0.9774,0.9946,0.0125,0.0571,0.1214,0.0429,0.7944,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,adversarial,560,0.9571,0.8304,0.9709,0.9821,0.0304,0.0607,0.0804,0.05,0.8002,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,boundary,560,0.95,0.8232,0.9714,0.9911,0.0286,0.05,0.0911,0.0536,0.7947,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,coding,560,0.9643,0.8536,0.972,0.9839,0.0179,0.0339,0.0929,0.0589,0.8311,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,epistemic,560,0.9446,0.8036,0.9656,0.9875,0.0286,0.0232,0.15,0.0536,0.7757,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,forensic,560,0.9589,0.8321,0.9677,0.9839,0.0339,0.0321,0.1196,0.0464,0.8036,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,generalist,560,0.9607,0.8054,0.9721,0.9857,0.0125,0.0643,0.1054,0.0571,0.7775,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,math,560,0.9554,0.7821,0.9682,0.9929,0.0268,0.0429,0.1625,0.0571,0.7497,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,planning,560,0.9732,0.8482,0.9772,0.9911,0.0232,0.0339,0.0982,0.0304,0.8251,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,rhetoric,560,0.9679,0.8161,0.9712,0.9875,0.0196,0.0286,0.1411,0.0518,0.7906,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,spatial,560,0.9679,0.8375,0.976,0.9911,0.0179,0.0482,0.0982,0.0429,0.8125,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,adversarial,560,0.9643,0.8071,0.9707,0.9911,0.0232,0.0339,0.1446,0.0518,0.7792,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,boundary,560,0.9464,0.8125,0.9677,0.9875,0.0393,0.0339,0.1232,0.0446,0.7818,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,coding,560,0.9554,0.8482,0.9727,0.9911,0.025,0.0196,0.0982,0.0482,0.8265,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,epistemic,560,0.9536,0.8107,0.9678,0.9911,0.0339,0.0179,0.1429,0.0411,0.7835,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,forensic,560,0.9607,0.8536,0.9732,0.9893,0.0196,0.0268,0.1036,0.0518,0.8314,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,generalist,560,0.9482,0.8089,0.9702,0.9839,0.0214,0.0375,0.1321,0.0429,0.7823,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,math,560,0.9607,0.8232,0.9707,0.9893,0.0268,0.0268,0.125,0.05,0.7973,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,planning,560,0.9679,0.8571,0.9733,0.9929,0.0161,0.025,0.0982,0.0554,0.8367,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,rhetoric,560,0.9482,0.7982,0.966,0.9893,0.0304,0.0196,0.15,0.0571,0.7703,none
35b_a3b_moe,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,spatial,560,0.975,0.8804,0.9767,0.9911,0.0143,0.0232,0.0786,0.0518,0.8626,none
35b_a3b_moe,degraded_instruct,q8_k_m,q2_amplifier_low_echo,adversarial,560,0.9357,0.5411,0.9375,0.9893,0.0464,0.3161,0.1589,0.0304,0.4497,none
35b_a3b_moe,degraded_instruct,q8_k_m,q2_amplifier_low_echo,boundary,560,0.9179,0.5232,0.9274,0.9911,0.0464,0.3375,0.1625,0.0679,0.4254,none
35b_a3b_moe,degraded_instruct,q8_k_m,q2_amplifier_low_echo,coding,560,0.9339,0.6089,0.9407,0.9911,0.0429,0.2607,0.1482,0.0446,0.5298,none
35b_a3b_moe,degraded_instruct,q8_k_m,q2_amplifier_low_echo,epistemic,560,0.9286,0.5732,0.9415,0.9893,0.0304,0.3071,0.1482,0.0482,0.4884,none
35b_a3b_moe,degraded_instruct,q8_k_m,q2_amplifier_low_echo,forensic,560,0.9357,0.5929,0.9425,0.9893,0.0357,0.2875,0.1571,0.0464,0.5098,none
35b_a3b_moe,degraded_instruct,q8_k_m,q2_amplifier_low_echo,generalist,560,0.9107,0.5625,0.9351,0.9929,0.0429,0.2857,0.1625,0.0536,0.4768,none
35b_a3b_moe,degraded_instruct,q8_k_m,q2_amplifier_low_echo,math,560,0.9214,0.5196,0.9341,0.9911,0.0429,0.2839,0.2268,0.0661,0.4286,none
35b_a3b_moe,degraded_instruct,q8_k_m,q2_amplifier_low_echo,planning,560,0.9214,0.575,0.9383,0.9929,0.0464,0.2732,0.1714,0.0411,0.4907,none
35b_a3b_moe,degraded_instruct,q8_k_m,q2_amplifier_low_echo,rhetoric,560,0.9143,0.5179,0.9337,0.9946,0.0589,0.3214,0.1946,0.0375,0.4184,none
35b_a3b_moe,degraded_instruct,q8_k_m,q2_amplifier_low_echo,spatial,560,0.9232,0.5732,0.9395,0.9911,0.0411,0.2643,0.1536,0.0625,0.4926,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_routed_tri_68,adversarial,560,0.9714,0.8304,0.9755,0.9946,0.0214,0.0589,0.0893,0.0554,0.8022,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_routed_tri_68,boundary,560,0.9554,0.8375,0.9736,0.9946,0.0286,0.0554,0.0786,0.0518,0.809,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_routed_tri_68,coding,560,0.9518,0.8,0.9681,0.9911,0.0232,0.0554,0.125,0.0643,0.7687,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_routed_tri_68,epistemic,560,0.9589,0.8089,0.9709,0.9893,0.0232,0.0339,0.1321,0.0464,0.7823,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_routed_tri_68,forensic,560,0.9607,0.8196,0.9704,0.9875,0.0304,0.0536,0.1179,0.0482,0.788,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_routed_tri_68,generalist,560,0.9536,0.8321,0.9767,0.9946,0.0107,0.0464,0.1107,0.0429,0.8086,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_routed_tri_68,math,560,0.9696,0.7964,0.9719,0.9875,0.0161,0.0357,0.1607,0.0482,0.7692,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_routed_tri_68,planning,560,0.975,0.8696,0.9737,0.9893,0.0179,0.0393,0.0768,0.0607,0.8473,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_routed_tri_68,rhetoric,560,0.9732,0.8214,0.9775,0.9893,0.0143,0.0625,0.1054,0.0411,0.7942,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_routed_tri_68,spatial,560,0.9607,0.8375,0.9719,0.9875,0.0232,0.0429,0.0964,0.0536,0.8116,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_stability_tri_72,adversarial,560,0.9661,0.8286,0.9735,0.9804,0.0089,0.0536,0.0982,0.0589,0.8044,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_stability_tri_72,boundary,560,0.9536,0.8143,0.9706,0.9911,0.0375,0.05,0.1018,0.0429,0.7828,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_stability_tri_72,coding,560,0.9696,0.8357,0.9756,0.9875,0.0196,0.0446,0.1071,0.0375,0.8104,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_stability_tri_72,epistemic,560,0.9679,0.8339,0.9769,0.9875,0.0161,0.0304,0.1143,0.0339,0.8122,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_stability_tri_72,forensic,560,0.9661,0.8411,0.9735,0.9893,0.025,0.05,0.0857,0.0518,0.8141,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_stability_tri_72,generalist,560,0.9571,0.8232,0.9725,0.9857,0.0214,0.0464,0.1,0.0446,0.7973,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_stability_tri_72,math,560,0.9661,0.8036,0.9736,0.9875,0.025,0.0589,0.1375,0.0339,0.7716,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_stability_tri_72,planning,560,0.9679,0.8571,0.975,0.9875,0.0232,0.0321,0.0911,0.0393,0.8345,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_stability_tri_72,rhetoric,560,0.9589,0.8125,0.9673,0.9875,0.0214,0.0339,0.1375,0.0679,0.7849,none
35b_a3b_moe,degraded_instruct,q8_k_m,q3_stability_tri_72,spatial,560,0.9714,0.8554,0.9756,0.9911,0.0161,0.0304,0.0982,0.05,0.8341,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,adversarial,560,0.9643,0.85,0.9725,0.9893,0.0232,0.0357,0.0946,0.0571,0.8255,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,boundary,560,0.9571,0.8161,0.9701,0.9911,0.0214,0.0464,0.1071,0.0679,0.7884,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,coding,560,0.9786,0.8446,0.9766,0.9893,0.0179,0.0446,0.0964,0.0411,0.8206,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,epistemic,560,0.9661,0.8304,0.9755,0.9875,0.0125,0.0339,0.1268,0.0411,0.8076,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,forensic,560,0.9643,0.8357,0.9697,0.9804,0.0268,0.0411,0.1107,0.0482,0.8082,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,generalist,560,0.9643,0.8446,0.976,0.9911,0.0196,0.0304,0.1,0.0375,0.8228,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,math,560,0.9625,0.8286,0.9709,0.9893,0.0196,0.0304,0.1286,0.0625,0.8032,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,planning,560,0.9661,0.8518,0.9728,0.9911,0.0214,0.0357,0.0911,0.0571,0.8281,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,rhetoric,560,0.9554,0.8446,0.97,0.9875,0.025,0.025,0.1071,0.0589,0.8206,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,spatial,560,0.9607,0.825,0.9711,0.9893,0.0232,0.0482,0.1054,0.0571,0.7971,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,adversarial,560,0.9607,0.8464,0.9711,0.9804,0.0214,0.0286,0.0929,0.0571,0.824,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,boundary,560,0.9625,0.8375,0.9724,0.9893,0.0321,0.0339,0.1054,0.0393,0.8107,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,coding,560,0.9679,0.8321,0.9732,0.9786,0.0161,0.0339,0.1179,0.0411,0.8091,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,epistemic,560,0.9786,0.8589,0.9803,0.9929,0.0125,0.0089,0.1196,0.025,0.8426,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,forensic,560,0.9696,0.8554,0.9738,0.9911,0.0161,0.0232,0.1196,0.05,0.8338,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,generalist,560,0.9625,0.8214,0.9732,0.9929,0.0179,0.0429,0.1161,0.0464,0.7959,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,math,560,0.9607,0.8089,0.9707,0.9946,0.0161,0.0196,0.1518,0.0643,0.7848,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,planning,560,0.9536,0.8536,0.9672,0.9857,0.0268,0.0179,0.0964,0.0625,0.8311,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,rhetoric,560,0.9482,0.8107,0.9689,0.9839,0.0321,0.0143,0.1393,0.0393,0.7851,none
35b_a3b_moe,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,spatial,560,0.975,0.8518,0.9761,0.9821,0.0161,0.0375,0.0982,0.0411,0.8296,none
35b_a3b_moe,instruct,base_f16,q2_amplifier_low_echo,adversarial,560,0.9268,0.5643,0.9337,0.9929,0.0482,0.3179,0.1607,0.0482,0.471,none
35b_a3b_moe,instruct,base_f16,q2_amplifier_low_echo,boundary,560,0.9268,0.5679,0.9359,0.9839,0.0357,0.2911,0.1839,0.0571,0.4814,none
35b_a3b_moe,instruct,base_f16,q2_amplifier_low_echo,coding,560,0.9429,0.6071,0.9426,0.9875,0.0321,0.2625,0.1393,0.0518,0.5313,none
35b_a3b_moe,instruct,base_f16,q2_amplifier_low_echo,epistemic,560,0.9357,0.5821,0.9443,0.9875,0.0268,0.2536,0.1839,0.05,0.5062,none
35b_a3b_moe,instruct,base_f16,q2_amplifier_low_echo,forensic,560,0.9411,0.5464,0.9413,0.9964,0.0393,0.3018,0.1839,0.0429,0.4574,none
35b_a3b_moe,instruct,base_f16,q2_amplifier_low_echo,generalist,560,0.9089,0.5696,0.9346,0.9857,0.0339,0.2679,0.1679,0.0643,0.4892,none
35b_a3b_moe,instruct,base_f16,q2_amplifier_low_echo,math,560,0.925,0.6107,0.9401,0.9857,0.0518,0.2339,0.1893,0.0482,0.5308,none
35b_a3b_moe,instruct,base_f16,q2_amplifier_low_echo,planning,560,0.9446,0.6375,0.9465,0.9929,0.0357,0.2536,0.1304,0.0411,0.5636,none
35b_a3b_moe,instruct,base_f16,q2_amplifier_low_echo,rhetoric,560,0.9339,0.5661,0.9418,0.9946,0.0357,0.275,0.1768,0.0571,0.4834,none
35b_a3b_moe,instruct,base_f16,q2_amplifier_low_echo,spatial,560,0.9357,0.6375,0.9463,0.9911,0.0357,0.2429,0.1125,0.0661,0.5659,none
35b_a3b_moe,instruct,base_f16,q3_routed_tri_68,adversarial,560,0.9696,0.8768,0.9769,0.9911,0.025,0.0232,0.075,0.0446,0.8564,none
35b_a3b_moe,instruct,base_f16,q3_routed_tri_68,boundary,560,0.9607,0.8464,0.9754,0.9929,0.025,0.0464,0.0839,0.0464,0.8206,none
35b_a3b_moe,instruct,base_f16,q3_routed_tri_68,coding,560,0.9643,0.8732,0.9737,0.9857,0.0214,0.0304,0.0679,0.0554,0.8525,none
35b_a3b_moe,instruct,base_f16,q3_routed_tri_68,epistemic,560,0.9696,0.8464,0.9751,0.9893,0.0107,0.0196,0.1161,0.0482,0.8276,none
35b_a3b_moe,instruct,base_f16,q3_routed_tri_68,forensic,560,0.9768,0.8643,0.9775,0.9929,0.0125,0.0429,0.0786,0.0571,0.8428,none
35b_a3b_moe,instruct,base_f16,q3_routed_tri_68,generalist,560,0.9679,0.8643,0.9802,0.9946,0.0054,0.0393,0.0732,0.0482,0.8466,none
35b_a3b_moe,instruct,base_f16,q3_routed_tri_68,math,560,0.9714,0.8268,0.9746,0.9929,0.0161,0.0161,0.1321,0.05,0.8057,none
35b_a3b_moe,instruct,base_f16,q3_routed_tri_68,planning,560,0.9643,0.8607,0.9733,0.9875,0.0161,0.0375,0.0839,0.0571,0.8388,none
35b_a3b_moe,instruct,base_f16,q3_routed_tri_68,rhetoric,560,0.975,0.8304,0.9751,0.9911,0.0196,0.025,0.1268,0.0411,0.8073,none
35b_a3b_moe,instruct,base_f16,q3_routed_tri_68,spatial,560,0.9625,0.8393,0.9693,0.9911,0.0304,0.0196,0.1232,0.0536,0.8137,none
35b_a3b_moe,instruct,base_f16,q3_stability_tri_72,adversarial,560,0.9661,0.8536,0.9758,0.9929,0.0196,0.0321,0.0964,0.0482,0.8311,none
35b_a3b_moe,instruct,base_f16,q3_stability_tri_72,boundary,560,0.9429,0.8125,0.9691,0.9964,0.0286,0.0554,0.0982,0.0679,0.7816,none
35b_a3b_moe,instruct,base_f16,q3_stability_tri_72,coding,560,0.975,0.8536,0.9764,0.9893,0.0161,0.0411,0.0946,0.0464,0.8306,none
35b_a3b_moe,instruct,base_f16,q3_stability_tri_72,epistemic,560,0.9661,0.8625,0.9789,0.9857,0.0089,0.0161,0.0911,0.0339,0.8476,none
35b_a3b_moe,instruct,base_f16,q3_stability_tri_72,forensic,560,0.9786,0.8696,0.9801,0.9929,0.0161,0.0393,0.0786,0.0393,0.8487,none
35b_a3b_moe,instruct,base_f16,q3_stability_tri_72,generalist,560,0.9625,0.8768,0.9811,0.9946,0.0179,0.0339,0.0661,0.0304,0.8578,none
35b_a3b_moe,instruct,base_f16,q3_stability_tri_72,math,560,0.9786,0.8071,0.974,0.9893,0.0089,0.025,0.1679,0.0482,0.7836,none
35b_a3b_moe,instruct,base_f16,q3_stability_tri_72,planning,560,0.9625,0.8482,0.9741,0.9911,0.0268,0.0232,0.0946,0.0393,0.826,none
35b_a3b_moe,instruct,base_f16,q3_stability_tri_72,rhetoric,560,0.9679,0.8554,0.976,0.9893,0.0089,0.0214,0.0964,0.0589,0.8377,none
35b_a3b_moe,instruct,base_f16,q3_stability_tri_72,spatial,560,0.9625,0.8589,0.9734,0.9857,0.0304,0.0357,0.0839,0.0411,0.8339,none
35b_a3b_moe,instruct,base_f16,q4_boundary_pair_72_28,adversarial,560,0.9482,0.8536,0.9709,0.9911,0.0214,0.0286,0.075,0.075,0.8317,none
35b_a3b_moe,instruct,base_f16,q4_boundary_pair_72_28,boundary,560,0.9607,0.8464,0.9731,0.9893,0.0232,0.0482,0.0839,0.0554,0.8203,none
35b_a3b_moe,instruct,base_f16,q4_boundary_pair_72_28,coding,560,0.9732,0.8607,0.973,0.9893,0.0143,0.0286,0.0893,0.0696,0.8401,none
35b_a3b_moe,instruct,base_f16,q4_boundary_pair_72_28,epistemic,560,0.9589,0.8446,0.9715,0.9893,0.0214,0.0196,0.1054,0.0536,0.8232,none
35b_a3b_moe,instruct,base_f16,q4_boundary_pair_72_28,forensic,560,0.975,0.9036,0.9804,0.9911,0.0196,0.0125,0.0679,0.0339,0.8881,none
35b_a3b_moe,instruct,base_f16,q4_boundary_pair_72_28,generalist,560,0.9679,0.8482,0.9793,0.9893,0.0161,0.0429,0.0857,0.0304,0.8264,none
35b_a3b_moe,instruct,base_f16,q4_boundary_pair_72_28,math,560,0.9607,0.8125,0.9704,0.9964,0.0179,0.0196,0.1482,0.0679,0.788,none
35b_a3b_moe,instruct,base_f16,q4_boundary_pair_72_28,planning,560,0.9768,0.8625,0.9765,0.9893,0.0143,0.0286,0.0911,0.0464,0.8429,none
35b_a3b_moe,instruct,base_f16,q4_boundary_pair_72_28,rhetoric,560,0.9643,0.8411,0.9709,0.9893,0.0196,0.0268,0.1179,0.0643,0.8172,none
35b_a3b_moe,instruct,base_f16,q4_boundary_pair_72_28,spatial,560,0.9589,0.8464,0.9717,0.9839,0.025,0.0375,0.0857,0.0571,0.8217,none
35b_a3b_moe,instruct,base_f16,q4_generalist_pair_72_28,adversarial,560,0.9554,0.8554,0.9677,0.9821,0.0304,0.0214,0.0929,0.0643,0.8313,none
35b_a3b_moe,instruct,base_f16,q4_generalist_pair_72_28,boundary,560,0.9768,0.8661,0.979,0.9946,0.0179,0.0339,0.0893,0.0393,0.8448,none
35b_a3b_moe,instruct,base_f16,q4_generalist_pair_72_28,coding,560,0.9839,0.8804,0.9801,0.9857,0.0125,0.0214,0.0839,0.0339,0.8639,none
35b_a3b_moe,instruct,base_f16,q4_generalist_pair_72_28,epistemic,560,0.9571,0.8482,0.9728,0.9964,0.0196,0.0071,0.1179,0.0518,0.8289,none
35b_a3b_moe,instruct,base_f16,q4_generalist_pair_72_28,forensic,560,0.9714,0.8875,0.977,0.9964,0.0196,0.0107,0.0732,0.0536,0.8709,none
35b_a3b_moe,instruct,base_f16,q4_generalist_pair_72_28,generalist,560,0.9571,0.8429,0.9739,0.9964,0.0143,0.0232,0.0946,0.0625,0.8232,none
35b_a3b_moe,instruct,base_f16,q4_generalist_pair_72_28,math,560,0.9696,0.8196,0.97,0.9893,0.0143,0.025,0.1411,0.0696,0.7956,none
35b_a3b_moe,instruct,base_f16,q4_generalist_pair_72_28,planning,560,0.9804,0.8946,0.9775,0.9821,0.0089,0.0125,0.0804,0.0446,0.8808,none
35b_a3b_moe,instruct,base_f16,q4_generalist_pair_72_28,rhetoric,560,0.9571,0.8393,0.9686,0.9857,0.0286,0.0089,0.125,0.0554,0.8162,none
35b_a3b_moe,instruct,base_f16,q4_generalist_pair_72_28,spatial,560,0.9732,0.8857,0.9755,0.9875,0.0161,0.0089,0.0875,0.0554,0.8693,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_amplifier_low_echo,adversarial,560,0.8429,0.4232,0.8948,0.9946,0.1196,0.2804,0.4,0.0696,0.2958,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_amplifier_low_echo,boundary,560,0.8411,0.3804,0.8927,0.9911,0.1179,0.2857,0.4589,0.0518,0.2486,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_amplifier_low_echo,coding,560,0.7196,0.3875,0.8292,0.8196,0.1268,0.2768,0.3268,0.2214,0.2569,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_amplifier_low_echo,epistemic,560,0.6411,0.3536,0.8036,0.8232,0.1625,0.2446,0.4339,0.2679,0.2078,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_amplifier_low_echo,forensic,560,0.7893,0.3911,0.8659,0.9893,0.1107,0.2875,0.4429,0.2304,0.2534,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_amplifier_low_echo,generalist,560,0.6143,0.3643,0.7743,0.7286,0.1357,0.2714,0.4036,0.3357,0.2202,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_amplifier_low_echo,math,560,0.6571,0.3429,0.7972,0.8054,0.1089,0.2714,0.3982,0.4393,0.2021,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_amplifier_low_echo,planning,560,0.7054,0.4179,0.8256,0.8071,0.1357,0.225,0.3518,0.2214,0.2929,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_amplifier_low_echo,rhetoric,560,0.5875,0.3286,0.7555,0.7268,0.1482,0.2679,0.4107,0.4571,0.1748,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_amplifier_low_echo,spatial,560,0.7375,0.4036,0.8255,0.7929,0.0839,0.275,0.3393,0.2929,0.2816,none
