model,substrate,quant,stack,pressure_band,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
4b,base,damaged_q2,q4_generalist_pair_72_28,extreme,1400,0.1757,0.0893,0.4342,0.6971,0.37,0.0564,0.7264,2.1114,-0.1967,cascade
4b,base,damaged_q2,q4_generalist_pair_72_28,high,1400,0.2693,0.2029,0.5168,0.7393,0.3043,0.0186,0.4979,1.6057,-0.0123,cascade
4b,base,damaged_q2,q4_generalist_pair_72_28,low,1400,0.4593,0.3557,0.739,0.8643,0.1164,0.005,0.265,0.6514,0.266,none
4b,base,damaged_q2,q4_generalist_pair_72_28,medium,1400,0.3686,0.2879,0.6265,0.795,0.1929,0.0186,0.3636,1.1957,0.1374,none
4b,base,damaged_q3,q2_amplifier_low_echo,extreme,1400,0.8464,0.3514,0.884,0.9893,0.1171,0.3557,0.4586,0.055,0.2057,none
4b,base,damaged_q3,q2_amplifier_low_echo,high,1400,0.8693,0.445,0.9083,0.9914,0.0993,0.3093,0.32,0.0614,0.3247,none
4b,base,damaged_q3,q2_amplifier_low_echo,low,1400,0.9071,0.5886,0.9398,0.9907,0.0671,0.215,0.175,0.0286,0.51,none
4b,base,damaged_q3,q2_amplifier_low_echo,medium,1400,0.8929,0.4971,0.9227,0.9864,0.0829,0.2736,0.2643,0.0393,0.3945,none
4b,base,damaged_q3,q3_routed_tri_68,extreme,1400,0.8614,0.5014,0.9134,0.9729,0.1186,0.0764,0.445,0.0679,0.4116,none
4b,base,damaged_q3,q3_routed_tri_68,high,1400,0.8721,0.6129,0.9303,0.9879,0.1086,0.035,0.2957,0.0657,0.5463,none
4b,base,damaged_q3,q3_routed_tri_68,low,1400,0.9036,0.7371,0.9566,0.9886,0.0629,0.025,0.17,0.0343,0.698,none
4b,base,damaged_q3,q3_routed_tri_68,medium,1400,0.9121,0.715,0.9509,0.9929,0.0764,0.035,0.2107,0.0443,0.666,none
4b,base,damaged_q3,q3_stability_tri_72,extreme,1400,0.8421,0.48,0.9093,0.9764,0.1407,0.0729,0.4357,0.0579,0.3855,none
4b,base,damaged_q3,q3_stability_tri_72,high,1400,0.8864,0.6293,0.9369,0.995,0.1043,0.035,0.295,0.0464,0.5651,none
4b,base,damaged_q3,q3_stability_tri_72,low,1400,0.9157,0.7671,0.9611,0.9907,0.0536,0.0179,0.1614,0.0314,0.733,none
4b,base,damaged_q3,q3_stability_tri_72,medium,1400,0.8986,0.6907,0.9474,0.9893,0.0829,0.0414,0.2114,0.0457,0.6384,none
4b,base,damaged_q3,q4_boundary_pair_72_28,extreme,1400,0.7243,0.4464,0.8396,0.8736,0.16,0.0543,0.4143,0.3164,0.3386,none
4b,base,damaged_q3,q4_boundary_pair_72_28,high,1400,0.7671,0.5586,0.8659,0.9164,0.1343,0.0329,0.2993,0.2693,0.4743,none
4b,base,damaged_q3,q4_boundary_pair_72_28,low,1400,0.8829,0.75,0.9417,0.9443,0.0543,0.0171,0.1543,0.0671,0.7146,none
4b,base,damaged_q3,q4_boundary_pair_72_28,medium,1400,0.8293,0.6586,0.9065,0.9264,0.1036,0.0264,0.2029,0.1493,0.5985,none
4b,base,damaged_q3,q4_generalist_pair_72_28,extreme,1400,0.7593,0.4407,0.856,0.9436,0.1621,0.0457,0.4836,0.2793,0.3303,none
4b,base,damaged_q3,q4_generalist_pair_72_28,high,1400,0.8179,0.5714,0.893,0.9671,0.1214,0.0179,0.34,0.195,0.4945,none
4b,base,damaged_q3,q4_generalist_pair_72_28,low,1400,0.9036,0.7471,0.9551,0.9879,0.0621,0.0064,0.1829,0.0357,0.7108,none
4b,base,damaged_q3,q4_generalist_pair_72_28,medium,1400,0.8579,0.68,0.9249,0.9786,0.0971,0.0143,0.2329,0.1143,0.6237,none
4b,base,damaged_q4,q2_amplifier_low_echo,extreme,1400,0.8843,0.3964,0.9004,0.9879,0.0786,0.36,0.38,0.0579,0.2676,none
4b,base,damaged_q4,q2_amplifier_low_echo,high,1400,0.8829,0.4879,0.9164,0.9871,0.0893,0.295,0.2593,0.0593,0.3784,none
4b,base,damaged_q4,q2_amplifier_low_echo,low,1400,0.9021,0.64,0.9422,0.9871,0.0593,0.1821,0.1571,0.04,0.5712,none
4b,base,damaged_q4,q2_amplifier_low_echo,medium,1400,0.9057,0.5536,0.9307,0.9971,0.0743,0.2464,0.2114,0.0536,0.4624,none
4b,base,damaged_q4,q3_routed_tri_68,extreme,1400,0.8864,0.59,0.9317,0.9843,0.1021,0.0593,0.3371,0.05,0.518,none
4b,base,damaged_q4,q3_routed_tri_68,high,1400,0.9057,0.6871,0.9457,0.99,0.0807,0.0364,0.235,0.0557,0.6341,none
4b,base,damaged_q4,q3_routed_tri_68,low,1400,0.9186,0.7893,0.9632,0.9886,0.0486,0.015,0.1357,0.0343,0.7591,none
4b,base,damaged_q4,q3_routed_tri_68,medium,1400,0.9164,0.745,0.9547,0.9857,0.0621,0.0336,0.1764,0.0514,0.703,none
4b,base,damaged_q4,q3_stability_tri_72,extreme,1400,0.9071,0.6229,0.9387,0.99,0.0821,0.0514,0.3293,0.0586,0.5587,none
4b,base,damaged_q4,q3_stability_tri_72,high,1400,0.9079,0.7036,0.9463,0.9886,0.0814,0.0371,0.22,0.0543,0.6514,none
4b,base,damaged_q4,q3_stability_tri_72,low,1400,0.9179,0.7864,0.9656,0.9929,0.0421,0.0214,0.1321,0.0386,0.757,none
4b,base,damaged_q4,q3_stability_tri_72,medium,1400,0.9329,0.7736,0.9593,0.9893,0.0586,0.0357,0.1571,0.045,0.734,none
4b,base,damaged_q4,q4_boundary_pair_72_28,extreme,1400,0.8764,0.5714,0.9233,0.965,0.0971,0.0543,0.3514,0.0779,0.4994,none
4b,base,damaged_q4,q4_boundary_pair_72_28,high,1400,0.9029,0.6729,0.9404,0.9786,0.0779,0.0371,0.2514,0.0679,0.6186,none
4b,base,damaged_q4,q4_boundary_pair_72_28,low,1400,0.9171,0.7943,0.9638,0.9914,0.0507,0.0157,0.1264,0.035,0.7641,none
4b,base,damaged_q4,q4_boundary_pair_72_28,medium,1400,0.92,0.7593,0.956,0.9907,0.0643,0.03,0.165,0.0507,0.7183,none
4b,base,damaged_q4,q4_generalist_pair_72_28,extreme,1400,0.8929,0.5771,0.9302,0.995,0.1014,0.0414,0.375,0.0607,0.5054,none
4b,base,damaged_q4,q4_generalist_pair_72_28,high,1400,0.9129,0.6893,0.9468,0.9893,0.0757,0.0157,0.2579,0.0486,0.6404,none
4b,base,damaged_q4,q4_generalist_pair_72_28,low,1400,0.9193,0.8021,0.9645,0.9871,0.0421,0.0093,0.1257,0.0393,0.7756,none
4b,base,damaged_q4,q4_generalist_pair_72_28,medium,1400,0.9179,0.7557,0.9545,0.9879,0.065,0.01,0.1793,0.0486,0.7174,none
4b,base,healthy_q6,q2_amplifier_low_echo,extreme,1400,0.87,0.4257,0.8998,0.9907,0.0936,0.3593,0.3071,0.0671,0.2979,none
4b,base,healthy_q6,q2_amplifier_low_echo,high,1400,0.9043,0.5164,0.9242,0.9857,0.0714,0.3036,0.2243,0.0543,0.4136,none
4b,base,healthy_q6,q2_amplifier_low_echo,low,1400,0.9121,0.6207,0.944,0.9907,0.0586,0.2136,0.1536,0.0286,0.5467,none
4b,base,healthy_q6,q2_amplifier_low_echo,medium,1400,0.9114,0.5714,0.9364,0.9943,0.0629,0.2571,0.1843,0.045,0.4841,none
4b,base,healthy_q6,q3_routed_tri_68,extreme,1400,0.9307,0.6807,0.9512,0.9914,0.0607,0.0593,0.2471,0.0557,0.6281,none
4b,base,healthy_q6,q3_routed_tri_68,high,1400,0.94,0.7607,0.9579,0.9864,0.0514,0.0364,0.1786,0.0557,0.7209,none
4b,base,healthy_q6,q3_routed_tri_68,low,1400,0.935,0.8329,0.9724,0.9921,0.0286,0.0229,0.0886,0.0386,0.8107,none
4b,base,healthy_q6,q3_routed_tri_68,medium,1400,0.95,0.8007,0.9675,0.9857,0.0407,0.0321,0.1357,0.035,0.7695,none
4b,base,healthy_q6,q3_stability_tri_72,extreme,1400,0.9264,0.7007,0.9505,0.9921,0.07,0.065,0.2057,0.0614,0.6472,none
4b,base,healthy_q6,q3_stability_tri_72,high,1400,0.9329,0.7586,0.9599,0.9879,0.055,0.0314,0.1764,0.0414,0.7196,none
4b,base,healthy_q6,q3_stability_tri_72,low,1400,0.9493,0.8393,0.9762,0.99,0.0236,0.0293,0.0957,0.0279,0.8173,none
4b,base,healthy_q6,q3_stability_tri_72,medium,1400,0.9407,0.8186,0.9652,0.99,0.0443,0.0271,0.1143,0.0529,0.7881,none
4b,base,healthy_q6,q4_boundary_pair_72_28,extreme,1400,0.9186,0.6836,0.9482,0.9929,0.0757,0.0643,0.2357,0.0536,0.6265,none
4b,base,healthy_q6,q4_boundary_pair_72_28,high,1400,0.9314,0.7543,0.9553,0.9879,0.0586,0.0329,0.1857,0.0564,0.7125,none
4b,base,healthy_q6,q4_boundary_pair_72_28,low,1400,0.9243,0.8286,0.9687,0.9864,0.035,0.0229,0.0886,0.0414,0.8043,none
4b,base,healthy_q6,q4_boundary_pair_72_28,medium,1400,0.9271,0.7929,0.9584,0.9829,0.0564,0.0207,0.14,0.0507,0.7581,none
4b,base,healthy_q6,q4_generalist_pair_72_28,extreme,1400,0.9207,0.69,0.9479,0.9936,0.0721,0.0379,0.2543,0.0593,0.6375,none
4b,base,healthy_q6,q4_generalist_pair_72_28,high,1400,0.9279,0.7321,0.954,0.9921,0.0607,0.0179,0.21,0.0557,0.6908,none
4b,base,healthy_q6,q4_generalist_pair_72_28,low,1400,0.935,0.8457,0.9704,0.9857,0.0314,0.0086,0.0936,0.0364,0.8253,none
4b,base,healthy_q6,q4_generalist_pair_72_28,medium,1400,0.945,0.8157,0.9636,0.9886,0.0429,0.015,0.1286,0.0564,0.7868,none
4b,base,healthy_q8,q2_amplifier_low_echo,extreme,1400,0.9021,0.4486,0.9122,0.9929,0.0657,0.3586,0.27,0.0614,0.3325,none
4b,base,healthy_q8,q2_amplifier_low_echo,high,1400,0.93,0.5364,0.9344,0.9929,0.0464,0.3121,0.2014,0.0557,0.4412,none
4b,base,healthy_q8,q2_amplifier_low_echo,low,1400,0.9279,0.6293,0.9501,0.9907,0.0407,0.2264,0.1329,0.0286,0.5597,none
4b,base,healthy_q8,q2_amplifier_low_echo,medium,1400,0.9171,0.5943,0.9379,0.9921,0.0579,0.2607,0.1393,0.0564,0.5108,none
4b,base,healthy_q8,q3_routed_tri_68,extreme,1400,0.945,0.7193,0.9575,0.9943,0.0493,0.0593,0.21,0.06,0.6728,none
4b,base,healthy_q8,q3_routed_tri_68,high,1400,0.95,0.7914,0.9627,0.9857,0.0393,0.0386,0.1486,0.0614,0.757,none
4b,base,healthy_q8,q3_routed_tri_68,low,1400,0.9436,0.8514,0.9752,0.9879,0.0207,0.0186,0.0807,0.0364,0.8332,none
4b,base,healthy_q8,q3_routed_tri_68,medium,1400,0.9586,0.8229,0.9698,0.9864,0.0257,0.0386,0.115,0.0536,0.7956,none
4b,base,healthy_q8,q3_stability_tri_72,extreme,1400,0.9407,0.725,0.9542,0.9871,0.0521,0.0629,0.2079,0.0643,0.6769,none
4b,base,healthy_q8,q3_stability_tri_72,high,1400,0.95,0.7964,0.9633,0.9907,0.0421,0.0379,0.1457,0.0586,0.7616,none
4b,base,healthy_q8,q3_stability_tri_72,low,1400,0.9471,0.8371,0.9757,0.9921,0.0221,0.0207,0.0957,0.0329,0.8171,none
4b,base,healthy_q8,q3_stability_tri_72,medium,1400,0.9579,0.8229,0.9711,0.99,0.0307,0.0343,0.1121,0.045,0.7956,none
4b,base,healthy_q8,q4_boundary_pair_72_28,extreme,1400,0.9364,0.7257,0.9564,0.9943,0.0543,0.0536,0.1957,0.0636,0.6799,none
4b,base,healthy_q8,q4_boundary_pair_72_28,high,1400,0.9536,0.8121,0.9681,0.9886,0.0371,0.0257,0.1443,0.04,0.7823,none
4b,base,healthy_q8,q4_boundary_pair_72_28,low,1400,0.935,0.8443,0.9736,0.9907,0.0243,0.0207,0.08,0.0407,0.8244,none
4b,base,healthy_q8,q4_boundary_pair_72_28,medium,1400,0.9464,0.8121,0.966,0.9886,0.0407,0.03,0.1186,0.0514,0.7819,none
4b,base,healthy_q8,q4_generalist_pair_72_28,extreme,1400,0.94,0.7114,0.9545,0.9907,0.0536,0.0421,0.225,0.0614,0.6659,none
4b,base,healthy_q8,q4_generalist_pair_72_28,high,1400,0.9571,0.815,0.9676,0.9886,0.0379,0.0143,0.1464,0.0414,0.787,none
4b,base,healthy_q8,q4_generalist_pair_72_28,low,1400,0.9429,0.8543,0.9739,0.9857,0.0221,0.0071,0.0864,0.035,0.8375,none
4b,base,healthy_q8,q4_generalist_pair_72_28,medium,1400,0.9543,0.855,0.9699,0.9921,0.035,0.0114,0.1014,0.0507,0.8316,none
4b,base,q8_k_m,q2_amplifier_low_echo,extreme,1400,0.9107,0.4643,0.914,0.9893,0.0621,0.3507,0.2536,0.0671,0.3519,none
4b,base,q8_k_m,q2_amplifier_low_echo,high,1400,0.9243,0.5421,0.9329,0.9886,0.05,0.2993,0.195,0.0593,0.4487,none
4b,base,q8_k_m,q2_amplifier_low_echo,low,1400,0.9307,0.6393,0.9523,0.9929,0.0307,0.2236,0.125,0.0371,0.5735,none
4b,base,q8_k_m,q2_amplifier_low_echo,medium,1400,0.9393,0.6036,0.9468,0.9929,0.0357,0.2436,0.1614,0.0464,0.5289,none
4b,base,q8_k_m,q3_routed_tri_68,extreme,1400,0.9543,0.7393,0.9629,0.9914,0.0371,0.0671,0.19,0.0543,0.6968,none
4b,base,q8_k_m,q3_routed_tri_68,high,1400,0.9557,0.79,0.9686,0.9914,0.0357,0.0543,0.1371,0.0457,0.7552,none
4b,base,q8_k_m,q3_routed_tri_68,low,1400,0.9421,0.8464,0.9752,0.9893,0.0221,0.0279,0.0757,0.0357,0.8264,none
4b,base,q8_k_m,q3_routed_tri_68,medium,1400,0.9614,0.8321,0.9724,0.9914,0.0286,0.0357,0.11,0.0443,0.8054,none
4b,base,q8_k_m,q3_stability_tri_72,extreme,1400,0.9593,0.7521,0.9639,0.99,0.0293,0.0679,0.1836,0.0664,0.7118,none
4b,base,q8_k_m,q3_stability_tri_72,high,1400,0.9664,0.8014,0.9688,0.9921,0.0293,0.0414,0.1421,0.0543,0.7703,none
4b,base,q8_k_m,q3_stability_tri_72,low,1400,0.9386,0.8586,0.9736,0.9864,0.0171,0.0207,0.0693,0.0464,0.8414,none
4b,base,q8_k_m,q3_stability_tri_72,medium,1400,0.9714,0.8457,0.975,0.9914,0.0186,0.0271,0.1121,0.0464,0.8234,none
4b,base,q8_k_m,q4_boundary_pair_72_28,extreme,1400,0.9443,0.7229,0.9562,0.9793,0.0436,0.0686,0.1964,0.0621,0.6773,none
4b,base,q8_k_m,q4_boundary_pair_72_28,high,1400,0.9521,0.8007,0.9667,0.9893,0.0407,0.0443,0.1279,0.0493,0.7669,none
4b,base,q8_k_m,q4_boundary_pair_72_28,low,1400,0.9586,0.8579,0.9797,0.9907,0.015,0.0221,0.0857,0.0264,0.8407,none
4b,base,q8_k_m,q4_boundary_pair_72_28,medium,1400,0.9543,0.8429,0.972,0.9907,0.0329,0.0279,0.0979,0.0421,0.8175,none
4b,base,q8_k_m,q4_generalist_pair_72_28,extreme,1400,0.9536,0.735,0.9602,0.9907,0.0429,0.0457,0.2036,0.0536,0.694,none
4b,base,q8_k_m,q4_generalist_pair_72_28,high,1400,0.9643,0.8314,0.9676,0.9871,0.0271,0.0157,0.1321,0.0629,0.8064,none
4b,base,q8_k_m,q4_generalist_pair_72_28,low,1400,0.9464,0.8664,0.9766,0.9879,0.0143,0.005,0.0836,0.0379,0.8526,none
4b,base,q8_k_m,q4_generalist_pair_72_28,medium,1400,0.9636,0.8593,0.9718,0.9907,0.0257,0.0214,0.0943,0.0557,0.837,none
4b,degraded_instruct,base_f16,q2_amplifier_low_echo,extreme,1400,0.9186,0.4736,0.9177,0.9893,0.0557,0.3614,0.2514,0.0543,0.3617,none
4b,degraded_instruct,base_f16,q2_amplifier_low_echo,high,1400,0.9279,0.5193,0.935,0.9914,0.0486,0.3193,0.1893,0.0486,0.4233,none
4b,degraded_instruct,base_f16,q2_amplifier_low_echo,low,1400,0.9343,0.6571,0.9532,0.9886,0.0307,0.2193,0.1057,0.0357,0.5938,none
4b,degraded_instruct,base_f16,q2_amplifier_low_echo,medium,1400,0.9357,0.595,0.9444,0.9893,0.04,0.2779,0.1336,0.045,0.5145,none
4b,degraded_instruct,base_f16,q3_routed_tri_68,extreme,1400,0.9607,0.7507,0.9647,0.9857,0.0307,0.09,0.1564,0.0586,0.7081,none
4b,degraded_instruct,base_f16,q3_routed_tri_68,high,1400,0.9743,0.8171,0.9726,0.99,0.0193,0.0464,0.1264,0.0536,0.7893,none
4b,degraded_instruct,base_f16,q3_routed_tri_68,low,1400,0.9507,0.8664,0.9802,0.99,0.0129,0.03,0.0579,0.0357,0.8502,none
4b,degraded_instruct,base_f16,q3_routed_tri_68,medium,1400,0.9693,0.8679,0.9773,0.9886,0.02,0.035,0.0771,0.0414,0.8466,none
4b,degraded_instruct,base_f16,q3_stability_tri_72,extreme,1400,0.9643,0.7543,0.9644,0.9864,0.03,0.075,0.165,0.0593,0.7141,none
4b,degraded_instruct,base_f16,q3_stability_tri_72,high,1400,0.9729,0.845,0.9744,0.9943,0.0214,0.0386,0.105,0.0536,0.8198,none
4b,degraded_instruct,base_f16,q3_stability_tri_72,low,1400,0.9571,0.8807,0.9807,0.9879,0.0143,0.0214,0.0657,0.0271,0.8655,none
4b,degraded_instruct,base_f16,q3_stability_tri_72,medium,1400,0.9793,0.8629,0.978,0.9843,0.0121,0.0436,0.0836,0.0429,0.8417,none
4b,degraded_instruct,base_f16,q4_boundary_pair_72_28,extreme,1400,0.9543,0.7493,0.9625,0.9907,0.0386,0.0771,0.1657,0.0614,0.706,none
4b,degraded_instruct,base_f16,q4_boundary_pair_72_28,high,1400,0.9507,0.7964,0.9673,0.9921,0.0407,0.0443,0.1314,0.0479,0.7624,none
4b,degraded_instruct,base_f16,q4_boundary_pair_72_28,low,1400,0.9557,0.8864,0.981,0.9886,0.0093,0.0157,0.0607,0.0343,0.8739,none
4b,degraded_instruct,base_f16,q4_boundary_pair_72_28,medium,1400,0.9643,0.8436,0.9737,0.9886,0.0221,0.04,0.095,0.0493,0.8189,none
4b,degraded_instruct,base_f16,q4_generalist_pair_72_28,extreme,1400,0.96,0.775,0.9637,0.9857,0.0336,0.0421,0.1693,0.06,0.74,none
4b,degraded_instruct,base_f16,q4_generalist_pair_72_28,high,1400,0.9679,0.8314,0.9729,0.9929,0.0257,0.0236,0.1243,0.0457,0.8068,none
4b,degraded_instruct,base_f16,q4_generalist_pair_72_28,low,1400,0.9586,0.8843,0.9813,0.9936,0.01,0.0107,0.07,0.0336,0.8719,none
4b,degraded_instruct,base_f16,q4_generalist_pair_72_28,medium,1400,0.9643,0.8593,0.9746,0.9886,0.0214,0.0229,0.0957,0.0457,0.8383,none
4b,degraded_instruct,collapsed_q2_edge,q2_amplifier_low_echo,extreme,1400,0.4221,0.1364,0.6481,0.7514,0.2793,0.355,0.7921,0.7364,-0.1186,distractor_capture
4b,degraded_instruct,collapsed_q2_edge,q2_amplifier_low_echo,high,1400,0.4464,0.2093,0.6702,0.7686,0.2471,0.3171,0.535,0.7193,-0.007,cascade
4b,degraded_instruct,collapsed_q2_edge,q2_amplifier_low_echo,low,1400,0.6914,0.4,0.8323,0.8536,0.1264,0.2186,0.3071,0.2093,0.2833,none
4b,degraded_instruct,collapsed_q2_edge,q2_amplifier_low_echo,medium,1400,0.6007,0.3357,0.7759,0.8307,0.175,0.2636,0.3793,0.4114,0.1796,none
4b,degraded_instruct,collapsed_q2_edge,q3_routed_tri_68,extreme,1400,0.105,0.0593,0.3296,0.5907,0.4536,0.0707,0.8036,2.5414,-0.2823,cascade
4b,degraded_instruct,collapsed_q2_edge,q3_routed_tri_68,high,1400,0.1586,0.1129,0.4138,0.6657,0.3586,0.0421,0.5614,2.0086,-0.1485,cascade
4b,degraded_instruct,collapsed_q2_edge,q3_routed_tri_68,low,1400,0.3836,0.2821,0.6623,0.795,0.17,0.0371,0.2843,0.8143,0.1603,none
4b,degraded_instruct,collapsed_q2_edge,q3_routed_tri_68,medium,1400,0.2721,0.2114,0.5328,0.7071,0.265,0.0386,0.3879,1.4736,0.0195,cascade
4b,degraded_instruct,collapsed_q2_edge,q3_stability_tri_72,extreme,1400,0.12,0.06,0.3672,0.6064,0.4536,0.0664,0.8,2.285,-0.2676,cascade
4b,degraded_instruct,collapsed_q2_edge,q3_stability_tri_72,high,1400,0.1971,0.1343,0.4332,0.6736,0.38,0.0307,0.5514,1.8636,-0.1232,cascade
4b,degraded_instruct,collapsed_q2_edge,q3_stability_tri_72,low,1400,0.3779,0.2757,0.66,0.7843,0.1714,0.0293,0.2921,0.8064,0.1547,none
4b,degraded_instruct,collapsed_q2_edge,q3_stability_tri_72,medium,1400,0.3036,0.2364,0.5638,0.7443,0.2486,0.035,0.3943,1.3693,0.0548,cascade
4b,degraded_instruct,collapsed_q2_edge,q4_boundary_pair_72_28,extreme,1400,0.0443,0.0207,0.2034,0.5071,0.6079,0.0643,0.8336,3.2521,-0.4038,cascade
4b,degraded_instruct,collapsed_q2_edge,q4_boundary_pair_72_28,high,1400,0.075,0.045,0.2766,0.5764,0.4843,0.0379,0.5486,2.6443,-0.284,cascade
4b,degraded_instruct,collapsed_q2_edge,q4_boundary_pair_72_28,low,1400,0.1814,0.1293,0.4928,0.7007,0.23,0.0157,0.3014,1.3243,-0.0332,cascade
4b,degraded_instruct,collapsed_q2_edge,q4_boundary_pair_72_28,medium,1400,0.1393,0.1029,0.3862,0.6343,0.3436,0.0229,0.3943,2.08,-0.1403,cascade
4b,degraded_instruct,collapsed_q2_edge,q4_generalist_pair_72_28,extreme,1400,0.0264,0.0179,0.1801,0.5121,0.6071,0.0514,0.84,3.4779,-0.4157,cascade
4b,degraded_instruct,collapsed_q2_edge,q4_generalist_pair_72_28,high,1400,0.0571,0.0407,0.2602,0.5743,0.4736,0.025,0.615,2.7364,-0.2924,cascade
4b,degraded_instruct,collapsed_q2_edge,q4_generalist_pair_72_28,low,1400,0.1671,0.1293,0.494,0.7064,0.2236,0.0114,0.2864,1.3364,-0.0298,cascade
4b,degraded_instruct,collapsed_q2_edge,q4_generalist_pair_72_28,medium,1400,0.1107,0.09,0.3577,0.63,0.3443,0.0136,0.4221,2.2314,-0.1613,cascade
4b,degraded_instruct,damaged_q2,q2_amplifier_low_echo,extreme,1400,0.6507,0.2214,0.7893,0.8357,0.1943,0.3707,0.6607,0.1879,0.0267,distractor_capture
4b,degraded_instruct,damaged_q2,q2_amplifier_low_echo,high,1400,0.7279,0.31,0.8366,0.875,0.1636,0.3207,0.47,0.1364,0.1524,distractor_capture
4b,degraded_instruct,damaged_q2,q2_amplifier_low_echo,low,1400,0.8407,0.4864,0.9079,0.9493,0.105,0.22,0.2771,0.0421,0.3867,none
4b,degraded_instruct,damaged_q2,q2_amplifier_low_echo,medium,1400,0.805,0.4357,0.8809,0.8993,0.1157,0.2629,0.3321,0.0814,0.3178,none
4b,degraded_instruct,damaged_q2,q3_routed_tri_68,extreme,1400,0.4086,0.2164,0.626,0.7543,0.2586,0.085,0.6636,1.1843,0.0096,cascade
4b,degraded_instruct,damaged_q2,q3_routed_tri_68,high,1400,0.4786,0.3493,0.683,0.8143,0.2221,0.0464,0.4079,0.9214,0.1947,none
4b,degraded_instruct,damaged_q2,q3_routed_tri_68,low,1400,0.6979,0.5493,0.8584,0.8936,0.1043,0.0243,0.2179,0.2564,0.4829,none
4b,degraded_instruct,damaged_q2,q3_routed_tri_68,medium,1400,0.605,0.4614,0.7783,0.8564,0.1586,0.0307,0.3114,0.575,0.3541,none
4b,degraded_instruct,damaged_q2,q3_stability_tri_72,extreme,1400,0.455,0.2236,0.6576,0.7864,0.2607,0.0707,0.6521,1.0243,0.0278,distractor_capture
4b,degraded_instruct,damaged_q2,q3_stability_tri_72,high,1400,0.5029,0.3436,0.7004,0.8114,0.215,0.0379,0.4436,0.8264,0.1947,none
4b,degraded_instruct,damaged_q2,q3_stability_tri_72,low,1400,0.7143,0.5429,0.8624,0.8879,0.0971,0.0236,0.2493,0.2364,0.4772,none
4b,degraded_instruct,damaged_q2,q3_stability_tri_72,medium,1400,0.6279,0.4671,0.7899,0.8557,0.1414,0.0379,0.3314,0.5386,0.3637,none
4b,degraded_instruct,damaged_q2,q4_boundary_pair_72_28,extreme,1400,0.2071,0.1043,0.4716,0.6793,0.3607,0.0543,0.6743,1.88,-0.1627,cascade
4b,degraded_instruct,damaged_q2,q4_boundary_pair_72_28,high,1400,0.2979,0.2157,0.5351,0.74,0.2793,0.0407,0.455,1.5443,0.0102,cascade
4b,degraded_instruct,damaged_q2,q4_boundary_pair_72_28,low,1400,0.4464,0.3407,0.7155,0.8243,0.1457,0.0164,0.2507,0.665,0.2404,none
4b,degraded_instruct,damaged_q2,q4_boundary_pair_72_28,medium,1400,0.3936,0.305,0.6224,0.7693,0.2086,0.035,0.3264,1.1743,0.1506,none
4b,degraded_instruct,damaged_q2,q4_generalist_pair_72_28,extreme,1400,0.1643,0.0757,0.4234,0.6814,0.3664,0.0564,0.7614,2.155,-0.2142,cascade
4b,degraded_instruct,damaged_q2,q4_generalist_pair_72_28,high,1400,0.2343,0.175,0.4995,0.7257,0.3021,0.0243,0.4921,1.6779,-0.0438,cascade
4b,degraded_instruct,damaged_q2,q4_generalist_pair_72_28,low,1400,0.4257,0.3236,0.7168,0.8436,0.13,0.0143,0.2579,0.7007,0.2261,none
4b,degraded_instruct,damaged_q2,q4_generalist_pair_72_28,medium,1400,0.325,0.27,0.5993,0.7607,0.2157,0.0186,0.3564,1.2486,0.1106,none
4b,degraded_instruct,damaged_q3,q2_amplifier_low_echo,extreme,1400,0.8221,0.3307,0.8743,0.9807,0.1364,0.3593,0.4714,0.0593,0.1773,distractor_capture
4b,degraded_instruct,damaged_q3,q2_amplifier_low_echo,high,1400,0.8679,0.4557,0.909,0.9879,0.115,0.285,0.3129,0.0414,0.3371,none
4b,degraded_instruct,damaged_q3,q2_amplifier_low_echo,low,1400,0.9014,0.58,0.9372,0.9893,0.0686,0.2057,0.2071,0.0293,0.5002,none
4b,degraded_instruct,damaged_q3,q2_amplifier_low_echo,medium,1400,0.875,0.5257,0.9227,0.9914,0.095,0.2386,0.24,0.0471,0.4279,none
4b,degraded_instruct,damaged_q3,q3_routed_tri_68,extreme,1400,0.835,0.4879,0.9025,0.9586,0.135,0.0857,0.4307,0.0857,0.3915,none
4b,degraded_instruct,damaged_q3,q3_routed_tri_68,high,1400,0.8707,0.62,0.9309,0.9757,0.1043,0.0443,0.2821,0.0607,0.5543,none
4b,degraded_instruct,damaged_q3,q3_routed_tri_68,low,1400,0.9036,0.755,0.9564,0.9886,0.0636,0.0264,0.1514,0.0393,0.7166,none
4b,degraded_instruct,damaged_q3,q3_routed_tri_68,medium,1400,0.8914,0.7093,0.9453,0.9864,0.0907,0.0371,0.195,0.0479,0.6566,none
4b,degraded_instruct,damaged_q3,q3_stability_tri_72,extreme,1400,0.8386,0.5071,0.9046,0.9571,0.1357,0.0693,0.4129,0.0793,0.4156,none
4b,degraded_instruct,damaged_q3,q3_stability_tri_72,high,1400,0.8743,0.6107,0.9295,0.9814,0.1107,0.0371,0.305,0.055,0.5429,none
4b,degraded_instruct,damaged_q3,q3_stability_tri_72,low,1400,0.9129,0.7686,0.9595,0.9886,0.0529,0.0164,0.165,0.0364,0.7344,none
