signal,signal_strength,combo_size,combo,pass_rate,mean_score,packet_received_rate,classified_rate,route_rate,cascade_rate,avg_missing,avg_distractors,structural_survival,avg_structural_repairs,avg_functional_repairs,worst_task_rate
lora_candidate,0.78,8,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+SUPPRESSION+STATE_BUFFER,0.8361,0.864,0.7056,0.7944,0.0,0.0139,0.0583,0.6611,0.7267,0.5111,0.0083,0.7556
lora_candidate,0.78,9,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.8361,0.859,0.7722,0.7972,0.0,0.0,0.0472,0.9694,0.8377,0.5806,0.0139,0.7556
rag_like,0.48,10,FRAME+CLOCK+CARRIER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8361,0.8756,0.7222,0.7444,0.0,0.0028,0.0556,0.4806,0.8064,0.4139,0.0083,0.7333
kv_packet,0.64,10,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.8361,0.8723,0.75,0.7278,0.0,0.0111,0.0472,0.5361,0.8481,0.6333,0.0167,0.7333
rag_like,0.48,10,FRAME+CLOCK+CARRIER+ROUTER+PARITY+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8333,0.8772,0.7111,0.8528,0.6389,0.0111,0.1667,0.4778,0.8078,0.4611,0.025,0.7778
lora_candidate,0.78,8,FRAME+CLOCK+CARRIER+PARITY+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8333,0.8656,0.7667,0.8028,0.0,0.0056,0.05,0.8361,0.8316,0.0,0.0,0.7778
lora_candidate,0.78,8,FRAME+CARRIER+PARITY+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8333,0.8521,0.6417,0.775,0.0,0.0222,0.075,0.5778,0.8017,0.3167,0.0111,0.7778
kv_packet,0.64,11,FRAME+CLOCK+CARRIER+ROUTER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8333,0.8841,0.7083,0.8611,0.65,0.0028,0.2222,0.2083,0.8316,0.5667,0.0528,0.7556
lora_candidate,0.78,7,FRAME+CLOCK+CARRIER+CHECKSUM+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.8333,0.8718,0.7389,0.7722,0.0,0.0,0.0611,0.6167,0.7234,0.0,0.0,0.7556
lora_candidate,0.78,7,FRAME+CLOCK+CARRIER+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8333,0.8716,0.7278,0.8,0.0,0.0083,0.0722,0.5889,0.8321,0.0,0.0,0.7556
lora_candidate,0.78,9,FRAME+CLOCK+CARRIER+PARITY+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8333,0.8678,0.725,0.7806,0.0,0.0111,0.0556,0.6306,0.7485,0.4972,0.0083,0.7556
lora_candidate,0.78,7,FRAME+CLOCK+CARRIER+PARITY+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.8333,0.8661,0.7639,0.775,0.0,0.0194,0.0611,0.6667,0.8187,0.0,0.0,0.7556
lora_candidate,0.78,9,FRAME+CARRIER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8333,0.8545,0.6333,0.7806,0.0,0.0111,0.0583,0.6333,0.7429,0.0,0.0,0.7556
kv_packet,0.64,9,FRAME+CLOCK+CARRIER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8333,0.8722,0.7139,0.7611,0.0,0.0,0.0583,0.5528,0.8272,0.4417,0.0083,0.7333
lora_candidate,0.78,7,FRAME+CLOCK+CARRIER+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8333,0.8639,0.6972,0.7833,0.0,0.0111,0.0583,0.6333,0.7103,0.0,0.0,0.7333
lora_candidate,0.78,8,FRAME+CLOCK+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8333,0.8605,0.6722,0.7583,0.0,0.0194,0.0472,0.5722,0.7667,0.0,0.0,0.7333
kv_packet,0.64,8,FRAME+CLOCK+CARRIER+PARITY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8333,0.8599,0.6667,0.7944,0.0,0.025,0.0389,0.6528,0.6753,0.0,0.0,0.7333
kv_packet,0.64,9,FRAME+CLOCK+CARRIER+PARITY+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.8333,0.8543,0.6889,0.7861,0.0,0.0194,0.0833,0.6444,0.7969,0.4,0.0083,0.7333
rag_like,0.48,7,FRAME+CLOCK+CARRIER+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.8306,0.8585,0.7306,0.7,0.0,0.0306,0.0694,0.4722,0.796,0.0,0.0,0.8
rag_like,0.48,12,FRAME+CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8306,0.8807,0.7194,0.825,0.5972,0.0,0.2111,0.2306,0.7972,0.6667,0.0444,0.7778
kv_packet,0.64,6,FRAME+CLOCK+CARRIER+CHECKSUM+SUPPRESSION+STATE_BUFFER,0.8306,0.8571,0.6944,0.7722,0.0,0.0167,0.0556,0.6833,0.6616,0.0,0.0,0.7778
lora_candidate,0.78,8,FRAME+CLOCK+CARRIER+CHECKSUM+ECC+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.8306,0.8685,0.7389,0.7611,0.0,0.0083,0.0694,0.5806,0.7556,0.3806,0.0111,0.7556
kv_packet,0.64,9,FRAME+CLOCK+CARRIER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.8306,0.8671,0.725,0.7278,0.0,0.0028,0.0528,0.5861,0.821,0.5028,0.0083,0.7556
lora_candidate,0.78,9,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.8306,0.8586,0.725,0.7917,0.0,0.0,0.0417,0.8861,0.8682,0.5222,0.0222,0.7556
kv_packet,0.64,10,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8306,0.8749,0.7194,0.7917,0.0,0.0028,0.0778,0.5167,0.7869,0.0,0.0,0.7333
lora_candidate,0.78,8,FRAME+CLOCK+CARRIER+PARITY+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.8306,0.8689,0.7528,0.775,0.0,0.0083,0.0889,0.5667,0.8313,0.0,0.0,0.7333
lora_candidate,0.78,6,FRAME+CLOCK+CARRIER+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.8306,0.8564,0.7278,0.7722,0.0,0.0139,0.0611,0.7583,0.8144,0.0,0.0,0.7333
lora_candidate,0.78,8,FRAME+CLOCK+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.8306,0.8469,0.65,0.75,0.0,0.0056,0.0306,0.825,0.8219,0.5,0.0111,0.7333
lora_candidate,0.78,9,FRAME+CLOCK+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8306,0.8632,0.6833,0.7611,0.0,0.0056,0.0583,0.5917,0.8142,0.4556,0.0111,0.7111
rag_like,0.48,9,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.8306,0.8481,0.7444,0.6972,0.0,0.0111,0.0556,0.7778,0.8269,0.5111,0.0083,0.7111
lora_candidate,0.78,11,FRAME+CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8306,0.879,0.75,0.875,0.575,0.0111,0.2333,0.2778,0.7606,0.8833,0.0361,0.6889
kv_packet,0.64,7,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+GAIN_CLAMP,0.8278,0.8496,0.7194,0.7333,0.0,0.0056,0.0361,0.8722,0.7631,0.4528,0.0028,0.8
lora_candidate,0.78,8,FRAME+CLOCK+PARITY+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8278,0.8699,0.7083,0.7722,0.0,0.0194,0.0444,0.5556,0.7611,0.0,0.0,0.7556
kv_packet,0.64,6,FRAME+CLOCK+CARRIER+PARITY+STATE_BUFFER+GAIN_CLAMP,0.8278,0.8488,0.7056,0.8056,0.0,0.0111,0.0444,0.9583,0.7204,0.0,0.0,0.7556
lora_candidate,0.78,8,FRAME+CLOCK+CARRIER+ROUTER+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8278,0.8885,0.7694,0.8722,0.625,0.0139,0.2222,0.225,0.8396,0.0,0.0,0.7333
lora_candidate,0.78,8,FRAME+CLOCK+CARRIER+PARITY+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION,0.8278,0.865,0.7806,0.7472,0.0,0.0139,0.0583,0.6917,0.8333,0.3833,0.0167,0.7333
lora_candidate,0.78,9,FRAME+CLOCK+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8278,0.863,0.6611,0.7528,0.0,0.0028,0.0528,0.5667,0.8213,0.5917,0.0056,0.7111
lora_candidate,0.78,7,FRAME+CLOCK+CARRIER+CHECKSUM+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.8278,0.8628,0.7083,0.7917,0.0,0.0,0.0528,0.7472,0.8083,0.0,0.0,0.7111
lora_candidate,0.78,6,FRAME+CLOCK+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8278,0.8596,0.6694,0.7556,0.0,0.0083,0.0472,0.6278,0.7833,0.0,0.0,0.7111
lora_candidate,0.78,7,FRAME+CLOCK+CARRIER+PARITY+ECC+REDUNDANCY+SUPPRESSION,0.8278,0.8588,0.7694,0.7361,0.0,0.0333,0.0556,0.6556,0.8357,0.2889,0.0083,0.7111
kv_packet,0.64,10,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.8278,0.8652,0.7028,0.7833,0.0,0.0028,0.0722,0.6222,0.8067,0.5889,0.0167,0.6667
kv_packet,0.64,9,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.8278,0.8618,0.7222,0.7528,0.0,0.0056,0.0556,0.6778,0.8062,0.575,0.0056,0.6667
lora_candidate,0.78,11,FRAME+CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.825,0.8811,0.7806,0.8778,0.65,0.0028,0.2222,0.45,0.8538,0.6472,0.0667,0.7778
lora_candidate,0.78,7,FRAME+CLOCK+CARRIER+ECC+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.825,0.8664,0.7278,0.7361,0.0,0.0111,0.0556,0.5694,0.8393,0.0,0.0,0.7778
lora_candidate,0.78,9,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.825,0.8615,0.7333,0.8222,0.0,0.0,0.0639,0.8583,0.8111,0.0,0.0,0.7778
rag_like,0.48,9,FRAME+CLOCK+CARRIER+PARITY+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.825,0.8556,0.6389,0.7556,0.0,0.0111,0.0667,0.5472,0.7747,0.0,0.0,0.7778
kv_packet,0.64,9,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.825,0.8666,0.7444,0.7833,0.0,0.0056,0.0556,0.7222,0.8463,0.4806,0.0222,0.7556
lora_candidate,0.78,9,FRAME+CLOCK+PARITY+CHECKSUM+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.825,0.8657,0.7056,0.7694,0.0,0.0139,0.0417,0.6389,0.712,0.6361,0.0194,0.7556
lora_candidate,0.78,6,FRAME+CLOCK+CARRIER+CHECKSUM+REDUNDANCY+STATE_BUFFER,0.825,0.8592,0.7694,0.8139,0.0,0.0,0.0528,0.975,0.8153,0.0,0.0,0.7556
lora_candidate,0.78,7,FRAME+CLOCK+CARRIER+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER,0.825,0.8561,0.7472,0.7694,0.0,0.0,0.0361,0.9333,0.8548,0.2694,0.0111,0.7556
lora_candidate,0.78,7,FRAME+CLOCK+CARRIER+ECC+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.825,0.8544,0.7361,0.8028,0.0,0.0056,0.0694,0.8667,0.831,0.0,0.0,0.7556
kv_packet,0.64,10,FRAME+CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.825,0.871,0.7278,0.8472,0.6583,0.0028,0.2,0.5639,0.8183,0.5972,0.075,0.7333
kv_packet,0.64,8,FRAME+CLOCK+CARRIER+CHECKSUM+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.825,0.8662,0.7167,0.75,0.0,0.0111,0.0861,0.4722,0.8052,0.0,0.0,0.7333
lora_candidate,0.78,8,FRAME+CLOCK+CARRIER+CHECKSUM+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.825,0.8581,0.7111,0.7806,0.0,0.0111,0.0583,0.7361,0.7031,0.3972,0.0028,0.7333
kv_packet,0.64,6,FRAME+CLOCK+CARRIER+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.825,0.8561,0.7278,0.725,0.0,0.0194,0.0806,0.5667,0.8343,0.0,0.0,0.7333
lora_candidate,0.78,9,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.825,0.8747,0.6861,0.8583,0.65,0.0028,0.1833,0.4944,0.8389,0.5861,0.1028,0.7111
lora_candidate,0.78,7,FRAME+CLOCK+CARRIER+CHECKSUM+ECC+STATE_BUFFER+GAIN_CLAMP,0.825,0.8633,0.75,0.8111,0.0,0.0,0.0417,0.9139,0.7548,0.3167,0.0111,0.7111
lora_candidate,0.78,8,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.825,0.8604,0.7222,0.7917,0.0,0.0028,0.0833,0.7056,0.6549,0.0,0.0,0.7111
lora_candidate,0.78,5,FRAME+CLOCK+CARRIER+SUPPRESSION+STATE_BUFFER,0.825,0.8595,0.7222,0.7778,0.0,0.0306,0.0528,0.6667,0.6956,0.0,0.0,0.6889
lora_candidate,0.78,7,FRAME+CLOCK+CARRIER+PARITY+ECC+STATE_BUFFER+GAIN_CLAMP,0.825,0.8549,0.7361,0.775,0.0,0.0111,0.0444,0.8694,0.7774,0.3722,0.0028,0.6889
lora_candidate,0.78,7,FRAME+CLOCK+CARRIER+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.825,0.8604,0.725,0.7222,0.0,0.0167,0.0694,0.5444,0.8381,0.0,0.0,0.6444
rag_like,0.48,10,FRAME+CLOCK+CARRIER+PARITY+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8222,0.8668,0.6472,0.7472,0.0,0.0028,0.0556,0.4639,0.8011,0.4194,0.0139,0.7778
lora_candidate,0.78,10,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.8222,0.8641,0.7417,0.8,0.0,0.0111,0.0722,0.7028,0.8333,0.7111,0.0083,0.7778
lora_candidate,0.78,9,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8222,0.863,0.7333,0.75,0.0,0.0028,0.0667,0.6556,0.6972,0.0,0.0,0.7778
lora_candidate,0.78,8,FRAME+CLOCK+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.8222,0.8627,0.7056,0.7944,0.0,0.0111,0.0472,0.7306,0.7573,0.3306,0.0028,0.7778
kv_packet,0.64,10,FRAME+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8222,0.8562,0.6611,0.7472,0.0,0.0167,0.0528,0.5806,0.7767,0.5944,0.0111,0.7778
kv_packet,0.64,8,FRAME+CLOCK+CARRIER+PARITY+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8222,0.8531,0.7167,0.7917,0.0,0.0056,0.0694,0.8333,0.7962,0.0,0.0,0.7778
lora_candidate,0.78,6,FRAME+CLOCK+CARRIER+CHECKSUM+SUPPRESSION+STATE_BUFFER,0.8222,0.858,0.725,0.7639,0.0,0.0139,0.0583,0.7167,0.6856,0.0,0.0,0.7556
lora_candidate,0.78,9,FRAME+CLOCK+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.8222,0.8549,0.6417,0.7778,0.0,0.0028,0.0556,0.6833,0.796,0.6167,0.0111,0.7556
lora_candidate,0.78,9,FRAME+CLOCK+CARRIER+ROUTER+PARITY+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8222,0.8791,0.75,0.8833,0.6278,0.0083,0.2611,0.2417,0.8241,0.0,0.0,0.7333
kv_packet,0.64,10,FRAME+CLOCK+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8222,0.8651,0.6778,0.7167,0.0,0.0056,0.05,0.4889,0.8017,0.6222,0.0111,0.7333
lora_candidate,0.78,9,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.8222,0.8621,0.8028,0.7639,0.0,0.0,0.0694,0.8417,0.8873,0.5306,0.0111,0.7333
lora_candidate,0.78,8,FRAME+CLOCK+CARRIER+PARITY+ECC+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8222,0.8539,0.7611,0.8194,0.0,0.0111,0.0556,0.9917,0.7465,0.4083,0.0139,0.7333
lora_candidate,0.78,8,FRAME+CARRIER+CHECKSUM+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8222,0.8527,0.6222,0.7583,0.0,0.0139,0.0556,0.5944,0.6892,0.4111,0.0056,0.7333
lora_candidate,0.78,6,FRAME+CLOCK+CHECKSUM+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8222,0.8517,0.6611,0.7389,0.0,0.0111,0.0583,0.6361,0.6407,0.0,0.0,0.7333
lora_candidate,0.78,7,FRAME+CLOCK+CARRIER+PARITY+ECC+REDUNDANCY+COMPRESSION,0.8222,0.8449,0.8111,0.7194,0.0,0.0361,0.0306,0.9639,0.846,0.3444,0.0139,0.7333
lora_candidate,0.78,8,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+SUPPRESSION+GAIN_CLAMP,0.8222,0.8676,0.7583,0.7083,0.0,0.0,0.0556,0.6,0.7694,0.5667,0.0028,0.7111
kv_packet,0.64,7,FRAME+CLOCK+CARRIER+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.8222,0.8623,0.7444,0.7611,0.0,0.0194,0.0667,0.6333,0.7718,0.0,0.0,0.7111
lora_candidate,0.78,9,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.8222,0.86,0.725,0.8056,0.0,0.0222,0.0583,0.7389,0.7167,0.6583,0.0028,0.7111
kv_packet,0.64,8,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.8222,0.8575,0.7361,0.7806,0.0,0.0,0.0444,0.8944,0.8139,0.0,0.0,0.7111
lora_candidate,0.78,8,FRAME+CARRIER+PARITY+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8222,0.8522,0.6583,0.7611,0.0,0.0278,0.0444,0.6444,0.6646,0.3528,0.0028,0.7111
kv_packet,0.64,9,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8222,0.8596,0.7861,0.7639,0.0,0.0028,0.075,0.8167,0.7914,0.0,0.0,0.6889
kv_packet,0.64,7,FRAME+CLOCK+CARRIER+PARITY+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.8222,0.857,0.7389,0.6639,0.0,0.025,0.0528,0.5111,0.8258,0.0,0.0,0.6889
lora_candidate,0.78,8,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.8222,0.8553,0.6778,0.7611,0.0,0.0028,0.0611,0.6972,0.8035,0.0,0.0,0.6889
lora_candidate,0.78,8,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.8194,0.8643,0.7444,0.7472,0.0,0.0111,0.075,0.5972,0.6878,0.0,0.0,0.7778
lora_candidate,0.78,6,FRAME+CLOCK+CARRIER+ECC+SUPPRESSION+STATE_BUFFER,0.8194,0.8523,0.725,0.75,0.0,0.0333,0.0583,0.675,0.6796,0.0,0.0,0.7778
lora_candidate,0.78,8,FRAME+CARRIER+PARITY+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8194,0.8519,0.6222,0.7611,0.0,0.0278,0.0528,0.5528,0.7566,0.0,0.0,0.7778
kv_packet,0.64,8,FRAME+CLOCK+CARRIER+CHECKSUM+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8194,0.8617,0.6972,0.7611,0.0,0.0,0.0722,0.6167,0.6833,0.0,0.0,0.7556
lora_candidate,0.78,8,CLOCK+CARRIER+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8194,0.8576,0.6361,0.7194,0.0,0.0,0.0444,0.5583,0.7382,0.0,0.0,0.7556
lora_candidate,0.78,8,FRAME+CLOCK+CARRIER+PARITY+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.8194,0.855,0.7139,0.7778,0.0,0.0222,0.0667,0.7028,0.7781,0.0,0.0,0.7556
rag_like,0.48,9,FRAME+CLOCK+CARRIER+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8194,0.849,0.6583,0.75,0.0,0.0194,0.0806,0.5806,0.7648,0.0,0.0,0.7556
lora_candidate,0.78,10,FRAME+CLOCK+CARRIER+ROUTER+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8194,0.8854,0.7528,0.8917,0.6111,0.0056,0.2472,0.2389,0.8006,0.0,0.0,0.7333
lora_candidate,0.78,10,FRAME+CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8194,0.8742,0.725,0.8722,0.5556,0.0139,0.2417,0.25,0.7597,0.7,0.0306,0.7333
lora_candidate,0.78,8,FRAME+CLOCK+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.8194,0.8551,0.6972,0.7639,0.0,0.0083,0.05,0.7611,0.8115,0.6444,0.0139,0.7333
kv_packet,0.64,8,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.8194,0.8546,0.7528,0.7083,0.0,0.0,0.0472,0.8056,0.8076,0.0,0.0,0.7333
kv_packet,0.64,8,FRAME+CLOCK+CARRIER+PARITY+ECC+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.8194,0.8486,0.7444,0.7083,0.0,0.0139,0.0444,0.8222,0.8365,0.2778,0.0167,0.7333
kv_packet,0.64,9,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION,0.8194,0.8539,0.7389,0.6528,0.0,0.0167,0.0306,0.6389,0.8194,0.55,0.0111,0.6889
kv_packet,0.64,8,FRAME+CARRIER+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8194,0.8505,0.6278,0.7167,0.0,0.0056,0.0528,0.5861,0.7566,0.0,0.0,0.6667
kv_packet,0.64,10,FRAME+CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.8194,0.8721,0.7417,0.8528,0.6611,0.0028,0.225,0.4722,0.8539,0.6222,0.0806,0.6222
lora_candidate,0.78,11,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8167,0.8797,0.6944,0.8611,0.6111,0.0083,0.2222,0.2028,0.8091,0.7028,0.075,0.7556
lora_candidate,0.78,10,FRAME+CLOCK+CARRIER+ROUTER+PARITY+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.8167,0.8746,0.7694,0.8639,0.6361,0.0167,0.2472,0.2972,0.8242,0.5583,0.0528,0.7556
lora_candidate,0.78,8,FRAME+CLOCK+CARRIER+PARITY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8167,0.8624,0.7194,0.7917,0.0,0.0167,0.075,0.6361,0.6924,0.0,0.0,0.7556
lora_candidate,0.78,6,FRAME+CLOCK+CARRIER+CHECKSUM+SUPPRESSION+GAIN_CLAMP,0.8167,0.8581,0.7444,0.7028,0.0,0.0167,0.0556,0.6167,0.7125,0.0,0.0,0.7556
lora_candidate,0.78,5,FRAME+CLOCK+CARRIER+REDUNDANCY+STATE_BUFFER,0.8167,0.8517,0.7833,0.8083,0.0,0.0139,0.05,1.0389,0.8328,0.0,0.0,0.7556
lora_candidate,0.78,4,FRAME+CLOCK+CARRIER+STATE_BUFFER,0.8167,0.8473,0.7222,0.7972,0.0,0.025,0.0444,0.9278,0.7125,0.0,0.0,0.7556
rag_like,0.48,7,FRAME+CLOCK+CARRIER+CHECKSUM+ECC+REDUNDANCY+GAIN_CLAMP,0.8167,0.8424,0.75,0.675,0.0,0.0056,0.0778,0.8028,0.8325,0.2889,0.0139,0.7556
kv_packet,0.64,11,FRAME+CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8167,0.8698,0.7389,0.85,0.6556,0.0,0.2222,0.4972,0.8336,0.6056,0.0306,0.7333
