substrate,quant,stack,task_id,family,pressure_band,score,passed,clean_passed,classified,cascaded,echo,missing_required,distractors_active,primary_failure
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.69,False,False,True,True,False,0,0,cascade
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.18,False,False,False,False,False,3,0,classification_miss
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.53,False,False,True,False,False,2,1,primitive_gap
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.38,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.58,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.62,False,False,True,True,False,0,1,cascade
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.4,False,False,True,False,False,3,0,primitive_gap
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.0,False,False,False,True,False,3,0,cascade
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.69,False,False,True,True,False,0,0,cascade
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.49,False,False,True,True,False,1,0,cascade
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.0,False,False,False,False,False,4,0,classification_miss
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.46,False,False,True,False,False,2,2,primitive_gap
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.49,False,False,True,True,False,1,0,cascade
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.09,False,False,True,True,False,3,0,cascade
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.07,False,False,False,True,False,2,0,cascade
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.0,False,False,False,True,False,3,0,cascade
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.49,False,False,True,True,False,1,0,cascade
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.18,False,False,False,False,False,3,0,classification_miss
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.18,False,False,False,False,False,3,0,classification_miss
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.18,False,False,False,False,False,3,0,classification_miss
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.86,True,False,True,False,False,0,2,distractor_capture
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,spatial_dynamic_occlusion_high,spatial,high,0.69,False,False,True,True,False,0,0,cascade
