model,substrate,quant,stack,family,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_structural_25_75,spatial,560,0.2321,0.2,0.478,0.6232,0.2071,0.025,0.3,1.8089,0.0184,classification_miss
35b_a3b_moe,instruct,collapsed_q2_edge,q2_structural_amplifier,adversarial,560,0.8393,0.3696,0.8928,0.9946,0.1125,0.3143,0.4393,0.0607,0.2349,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_structural_amplifier,boundary,560,0.7768,0.3393,0.8702,0.9875,0.175,0.2911,0.4821,0.0589,0.1871,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_structural_amplifier,coding,560,0.6607,0.3732,0.8,0.7768,0.1286,0.2696,0.3482,0.3179,0.237,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_structural_amplifier,epistemic,560,0.6768,0.3607,0.799,0.7982,0.1482,0.2643,0.425,0.2732,0.2157,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_structural_amplifier,forensic,560,0.7554,0.3946,0.8573,0.9929,0.1214,0.2554,0.4482,0.2643,0.2581,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_structural_amplifier,generalist,560,0.6214,0.3714,0.776,0.75,0.125,0.2554,0.4125,0.3768,0.231,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_structural_amplifier,math,560,0.5929,0.3393,0.7586,0.7589,0.1196,0.2464,0.4321,0.5732,0.1909,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_structural_amplifier,planning,560,0.6589,0.3732,0.7911,0.7357,0.1304,0.2571,0.3875,0.3036,0.2365,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_structural_amplifier,rhetoric,560,0.6089,0.3393,0.7602,0.7464,0.1304,0.2893,0.4125,0.4732,0.1857,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_structural_amplifier,spatial,560,0.6696,0.3911,0.7873,0.7625,0.1357,0.2429,0.3393,0.3929,0.255,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_60,adversarial,560,0.4518,0.3161,0.7075,0.9179,0.1768,0.0357,0.3536,1.1071,0.1722,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_60,boundary,560,0.4732,0.2643,0.6994,0.9214,0.175,0.0821,0.4714,1.0875,0.1033,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_60,coding,560,0.3232,0.2393,0.5775,0.7,0.1696,0.0464,0.3357,1.4625,0.0791,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_60,epistemic,560,0.2857,0.2143,0.5712,0.7125,0.2,0.0214,0.3786,1.2518,0.0571,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_60,forensic,560,0.3518,0.2714,0.6058,0.8786,0.2089,0.0518,0.4179,1.3786,0.096,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_60,generalist,560,0.2875,0.2179,0.5583,0.6929,0.2232,0.0571,0.3911,1.3482,0.0408,cascade
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_60,math,560,0.2589,0.1964,0.5468,0.6964,0.1732,0.0357,0.3964,1.6893,0.0211,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_60,planning,560,0.3768,0.2929,0.5993,0.7179,0.1696,0.0286,0.3411,1.3429,0.1418,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_60,rhetoric,560,0.2607,0.2161,0.5332,0.7089,0.2018,0.0268,0.4018,1.6518,0.0354,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_60,spatial,560,0.3393,0.2589,0.5728,0.7054,0.1964,0.05,0.3196,1.4357,0.0926,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_65,adversarial,560,0.5268,0.3696,0.7437,0.9607,0.1964,0.0589,0.4143,0.9179,0.2199,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_65,boundary,560,0.55,0.3446,0.7485,0.9571,0.1857,0.0429,0.4679,0.8393,0.201,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_65,coding,560,0.3286,0.2518,0.6036,0.725,0.1839,0.0446,0.3232,1.3179,0.0959,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_65,epistemic,560,0.3089,0.2482,0.5978,0.7268,0.2089,0.0339,0.3804,1.1232,0.0922,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_65,forensic,560,0.4304,0.3214,0.655,0.9125,0.1893,0.0304,0.3768,1.2179,0.1675,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_65,generalist,560,0.2768,0.2107,0.5793,0.7,0.1714,0.0554,0.3768,1.2946,0.0533,classification_miss
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_65,math,560,0.3339,0.25,0.5873,0.7232,0.1696,0.0518,0.3875,1.5161,0.0819,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_65,planning,560,0.3964,0.3268,0.6252,0.725,0.1589,0.0286,0.3036,1.225,0.1879,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_65,rhetoric,560,0.3107,0.2339,0.5696,0.7107,0.1786,0.0357,0.4089,1.4714,0.0669,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_65,spatial,560,0.3768,0.2857,0.5924,0.725,0.1571,0.0357,0.2982,1.3982,0.1377,none
35b_a3b_moe,instruct,collapsed_q2_edge,stability_first_tri_70,adversarial,560,0.4946,0.3268,0.7427,0.95,0.1982,0.0464,0.4054,0.8804,0.1816,none
35b_a3b_moe,instruct,collapsed_q2_edge,stability_first_tri_70,boundary,560,0.5768,0.3821,0.7565,0.9429,0.2,0.0286,0.45,0.7696,0.2419,none
35b_a3b_moe,instruct,collapsed_q2_edge,stability_first_tri_70,coding,560,0.4339,0.3375,0.6708,0.7946,0.1786,0.0482,0.3018,1.0643,0.1969,none
35b_a3b_moe,instruct,collapsed_q2_edge,stability_first_tri_70,epistemic,560,0.3821,0.2929,0.6399,0.7554,0.1875,0.0232,0.3911,1.0,0.1507,none
35b_a3b_moe,instruct,collapsed_q2_edge,stability_first_tri_70,forensic,560,0.4929,0.3607,0.6884,0.9089,0.1643,0.0446,0.3625,1.0929,0.2189,none
35b_a3b_moe,instruct,collapsed_q2_edge,stability_first_tri_70,generalist,560,0.2929,0.2143,0.6099,0.7179,0.1821,0.0429,0.4304,1.1232,0.0605,none
35b_a3b_moe,instruct,collapsed_q2_edge,stability_first_tri_70,math,560,0.3714,0.275,0.6291,0.7411,0.1661,0.0161,0.3946,1.3339,0.1237,none
35b_a3b_moe,instruct,collapsed_q2_edge,stability_first_tri_70,planning,560,0.4786,0.3857,0.679,0.75,0.1446,0.0411,0.3179,1.0304,0.2572,none
35b_a3b_moe,instruct,collapsed_q2_edge,stability_first_tri_70,rhetoric,560,0.3161,0.2429,0.5991,0.7232,0.1571,0.0232,0.3857,1.3625,0.0921,none
35b_a3b_moe,instruct,collapsed_q2_edge,stability_first_tri_70,spatial,560,0.4089,0.3429,0.6351,0.75,0.1625,0.0286,0.3429,1.1804,0.2019,none
35b_a3b_moe,instruct,damaged_q2,cognitive_structural_25_75,adversarial,560,0.625,0.4643,0.7907,0.9554,0.1554,0.0214,0.3321,0.7357,0.35,none
35b_a3b_moe,instruct,damaged_q2,cognitive_structural_25_75,boundary,560,0.6589,0.4589,0.7988,0.9536,0.1232,0.0304,0.3786,0.7,0.3506,none
35b_a3b_moe,instruct,damaged_q2,cognitive_structural_25_75,coding,560,0.5214,0.4071,0.7275,0.8214,0.1196,0.0286,0.2768,0.9232,0.2972,none
35b_a3b_moe,instruct,damaged_q2,cognitive_structural_25_75,epistemic,560,0.5089,0.3821,0.7333,0.8339,0.1554,0.0179,0.3786,0.7036,0.2665,none
35b_a3b_moe,instruct,damaged_q2,cognitive_structural_25_75,forensic,560,0.5643,0.4375,0.7407,0.9321,0.1357,0.0304,0.3589,0.8714,0.3184,none
35b_a3b_moe,instruct,damaged_q2,cognitive_structural_25_75,generalist,560,0.4804,0.3714,0.726,0.8232,0.1304,0.0286,0.3036,0.8089,0.2619,none
35b_a3b_moe,instruct,damaged_q2,cognitive_structural_25_75,math,560,0.4929,0.3857,0.7092,0.8125,0.1161,0.0179,0.3625,1.0304,0.2668,none
35b_a3b_moe,instruct,damaged_q2,cognitive_structural_25_75,planning,560,0.6071,0.4911,0.7598,0.8482,0.1357,0.0196,0.2661,0.7393,0.3882,none
35b_a3b_moe,instruct,damaged_q2,cognitive_structural_25_75,rhetoric,560,0.4679,0.35,0.7053,0.8125,0.1071,0.0161,0.3768,0.9839,0.2353,none
35b_a3b_moe,instruct,damaged_q2,cognitive_structural_25_75,spatial,560,0.5482,0.4143,0.722,0.8161,0.1304,0.0143,0.3018,0.8875,0.3038,none
35b_a3b_moe,instruct,damaged_q2,cyber_structural_25_75,adversarial,560,0.7661,0.5589,0.8819,0.9839,0.1036,0.0375,0.3107,0.3446,0.4783,none
35b_a3b_moe,instruct,damaged_q2,cyber_structural_25_75,boundary,560,0.8125,0.5411,0.885,0.9911,0.1411,0.0321,0.3625,0.2518,0.4507,none
35b_a3b_moe,instruct,damaged_q2,cyber_structural_25_75,coding,560,0.5125,0.3893,0.7239,0.7732,0.1179,0.0321,0.3089,0.8464,0.2805,none
35b_a3b_moe,instruct,damaged_q2,cyber_structural_25_75,epistemic,560,0.4732,0.3589,0.71,0.7839,0.1304,0.0107,0.3375,0.8,0.2507,none
35b_a3b_moe,instruct,damaged_q2,cyber_structural_25_75,forensic,560,0.6,0.4446,0.776,0.9839,0.1589,0.0143,0.325,0.7268,0.3318,none
35b_a3b_moe,instruct,damaged_q2,cyber_structural_25_75,generalist,560,0.4911,0.3786,0.7265,0.7929,0.1304,0.0446,0.2786,0.7946,0.2685,none
35b_a3b_moe,instruct,damaged_q2,cyber_structural_25_75,math,560,0.4161,0.325,0.677,0.775,0.1625,0.0179,0.35,1.1054,0.1894,none
35b_a3b_moe,instruct,damaged_q2,cyber_structural_25_75,planning,560,0.5554,0.45,0.7393,0.7732,0.1464,0.0232,0.25,0.75,0.3439,none
35b_a3b_moe,instruct,damaged_q2,cyber_structural_25_75,rhetoric,560,0.4411,0.3446,0.67,0.7589,0.1661,0.0286,0.3232,1.0375,0.2114,none
35b_a3b_moe,instruct,damaged_q2,cyber_structural_25_75,spatial,560,0.5036,0.3946,0.7036,0.7768,0.1321,0.0232,0.2607,0.9446,0.2823,none
35b_a3b_moe,instruct,damaged_q2,q2_structural_amplifier,adversarial,560,0.825,0.425,0.8894,0.9875,0.1446,0.3071,0.3696,0.0464,0.2883,none
35b_a3b_moe,instruct,damaged_q2,q2_structural_amplifier,boundary,560,0.8536,0.4,0.8948,0.9857,0.1143,0.2786,0.4339,0.0518,0.2727,none
35b_a3b_moe,instruct,damaged_q2,q2_structural_amplifier,coding,560,0.8804,0.4875,0.9083,0.9429,0.0714,0.2732,0.3179,0.0446,0.3838,none
35b_a3b_moe,instruct,damaged_q2,q2_structural_amplifier,epistemic,560,0.8429,0.45,0.8942,0.9375,0.1054,0.2446,0.3804,0.0607,0.336,none
35b_a3b_moe,instruct,damaged_q2,q2_structural_amplifier,forensic,560,0.8625,0.4554,0.9113,0.9946,0.0911,0.2786,0.3393,0.0571,0.3423,none
35b_a3b_moe,instruct,damaged_q2,q2_structural_amplifier,generalist,560,0.8143,0.4268,0.8819,0.875,0.0696,0.2786,0.3679,0.0804,0.3167,none
35b_a3b_moe,instruct,damaged_q2,q2_structural_amplifier,math,560,0.8071,0.4536,0.876,0.8696,0.1018,0.25,0.3554,0.1089,0.3392,none
35b_a3b_moe,instruct,damaged_q2,q2_structural_amplifier,planning,560,0.7964,0.4375,0.8769,0.8893,0.1268,0.2607,0.3196,0.0589,0.3188,none
35b_a3b_moe,instruct,damaged_q2,q2_structural_amplifier,rhetoric,560,0.8143,0.4589,0.883,0.8661,0.0804,0.2446,0.3661,0.0875,0.3522,none
35b_a3b_moe,instruct,damaged_q2,q2_structural_amplifier,spatial,560,0.8429,0.4518,0.8923,0.9089,0.0929,0.275,0.3375,0.0643,0.3387,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_60,adversarial,560,0.8054,0.5589,0.8917,0.9857,0.1125,0.0554,0.3518,0.2571,0.4731,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_60,boundary,560,0.7964,0.5179,0.8867,0.9821,0.15,0.0679,0.3875,0.1982,0.4184,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_60,coding,560,0.6875,0.5393,0.8141,0.8732,0.1179,0.0429,0.2571,0.5357,0.448,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_60,epistemic,560,0.5857,0.4446,0.7861,0.8518,0.1429,0.025,0.3804,0.4982,0.3414,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_60,forensic,560,0.6893,0.525,0.8188,0.9804,0.1375,0.0321,0.3089,0.5554,0.4248,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_60,generalist,560,0.6304,0.4893,0.8012,0.8554,0.1304,0.0429,0.3393,0.4875,0.3901,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_60,math,560,0.5875,0.4482,0.7617,0.8107,0.1018,0.0357,0.3214,0.7661,0.3465,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_60,planning,560,0.7036,0.525,0.8183,0.8518,0.1036,0.0554,0.2911,0.5,0.4346,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_60,rhetoric,560,0.6179,0.4375,0.7788,0.8571,0.1125,0.0232,0.3768,0.6625,0.3358,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_60,spatial,560,0.6232,0.4786,0.7725,0.8268,0.1393,0.0339,0.2786,0.6464,0.3754,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_65,adversarial,560,0.8304,0.5768,0.9106,0.9946,0.1196,0.0375,0.3179,0.1554,0.5002,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_65,boundary,560,0.8768,0.625,0.9275,0.9893,0.0964,0.0429,0.325,0.0964,0.5567,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_65,coding,560,0.6946,0.5304,0.82,0.8536,0.1071,0.05,0.2821,0.4821,0.4415,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_65,epistemic,560,0.6804,0.5107,0.8276,0.8839,0.1214,0.0232,0.3214,0.3893,0.4245,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_65,forensic,560,0.7554,0.5411,0.8588,0.9911,0.1232,0.0482,0.3339,0.3893,0.4483,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_65,generalist,560,0.6321,0.4732,0.7949,0.8232,0.1107,0.0375,0.325,0.5107,0.381,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_65,math,560,0.6036,0.4393,0.7731,0.8018,0.1268,0.0321,0.3571,0.6518,0.3337,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_65,planning,560,0.7554,0.5929,0.8488,0.8607,0.1036,0.025,0.2536,0.3625,0.5184,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_65,rhetoric,560,0.6554,0.4661,0.801,0.8429,0.1107,0.0321,0.3554,0.5393,0.371,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_65,spatial,560,0.7143,0.5482,0.8237,0.8661,0.0982,0.0446,0.275,0.4911,0.4633,none
35b_a3b_moe,instruct,damaged_q2,stability_first_tri_70,adversarial,560,0.8571,0.5625,0.9182,0.9911,0.1107,0.0286,0.3857,0.1,0.4877,none
35b_a3b_moe,instruct,damaged_q2,stability_first_tri_70,boundary,560,0.8625,0.5482,0.9235,0.9964,0.1232,0.0482,0.3768,0.0554,0.4687,none
35b_a3b_moe,instruct,damaged_q2,stability_first_tri_70,coding,560,0.7429,0.5464,0.8545,0.8839,0.1107,0.0536,0.2679,0.3357,0.4643,none
35b_a3b_moe,instruct,damaged_q2,stability_first_tri_70,epistemic,560,0.7446,0.5411,0.8539,0.8857,0.1,0.0393,0.3214,0.3018,0.4624,none
35b_a3b_moe,instruct,damaged_q2,stability_first_tri_70,forensic,560,0.7857,0.5643,0.871,0.9893,0.1339,0.0375,0.3357,0.3179,0.4739,none
35b_a3b_moe,instruct,damaged_q2,stability_first_tri_70,generalist,560,0.7196,0.5304,0.8453,0.8821,0.0929,0.0339,0.3214,0.3643,0.4518,none
35b_a3b_moe,instruct,damaged_q2,stability_first_tri_70,math,560,0.7196,0.5339,0.8193,0.8518,0.1036,0.0214,0.3107,0.525,0.4475,none
35b_a3b_moe,instruct,damaged_q2,stability_first_tri_70,planning,560,0.7786,0.6054,0.8704,0.8804,0.0875,0.0214,0.2821,0.2821,0.5381,none
35b_a3b_moe,instruct,damaged_q2,stability_first_tri_70,rhetoric,560,0.6821,0.5179,0.8142,0.825,0.0964,0.0286,0.3232,0.4982,0.4324,none
35b_a3b_moe,instruct,damaged_q2,stability_first_tri_70,spatial,560,0.7357,0.5768,0.8328,0.8571,0.1286,0.0411,0.25,0.4071,0.4896,none
35b_a3b_moe,instruct,damaged_q3,cognitive_structural_25_75,adversarial,560,0.9304,0.7339,0.954,0.9964,0.0589,0.0107,0.2393,0.0571,0.6921,none
35b_a3b_moe,instruct,damaged_q3,cognitive_structural_25_75,boundary,560,0.9,0.6607,0.9419,0.9946,0.0911,0.0321,0.2786,0.0464,0.6024,none
35b_a3b_moe,instruct,damaged_q3,cognitive_structural_25_75,coding,560,0.9071,0.7196,0.946,0.9839,0.075,0.0286,0.2054,0.0643,0.6718,none
35b_a3b_moe,instruct,damaged_q3,cognitive_structural_25_75,epistemic,560,0.9107,0.7036,0.9529,1.0,0.0696,0.0054,0.2536,0.0321,0.6597,none
35b_a3b_moe,instruct,damaged_q3,cognitive_structural_25_75,forensic,560,0.9,0.7,0.9412,0.9911,0.0821,0.0179,0.2304,0.0714,0.6498,none
35b_a3b_moe,instruct,damaged_q3,cognitive_structural_25_75,generalist,560,0.8875,0.6893,0.9458,0.9821,0.0625,0.0214,0.2464,0.0589,0.6436,none
35b_a3b_moe,instruct,damaged_q3,cognitive_structural_25_75,math,560,0.9125,0.6839,0.948,0.9929,0.0696,0.025,0.2661,0.0554,0.634,none
35b_a3b_moe,instruct,damaged_q3,cognitive_structural_25_75,planning,560,0.9054,0.7214,0.9489,0.9857,0.075,0.0161,0.1964,0.0482,0.6776,none
35b_a3b_moe,instruct,damaged_q3,cognitive_structural_25_75,rhetoric,560,0.9089,0.7214,0.9491,0.9929,0.0786,0.0161,0.2125,0.0536,0.675,none
35b_a3b_moe,instruct,damaged_q3,cognitive_structural_25_75,spatial,560,0.9036,0.7375,0.9491,0.9839,0.0696,0.0214,0.1768,0.0643,0.695,none
35b_a3b_moe,instruct,damaged_q3,cyber_structural_25_75,adversarial,560,0.9018,0.6911,0.944,0.9893,0.0821,0.0232,0.2446,0.0589,0.6393,none
35b_a3b_moe,instruct,damaged_q3,cyber_structural_25_75,boundary,560,0.8893,0.6357,0.9381,0.9946,0.0911,0.0411,0.2821,0.0625,0.5745,none
35b_a3b_moe,instruct,damaged_q3,cyber_structural_25_75,coding,560,0.8768,0.6768,0.9363,0.975,0.0768,0.0268,0.2375,0.0821,0.6253,none
35b_a3b_moe,instruct,damaged_q3,cyber_structural_25_75,epistemic,560,0.8768,0.6786,0.9373,0.9786,0.0839,0.0089,0.2554,0.0643,0.628,none
35b_a3b_moe,instruct,damaged_q3,cyber_structural_25_75,forensic,560,0.9179,0.7286,0.9505,0.9893,0.075,0.0214,0.2,0.0482,0.6834,none
35b_a3b_moe,instruct,damaged_q3,cyber_structural_25_75,generalist,560,0.8982,0.6679,0.9386,0.95,0.0625,0.0321,0.2411,0.0607,0.6204,none
35b_a3b_moe,instruct,damaged_q3,cyber_structural_25_75,math,560,0.9125,0.6804,0.9394,0.9589,0.0589,0.0321,0.2625,0.0857,0.631,none
35b_a3b_moe,instruct,damaged_q3,cyber_structural_25_75,planning,560,0.8804,0.7179,0.9374,0.9607,0.0804,0.0179,0.1982,0.0714,0.6707,none
35b_a3b_moe,instruct,damaged_q3,cyber_structural_25_75,rhetoric,560,0.8732,0.6982,0.927,0.9268,0.0714,0.0179,0.2232,0.1036,0.6502,none
35b_a3b_moe,instruct,damaged_q3,cyber_structural_25_75,spatial,560,0.875,0.725,0.9363,0.9625,0.0821,0.0286,0.1804,0.0839,0.676,none
35b_a3b_moe,instruct,damaged_q3,q2_structural_amplifier,adversarial,560,0.8929,0.4714,0.9195,0.9946,0.0768,0.3,0.2911,0.0411,0.3631,none
35b_a3b_moe,instruct,damaged_q3,q2_structural_amplifier,boundary,560,0.8607,0.4679,0.9079,0.9857,0.1,0.2982,0.2804,0.0571,0.3529,none
35b_a3b_moe,instruct,damaged_q3,q2_structural_amplifier,coding,560,0.8929,0.4982,0.9176,0.9893,0.0893,0.2875,0.2375,0.0482,0.3925,none
35b_a3b_moe,instruct,damaged_q3,q2_structural_amplifier,epistemic,560,0.9054,0.4911,0.9271,0.9893,0.0625,0.2964,0.2625,0.0357,0.3902,none
35b_a3b_moe,instruct,damaged_q3,q2_structural_amplifier,forensic,560,0.8857,0.5161,0.9234,0.9946,0.0786,0.2607,0.2554,0.0518,0.4173,none
35b_a3b_moe,instruct,damaged_q3,q2_structural_amplifier,generalist,560,0.8857,0.475,0.9167,0.9857,0.0768,0.3089,0.2786,0.0357,0.3661,none
35b_a3b_moe,instruct,damaged_q3,q2_structural_amplifier,math,560,0.9161,0.5161,0.9309,0.9929,0.0536,0.2571,0.2857,0.0554,0.4229,none
35b_a3b_moe,instruct,damaged_q3,q2_structural_amplifier,planning,560,0.9161,0.5357,0.927,0.9911,0.0518,0.2696,0.2375,0.0571,0.4444,none
35b_a3b_moe,instruct,damaged_q3,q2_structural_amplifier,rhetoric,560,0.9018,0.4893,0.9238,0.9839,0.0768,0.2732,0.2768,0.0411,0.3874,none
35b_a3b_moe,instruct,damaged_q3,q2_structural_amplifier,spatial,560,0.9018,0.5339,0.9313,0.9911,0.075,0.2643,0.2107,0.0393,0.4398,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_60,adversarial,560,0.9089,0.7143,0.9458,0.9911,0.0696,0.0393,0.2375,0.0732,0.6629,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_60,boundary,560,0.9054,0.7054,0.944,0.9804,0.0804,0.0446,0.225,0.0571,0.6515,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_60,coding,560,0.9071,0.7107,0.9448,0.9893,0.0714,0.0357,0.2179,0.0732,0.6611,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_60,epistemic,560,0.9143,0.7268,0.9505,0.9893,0.0661,0.0339,0.2036,0.0536,0.6812,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_60,forensic,560,0.8929,0.6839,0.9423,0.9839,0.0857,0.0482,0.2321,0.0518,0.6274,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_60,generalist,560,0.8857,0.6696,0.9433,0.9929,0.0804,0.05,0.2375,0.0571,0.6137,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_60,math,560,0.9268,0.6964,0.9544,0.9732,0.0429,0.05,0.2143,0.0589,0.6535,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_60,planning,560,0.9268,0.7036,0.9489,0.9875,0.0589,0.0339,0.225,0.0661,0.6578,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_60,rhetoric,560,0.9071,0.6768,0.9448,0.9839,0.0732,0.0321,0.2518,0.0589,0.6253,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_60,spatial,560,0.9089,0.6946,0.9519,0.9929,0.0786,0.0464,0.2107,0.0321,0.6433,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_65,adversarial,560,0.9089,0.6839,0.9469,0.9893,0.0768,0.05,0.2464,0.0464,0.6289,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_65,boundary,560,0.9268,0.6786,0.9511,0.9875,0.0607,0.0464,0.2482,0.05,0.6287,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_65,coding,560,0.9214,0.7393,0.9543,0.9929,0.0643,0.0339,0.1929,0.05,0.6953,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_65,epistemic,560,0.8982,0.6946,0.9479,0.9857,0.0768,0.0268,0.2268,0.0375,0.6462,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_65,forensic,560,0.9214,0.7089,0.9521,0.9875,0.0643,0.0321,0.2321,0.0446,0.6624,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_65,generalist,560,0.9107,0.6893,0.9532,0.9911,0.0714,0.0357,0.2143,0.0321,0.642,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_65,math,560,0.9143,0.7,0.9482,0.9911,0.0625,0.0357,0.2339,0.0714,0.6518,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_65,planning,560,0.9232,0.725,0.9527,0.9857,0.0643,0.0286,0.2,0.0464,0.6817,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_65,rhetoric,560,0.8839,0.6946,0.9427,0.9875,0.0786,0.0304,0.2286,0.0679,0.6433,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_65,spatial,560,0.9286,0.7232,0.9564,0.9929,0.0625,0.0429,0.2054,0.0429,0.6773,none
35b_a3b_moe,instruct,damaged_q3,stability_first_tri_70,adversarial,560,0.9125,0.7107,0.9492,0.9982,0.0714,0.0393,0.2161,0.0679,0.6607,none
35b_a3b_moe,instruct,damaged_q3,stability_first_tri_70,boundary,560,0.9179,0.6732,0.9489,0.9929,0.0643,0.0446,0.2643,0.0554,0.6211,none
35b_a3b_moe,instruct,damaged_q3,stability_first_tri_70,coding,560,0.9286,0.7214,0.9566,0.9911,0.0679,0.0339,0.2018,0.0304,0.6766,none
35b_a3b_moe,instruct,damaged_q3,stability_first_tri_70,epistemic,560,0.9232,0.7071,0.9566,0.9982,0.0518,0.0232,0.2429,0.0411,0.6655,none
35b_a3b_moe,instruct,damaged_q3,stability_first_tri_70,forensic,560,0.9179,0.7036,0.9495,0.9857,0.0661,0.0375,0.2196,0.0571,0.6558,none
35b_a3b_moe,instruct,damaged_q3,stability_first_tri_70,generalist,560,0.9214,0.725,0.9592,0.9964,0.0554,0.0304,0.1911,0.0411,0.685,none
35b_a3b_moe,instruct,damaged_q3,stability_first_tri_70,math,560,0.9161,0.7,0.9499,0.9857,0.0571,0.0143,0.2518,0.0607,0.6568,none
35b_a3b_moe,instruct,damaged_q3,stability_first_tri_70,planning,560,0.9143,0.7286,0.9513,0.9964,0.0661,0.0339,0.1893,0.0661,0.6835,none
35b_a3b_moe,instruct,damaged_q3,stability_first_tri_70,rhetoric,560,0.9161,0.7054,0.9484,0.9929,0.0643,0.0268,0.2339,0.0696,0.6585,none
35b_a3b_moe,instruct,damaged_q3,stability_first_tri_70,spatial,560,0.9179,0.7054,0.9501,0.9893,0.075,0.0286,0.2214,0.0464,0.6571,none
